symbol,name,history_days,first_date,last_date,annualized_volatility_pct_252d,median_daily_dollar_volume_252d,market_cap_usd,波动档,流动性档,市值档,历史状态,策略特征组
CGEM,"Cullinan Therapeutics, Inc. Common Stock",1386,2021-01-08,2026-07-17,80.72698479757273,9105727.559614182,1087192834.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
CGEN,Compugen Ltd. Ordinary Shares,2514,2016-07-18,2026-07-17,68.55300031772506,519546.99189662933,224165587.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
CGNT,Cognyte Software Ltd. Ordinary Shares,1366,2021-02-08,2026-07-17,51.28385365907522,2715939.5198345184,636641366.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
CHRS,"Coherus Oncology, Inc. Common Stock",2514,2016-07-18,2026-07-17,80.25215977020494,1554072.0104932785,215949860.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
CLFD,"Clearfield, Inc. Common Stock",2514,2016-07-18,2026-07-17,61.32418474702287,3777998.627471924,416381054.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
CLMB,"Climb Global Solutions, Inc. Common Stock",2514,2016-07-18,2026-07-17,52.98604661683862,4924487.855529785,482411368.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
CLNE,Clean Energy Fuels Corp. Common Stock,2514,2016-07-18,2026-07-17,52.859394455641464,2818061.99362278,524134629.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
CMCO,Columbus McKinnon Corporation Common Stock,2514,2016-07-18,2026-07-17,56.86101282445348,5467429.531145096,414033250.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
CMRC,"Commerce.com, Inc. Series 1 Common Stock",1494,2020-08-05,2026-07-17,61.275904732177885,2805319.979906082,250837222.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
CNDT,Conduent Incorporated Common Stock ,2410,2016-12-13,2026-07-17,67.23653706555207,2066130.0383090973,251256839.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
CODA,"Coda Octopus Group, Inc. Common stock",2514,2016-07-18,2026-07-17,64.28118442290445,1011271.4921951294,113033155.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
COYA,"Coya Therapeutics, Inc. Common Stock",889,2022-12-29,2026-07-17,66.49577904094205,706144.4991827011,106495611.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
CRBP,"Corbus Pharmaceuticals Holdings, Inc. Common Stock",2514,2016-07-18,2026-07-17,79.36599189495612,2215346.0039138794,166935433.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
CRBU,"Caribou Biosciences, Inc. Common Stock",1251,2021-07-23,2026-07-17,78.06170716513763,2375042.9394364357,163647949.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
CRDF,"Cardiff Oncology, Inc. Common Stock",2514,2016-07-18,2026-07-17,89.75526235650909,1678572.5109696388,60165508.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
CRNT,Ceragon Networks Ltd. Ordinary Shares,2514,2016-07-18,2026-07-17,53.3759549338161,1280689.5535588264,197239318.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
CRSR,"Corsair Gaming, Inc. Common Stock",1460,2020-09-23,2026-07-17,81.70694609488889,6460312.6876831055,1042101557.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
CSTL,"Castle Biosciences, Inc. Common Stock",1754,2019-07-25,2026-07-17,64.05238818117465,9094429.22744751,732771640.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
CTKB,"Cytek Biosciences, Inc. Common Stock",1251,2021-07-23,2026-07-17,58.25158684679677,3687174.653863907,596638752.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
CTNM,"Contineum Therapeutics, Inc. Class A Common Stock",572,2024-04-05,2026-07-17,79.08272393199296,2071458.5181713104,532008145.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
CTRN,"Citi Trends, Inc. Common Stock",2514,2016-07-18,2026-07-17,57.62076727268639,3689682.5773239136,534859540.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
CURI,CuriosityStream Inc. Class A Common Stock,1639,2020-01-08,2026-07-17,65.33888475906257,1706713.4779930117,151776256.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
CVRX,"CVRx, Inc. Common Stock",1267,2021-06-30,2026-07-17,77.14876111187945,1672157.463312149,130291485.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
CXDO,"Crexendo, Inc. Common Stock",2088,2018-03-27,2026-07-17,60.422196483186795,1010140.5017137527,248301757.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
CYN,Cyngn Inc. Common Stock,1189,2021-10-20,2026-07-17,90.4648803655125,752963.006734848,16875239.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
CYRX,"CryoPort, Inc. Common Stock",2514,2016-07-18,2026-07-17,65.41106174716236,4579521.1191654205,832142188.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
DCGO,DocGo Inc. Common Stock,1400,2020-12-17,2026-07-17,78.63710021535934,553653.0878901482,64324503.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
DERM,Journey Medical Corporation Common Stock,1172,2021-11-12,2026-07-17,64.62773360966175,961310.0107192992,197147357.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
DH,Definitive Healthcare Corp. Class A Common Stock,1214,2021-09-15,2026-07-17,73.27948577272187,655039.9956703186,109105924.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
DIBS,"1stdibs.com, Inc. Common Stock",1281,2021-06-10,2026-07-17,55.73706889280788,679035.5023145676,162180815.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
DMAC,DiaMedica Therapeutics Inc. Common Stock,2514,2016-07-18,2026-07-17,65.81584312417763,1541944.5101737976,393348419.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
DMRC,Digimarc Corporation Common Stock,2514,2016-07-18,2026-07-17,89.44230580459327,1428475.0023841858,134217493.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
DOMH,Dominari Holdings Inc. Common Stock,2514,2016-07-18,2026-07-17,83.97436387398642,751308.0073356628,62414036.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
DRTS,Alpha Tau Medical Ltd. Ordinary Shares,1347,2021-03-08,2026-07-17,77.72682393485107,1195852.0114421844,1192531936.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
DSGN,"Design Therapeutics, Inc. Common Stock",1332,2021-03-29,2026-07-17,81.60499656731055,2201319.9615478516,785084163.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
DSGR,"Distribution Solutions Group, Inc. Common Stock",2514,2016-07-18,2026-07-17,58.06389328002331,1948116.4506912231,1593733193.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
DSP,Viant Technology Inc. Class A Common Stock,1364,2021-02-10,2026-07-17,64.78081402753783,2302733.5325717926,753640103.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
DTI,Drilling Tools International Corporation Common Stock,1141,2021-12-29,2026-07-17,79.96992446578297,427838.9862418175,80117134.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
DTIL,"Precision BioSciences, Inc. Common Stock",1836,2019-03-28,2026-07-17,69.73274140496561,999419.9808597564,203063684.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
DUOT,"Duos Technologies Group, Inc. Common Stock",2296,2017-05-30,2026-07-17,79.038419003082,2816242.970967293,241482339.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
ECX,ECARX Holdings Inc. Class A Ordinary shares,1330,2021-03-31,2026-07-17,86.69289320659355,2892048.517090082,419165982.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
EGAN,eGain Corporation Common Stock,2514,2016-07-18,2026-07-17,66.77653888072253,1814938.015460968,180347032.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
EGHT,8x8 Inc Common Stock,2514,2016-07-18,2026-07-17,87.44105331203272,1634899.469256401,266550771.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
ELDN,"Eledon Pharmaceuticals, Inc. Common Stock",2514,2016-07-18,2026-07-17,89.12629993780824,2849541.9934511185,314154440.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
ELE,Elemental Royalty Corporation Common Stock,1495,2020-08-04,2026-07-17,67.76151133643525,3035594.035291672,929690953.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
EMBC,Embecta Corp. Common Stock,1084,2022-03-22,2026-07-17,76.52595250241944,6605711.921417713,192814950.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
EMPD,Empery Digital Inc. Common stock,1199,2021-10-06,2026-07-17,80.67306068010681,3661759.5487713814,96417681.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
ENLT,Enlight Renewable Energy Ltd. Ordinary Shares,887,2023-01-03,2026-07-17,56.72064577729733,3260217.9357528687,12662915089.0,中波动,中流动性,大盘（10B–200B）,历史≥1年,中流动性－中波动
EOLS,"Evolus, Inc. Common Stock",2120,2018-02-08,2026-07-17,69.88212759569087,5444821.940612793,377347723.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
EPRX,Eupraxia Pharmaceuticals Inc. Common Stock,572,2024-04-05,2026-07-17,60.66757656916428,877340.0192260742,430504581.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
ERII,"Energy Recovery, Inc. Common Stock",2514,2016-07-18,2026-07-17,56.30671016110189,6346300.381755829,444320133.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
ESOA,Energy Services of America Corporation Common Stock,2514,2016-07-18,2026-07-17,63.025489352356765,1529653.0640602112,298554864.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
ETON,"Eton Pharmaceuticals, Inc. Common Stock",1927,2018-11-13,2026-07-17,55.27693196569125,5430523.575973511,1159244591.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
EVCM,EverCommerce Inc. Common Stock,1266,2021-07-01,2026-07-17,57.882452173818024,1744826.550245285,2130486440.0,中波动,中流动性,中盘（2B–10B）,历史≥1年,中流动性－中波动
EXFY,"Expensify, Inc. Class A Common Stock",1174,2021-11-10,2026-07-17,72.88447713404402,763111.9901657104,176481758.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
FAC,Factorial Energy Inc. Class A Common Stock,268,2025-06-24,2026-07-17,72.71997045761901,457337.987279892,606821799.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
FBIO,"Fortress Biotech, Inc. Common Stock",2514,2016-07-18,2026-07-17,81.60702092816958,1253912.4936461449,111616082.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
FENC,Fennec Pharmaceuticals Inc. Common Stock,2220,2017-09-15,2026-07-17,64.35823128172949,875744.4838762283,366310865.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
FHTX,Foghorn Therapeutics Inc. Common Stock,1438,2020-10-23,2026-07-17,76.0111017106677,696788.9966011047,304725255.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
FIP,FTAI Infrastructure Inc. Common Stock ,1002,2022-07-20,2026-07-17,71.33961796199169,5962411.845827103,491560389.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
FLGT,"Fulgent Genetics, Inc. Common Stock",2462,2016-09-29,2026-07-17,57.832738546161266,5902772.551345825,572556560.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
FLL,"Full House Resorts, Inc. Common Stock",2514,2016-07-18,2026-07-17,63.8101445867818,399790.49134254456,87036439.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
FLNA,"Filana Therapeutics, Inc. Common Stock",2514,2016-07-18,2026-07-17,91.32794929912887,1260646.5262770653,51206370.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
FLWS,"1-800-FLOWERS.COM, Inc. Common Stock",2514,2016-07-18,2026-07-17,84.93971310096147,1970296.967947483,263444765.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
FLXS,"Flexsteel Industries, Inc. Common Stock",2514,2016-07-18,2026-07-17,53.03880922031078,1529436.0149383545,390846652.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
FNKO,"Funko, Inc. Class A Common Stock",2186,2017-11-02,2026-07-17,79.77733636846666,3100078.870487213,325517605.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
FORR,"Forrester Research, Inc. Common Stock",2514,2016-07-18,2026-07-17,54.73580761116798,733346.9856262207,200331840.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
FRD,Friedman Industries Inc. Common Stock,2514,2016-07-18,2026-07-17,56.186252015331526,415625.9882926941,242294368.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
FUFU,BitFuFu Inc. Class A Ordinary Shares,1154,2021-12-09,2026-07-17,89.46669890157726,385062.4975681305,233315037.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
GAMB,Gambling.com Group Limited Ordinary Shares,1251,2021-07-23,2026-07-17,66.1688320475759,3012173.892021179,63174942.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
GDRX,"GoodRx Holdings, Inc. Class A Common Stock",1460,2020-09-23,2026-07-17,73.49611485866855,5586536.6282224655,1063440671.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
GEVO,"Gevo, Inc. Common Stock",2514,2016-07-18,2026-07-17,86.22472693268134,6313029.953241348,396760466.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
GHRS,GH Research PLC Ordinary Shares,1270,2021-06-25,2026-07-17,76.52432432133115,3303702.0831108093,1968276466.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
GNLX,Genelux Corporation Common Stock,871,2023-01-26,2026-07-17,81.55361986634024,497792.9924607277,128691994.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
GRWG,GrowGeneration Corp. Common Stock,2121,2018-02-07,2026-07-17,87.96143921000518,526532.4952125549,85929994.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
GSM,Ferroglobe PLC Ordinary Shares,2514,2016-07-18,2026-07-17,55.42579516566802,5432336.430621147,625982732.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
GYRE,"Gyre Therapeutics, Inc. Common Stock",2514,2016-07-18,2026-07-17,59.69205752384369,522254.989862442,674507536.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
HAIN,"Hain Celestial Group, Inc. (The) Common Stock",2514,2016-07-18,2026-07-17,86.15345731259414,1408536.5312457085,50596103.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
HCAT,"Health Catalyst, Inc Common Stock",1754,2019-07-25,2026-07-17,91.7646948639476,1539049.4928598404,166261545.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
HDRN,"Hadron Energy, Inc. Common Stock  ",463,2024-09-11,2026-07-17,59.502485253839325,428385.5131626129,142997684.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
HELP,Cybin Inc. Common Stock,1719,2019-09-13,2026-07-17,79.48262403673499,3707931.4950704575,449384566.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
HNST,"The Honest Company, Inc. Common Stock",1307,2021-05-04,2026-07-17,64.92295424309627,6325336.46851778,421601095.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
HOFT,Hooker Furnishings Corporation Common Stock,2514,2016-07-18,2026-07-17,57.53840095252322,373431.9925308227,151672098.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
HOLO,MicroCloud Hologram Inc. Ordinary Shares,1241,2021-08-06,2026-07-17,73.17874159800503,1611774.4760274887,34139416.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
HPK,"HighPeak Energy, Inc. Common Stock",2045,2018-05-29,2026-07-17,78.77270600373167,4029976.036834717,930627436.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
HRTX,"Heron Therapeutics, Inc. Common Stock",2514,2016-07-18,2026-07-17,83.14257873538654,1731059.0658307076,89093799.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
HYPR,"Hyperfine, Inc. Class A Common Stock",1373,2021-01-28,2026-07-17,90.9344186169179,561467.4884736538,92390902.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
IDN,"Intellicheck, Inc. Common Stock",2514,2016-07-18,2026-07-17,79.72067255994783,926919.0278053284,75537054.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
IKT,"Inhibikase Therapeutics, Inc. Common Stock",1396,2020-12-23,2026-07-17,69.1726352398871,824522.9913115501,278588862.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
IMMX,"Immix Biopharma, Inc. Common Stock",1149,2021-12-16,2026-07-17,84.76795643456003,4748443.336772919,715353814.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
IMTX,Immatics N.V. Ordinary Shares,1908,2018-12-12,2026-07-17,63.83881897440007,4024087.0524406433,1285986164.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
IMUX,"Immunic, Inc. Common Stock",2514,2016-07-18,2026-07-17,81.11989693955978,1491909.5497512815,206502334.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
IMXI,"International Money Express, Inc. Common Stock",2340,2017-03-27,2026-07-17,63.39842553305875,4507380.083322525,403868083.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
INMB,INmune Bio Inc. Common stock,1873,2019-02-04,2026-07-17,77.62679036139724,627033.0035090446,50511990.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
INNV,InnovAge Holding Corp. Common Stock,1349,2021-03-04,2026-07-17,83.14507820085304,1130374.9958992004,1560968520.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
INO,"Inovio Pharmaceuticals, Inc. Common Stock",2514,2016-07-18,2026-07-17,78.53777505055038,2005025.4810512064,92146025.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
INSG,Inseego Corp. Common Stock,2514,2016-07-18,2026-07-17,77.35677695492743,2431319.96884346,121912535.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
INTG,Intergroup Corporation (The) Common Stock,2514,2016-07-18,2026-07-17,80.61192565363072,413189.99519348145,83975573.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
INVZ,Innoviz Technologies Ltd. Ordinary shares,1520,2020-06-29,2026-07-17,87.89523979942737,4005512.254685163,128714137.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
IRD,"Opus Genetics, Inc. Common Stock",2514,2016-07-18,2026-07-17,72.33566019167088,1553414.9650931358,269990280.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
ISSC,"Innovative Solutions and Support, Inc. Common Stock",2514,2016-07-18,2026-07-17,82.70749090742476,7334990.074157715,330300110.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
JBIO,"Jade Biosciences, Inc. Common Stock",1267,2021-06-30,2026-07-17,76.89822697922459,3584052.964782715,1029646993.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
KGEI,Kolibri Global Energy Inc. Common stock,2514,2016-07-18,2026-07-17,53.762685358460594,561514.491891861,187020606.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
KLTR,"Kaltura, Inc. Common Stock",1253,2021-07-21,2026-07-17,65.45055130645085,445783.0019235611,209020891.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
KMTS,"Kestra Medical Technologies, Ltd. Common Stock",343,2025-03-06,2026-07-17,65.30894908021618,5974919.890880585,1431072977.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
KVHI,"KVH Industries, Inc. Common Stock",2514,2016-07-18,2026-07-17,57.14804409470848,382310.9992027283,177819489.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
LAB,Standard BioTools Inc. Common Stock,2514,2016-07-18,2026-07-17,68.04057817603648,1908678.0031859877,349340430.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
LAKE,"Lakeland Industries, Inc. Common Stock",2514,2016-07-18,2026-07-17,70.25387843628427,1204636.0231399536,112804545.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
LE,"Lands' End, Inc. Common Stock",2514,2016-07-18,2026-07-17,67.2545501215389,3177542.953777313,356594057.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
LFCR,"Lifecore Biomedical, Inc. Common Stock",2514,2016-07-18,2026-07-17,60.47914314111797,999830.4796457292,175544025.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
LFVN,Lifevantage Corporation Common Stock (Delaware),2514,2016-07-18,2026-07-17,76.82537296736271,1010584.4986915588,78218096.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
LNSR,"LENSAR, Inc. Common Stock",1453,2020-10-02,2026-07-17,56.21843891376464,442323.0125427246,71233170.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
LOVE,The Lovesac Company Common Stock,2024,2018-06-27,2026-07-17,57.477295423402154,4318754.957675934,266492400.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
LPRO,Open Lending Corporation Common Stock,2089,2018-03-26,2026-07-17,84.00194318641522,1173895.0107693672,371201637.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
LPSN,"LivePerson, Inc. Common Stock",2514,2016-07-18,2026-07-17,86.08917930284451,631781.3005304337,20455725.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
LTRX,"Lantronix, Inc. Common Stock",2514,2016-07-18,2026-07-17,78.29656193140838,2741097.0402002335,206649867.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
LUCD,Lucid Diagnostics Inc. Common Stock,1193,2021-10-14,2026-07-17,64.76632899639954,846547.4143356085,192954057.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
LXEO,"Lexeo Therapeutics, Inc. Common Stock",676,2023-11-03,2026-07-17,78.44478402611423,4556059.959626198,368266463.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
LXRX,"Lexicon Pharmaceuticals, Inc. Common Stock",2514,2016-07-18,2026-07-17,78.94513508849991,3237084.0481340885,1061629372.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
LYEL,"Lyell Immunopharma, Inc. Common Stock",1276,2021-06-17,2026-07-17,84.07512985316043,1421936.4778995514,326398049.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
MAMA,"Mama's Creations, Inc. Common Stock",1255,2021-07-19,2026-07-17,55.88941464205642,4345320.976924896,704197842.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
MASS,908 Devices Inc. Common Stock,1399,2020-12-18,2026-07-17,62.11742016592356,1935626.5143871307,277930114.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
MBOT,Microbot Medical Inc. Common Stock,2514,2016-07-18,2026-07-17,80.6491501341784,3812282.93902874,117538402.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
MBUU,"Malibu Boats, Inc. Class A Common Stock",2514,2016-07-18,2026-07-17,53.339238367688544,6248105.981254578,553175783.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
MDAI,"Spectral AI, Inc. Class A Common Stock",1327,2021-04-06,2026-07-17,70.28008311601974,654855.2586913109,53146055.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
MDXH,MDxHealth SA Ordinary Shares,1178,2021-11-04,2026-07-17,84.99979195655514,415313.9967083931,21716919.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
MERC,Mercer International Inc. Common Stock,2514,2016-07-18,2026-07-17,80.87049207456826,952021.4982658623,43994110.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
METCB,"Ramaco Resources, Inc. Class B Common Stock",773,2023-06-16,2026-07-17,75.67298095159936,621740.6328148842,531709936.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
MGNX,"MacroGenics, Inc. Common Stock",2514,2016-07-18,2026-07-17,91.38596982626,1675123.0423510077,285398422.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
MGTX,MeiraGTx Holdings plc Ordinary Shares,2037,2018-06-08,2026-07-17,59.365019461179735,3614641.5074825287,1152062379.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
MGX,"Metagenomi Therapeutics, Inc. Common Stock",610,2024-02-09,2026-07-17,67.8687374707734,403805.9952318669,46682104.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
MIND,"MIND Technology, Inc. Common Stock (DE)",2514,2016-07-18,2026-07-17,83.91159869169273,1385451.467704773,46990414.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
MITK,"Mitek Systems, Inc. Common Stock",2514,2016-07-18,2026-07-17,51.010838233954615,6595940.515708923,856663403.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
MPAA,"Motorcar Parts  of America, Inc. Common Stock",2514,2016-07-18,2026-07-17,67.46886491692365,1494399.0058422089,264947452.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
MRVI,"Maravai LifeSciences Holdings, Inc. Class A Common Stock",1418,2020-11-20,2026-07-17,71.19515088200535,4548814.99683857,1869297367.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
MXCT,"MaxCyte, Inc. Common Stock",1246,2021-07-30,2026-07-17,74.05957729211687,911005.0304591656,132830873.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
MYGN,"Myriad Genetics, Inc. Common Stock",2514,2016-07-18,2026-07-17,78.65489055013887,6785084.114646912,583689938.0,中波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－中波动
NCSM,"NCS Multistage Holdings, Inc. Common Stock",2317,2017-04-28,2026-07-17,75.96639261444066,557964.0031814575,114402958.0,中波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－中波动
