signal_lo_pct,signal_hi_pct,entry_day,entry_trend_filter,entry_trend_fast_sma,entry_trend_slow_sma,entry_volume_fast_window,entry_volume_slow_window,baseline_filter,early_stop_days,stop_pct,sma_n,cost_bps,trades,win_rate_pct,mean_symbol_win_rate_pct,median_symbol_win_rate_pct,avg_return_pct,avg_win_pct,avg_loss_pct,payoff_ratio,mean_symbol_payoff_ratio,median_symbol_payoff_ratio,max_symbol_payoff_ratio,symbols_with_payoff_ratio,profit_factor,median_symbol_cumulative_return_pct,mean_symbol_cumulative_return_pct,profitable_symbols,avg_days_held,median_individual_max_drawdown_pct,q25_individual_max_drawdown_pct,passes_15pct_drawdown_proxy
3.0,4.5,t2,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",4.0,5,0.0,4223,28.818375562396405,27.934749999999998,27.27,0.09348212171442113,9.441377156943313,-3.691078176979373,2.557891408485352,3.0760274914089347,2.162,51.75,291,1.0355781793931946,-4.012950000000004,1.2336062500000005,143,3.5278238219275395,-17.125,-27.615000000000002,False
3.0,4.0,t2,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",4.0,5,0.0,3133,28.08809447813597,26.938301886792456,26.67,0.07611235237791251,9.771017045454546,-3.710623612960499,2.633254693719474,3.047275092936803,2.241,55.263,269,1.028522078517085,-4.533049999999999,0.7498295597484274,134,3.5247366741142674,-14.155000000000001,-21.1225,False
3.0,4.0,t3,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",4.0,5,0.0,3780,30.396825396825395,29.629308176100626,28.57,0.02439550264550272,8.699208877284601,-3.7640349676928944,2.3111392300950495,2.7168105263157893,1.888,38.781,285,1.009311262105266,-4.352099999999997,0.2899720125786165,136,3.5793650793650795,-15.735,-25.0075,False
3.0,4.5,t3,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",4.0,5,0.0,4984,30.076243980738365,29.203187500000002,28.87,-0.019101123595505604,8.783460306871241,-3.8053391678622694,2.3081938085969713,2.6576158940397354,1.87,26.692,302,0.9928201434336524,-4.622950000000003,-0.29755156250000037,141,3.535513643659711,-19.055,-31.3125,False
4.0,5.0,t2,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",4.0,5,0.0,2292,29.144851657940663,28.70085714285714,27.27,-0.030224694589877907,8.786745508982033,-3.656909482758619,2.4027790543925853,2.5761085271317827,1.8475000000000001,24.761,258,0.9883364915961156,-4.3215,-0.2198965079365077,126,3.472513089005236,-10.9,-17.27,False
5.0,6.0,t2,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",4.0,5,0.0,1636,27.811735941320293,28.40729032258064,25.0,-0.06564486552567242,9.808380219780222,-3.8697781541066876,2.5346104683989106,2.867578475336323,1.761,24.474,223,0.9765005137176483,-4.0000000000000036,-0.34644419354838724,117,3.3685819070904643,-7.62,-13.5675,True
4.0,5.5,t2,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",4.0,5,0.0,3111,28.415300546448087,27.331218749999998,25.66,-0.0661067180970749,9.1494536199095,-3.7241917377638067,2.4567622357175667,2.61488768115942,1.8845,21.818,276,0.9752045740948907,-5.942999999999998,-0.6426484374999997,116,3.4262295081967213,-13.765,-23.0975,False
5.0,6.5,t2,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",4.0,5,0.0,2244,27.629233511586452,28.06139240506329,25.0,-0.11426960784313725,9.69170161290323,-3.8579285714285714,2.5121516465283964,2.849076305220884,1.871,24.474,249,0.9590716854893515,-4.0000000000000036,-0.811479746835443,119,3.35650623885918,-10.11,-17.724999999999998,False
4.0,5.5,t1,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t2,t3",4.0,5,0.0,2404,27.537437603993343,26.953523809523812,25.0,-0.12951455906821957,9.365586102719037,-3.7378708381171077,2.5055938282331875,3.42140157480315,1.873,111.425,254,0.9521846159289894,-6.176499999999995,-0.9883923809523815,114,3.3885191347753745,-12.13,-19.85,False
5.0,6.5,t1,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t2,t3",4.0,5,0.0,1784,26.00896860986547,25.259774919614145,25.0,-0.16199719730941703,10.418594827586208,-3.8812356060606086,2.68435000733205,3.3240511627906972,1.691,52.501,215,0.9435918705526366,-4.7049,-0.9292344051446945,108,3.2617713004484306,-9.01,-15.165,False
