strategy_version,active_condition_ids,signal_lo_pct,signal_hi_pct,entry_day,entry_trend_filter,entry_trend_fast_sma,entry_trend_slow_sma,entry_volume_fast_window,entry_volume_slow_window,baseline_filter,early_stop_days,stop_pct,sma_n,cost_bps,trades,win_rate_pct,mean_symbol_win_rate_pct,median_symbol_win_rate_pct,avg_return_pct,avg_win_pct,avg_loss_pct,payoff_ratio,mean_symbol_payoff_ratio,median_symbol_payoff_ratio,max_symbol_payoff_ratio,symbols_with_payoff_ratio,profit_factor,median_symbol_cumulative_return_pct,mean_symbol_cumulative_return_pct,profitable_symbols,avg_days_held,median_individual_max_drawdown_pct,q25_individual_max_drawdown_pct,passes_15pct_drawdown_proxy
v2_core_breakout_only,"T0-01, EN-01, EX-01, EX-02, EX-03",3.0,4.0,t1,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t2,t3",4.0,5,0.0,12921,27.30438820524727,26.798209876543208,27.345,-0.10087826019657917,9.454382086167808,-3.689823059725326,2.5622860319138447,2.692606918238994,2.2990000000000004,19.208,318,0.9623919070532573,-12.380049999999992,-4.022963888888889,125,3.468694373500503,-40.115,-56.815000000000005,False
v2_core_breakout_only,"T0-01, EN-01, EX-01, EX-02, EX-03",3.0,4.5,t1,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t2,t3",4.0,5,0.0,16935,27.369353410097432,27.067037037037036,27.5,-0.11974260407440217,9.430114994606255,-3.7184084552845547,2.536062164231661,2.6506489028213167,2.393,12.175,319,0.9556623415334167,-11.844849999999996,-6.258783950617284,126,3.4386182462356065,-48.16,-68.0075,False
v2_core_breakout_only,"T0-01, EN-01, EX-01, EX-02, EX-03",4.0,5.0,t2,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",4.0,5,0.0,8865,27.70445572476029,27.779351851851853,27.27,-0.136892160180485,9.393269543973943,-3.7889559993758755,2.4791181384849077,2.6346614420062693,2.189,20.525,319,0.9500256430360892,-9.140600000000003,-3.745515740740741,126,3.3142695995487874,-31.305,-49.47,False
v2_core_breakout_only,"T0-01, EN-01, EX-01, EX-02, EX-03",3.0,4.5,t2,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",4.0,5,0.0,15944,27.960361264425487,27.43478395061728,27.825000000000003,-0.1471223657802308,9.145670255720052,-3.7538844680480583,2.4363217178272962,2.556584375,2.3419999999999996,13.825,320,0.9455972141917678,-16.352200000000007,-7.239786728395062,121,3.424924736578023,-48.28,-71.065,False
v2_core_breakout_only,"T0-01, EN-01, EX-01, EX-02, EX-03",5.0,6.5,t3,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",4.0,5,0.0,7946,26.81852504404732,26.90266253869969,26.67,-0.15819041026931796,9.869678085405912,-3.8330636285468644,2.5748797937767502,2.6703047619047617,2.154,13.021,315,0.9436059621628095,-10.299099999999994,-3.8915832817337463,125,3.248301031965769,-29.6,-47.325,False
v2_core_breakout_only,"T0-01, EN-01, EX-01, EX-02, EX-03",3.0,4.0,t3,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",4.0,5,0.0,11876,28.140788144156282,27.550866873065015,27.78,-0.17630885820141465,8.8609658886894,-3.715396297164281,2.384931560450872,2.5871104100946374,2.143,18.423,317,0.9339627163424333,-13.930699999999996,-6.4825349845201234,119,3.4611822162344223,-38.12,-55.525,False
v2_core_breakout_only,"T0-01, EN-01, EX-01, EX-02, EX-03",4.0,5.5,t2,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",4.0,5,0.0,11663,27.37717568378633,27.33076923076923,26.83,-0.18878650432993238,9.382464453492007,-3.796933412042504,2.4710637336262504,2.628246875,2.2199999999999998,22.688,320,0.9315350632922318,-12.541900000000005,-6.774869846153846,128,3.2941781702820885,-36.89,-62.02,False
v2_core_breakout_only,"T0-01, EN-01, EX-01, EX-02, EX-03",3.0,4.5,t3,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",4.0,5,0.0,15208,28.346922672277746,28.07665634674922,28.57,-0.19393490268279823,8.802971004407327,-3.753232082224467,2.3454374287427435,2.4725987460815047,2.187,14.118,319,0.9278856543650177,-19.505699999999994,-9.13128575851393,123,3.4274066280904787,-44.12,-66.18,False
v2_core_breakout_only,"T0-01, EN-01, EX-01, EX-02, EX-03",5.0,6.5,t1,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t2,t3",4.0,5,0.0,8650,25.687861271676297,26.032229102167182,25.0,-0.24605433526011564,10.353611161116117,-3.910095519601747,2.647917706667856,2.758473354231975,2.273,19.869,319,0.9153205397690484,-9.960200000000007,-6.589291640866874,125,3.192947976878613,-33.89,-52.95,False
v2_core_breakout_only,"T0-01, EN-01, EX-01, EX-02, EX-03",3.0,4.0,t2,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",4.0,5,0.0,12275,27.38085539714867,26.857191358024696,26.92,-0.23511649694501033,9.059766438559954,-3.739727395108817,2.422574022483352,2.5135718750000002,2.2325,10.71,320,0.9134258672554901,-14.753849999999996,-8.90749660493827,126,3.4269653767820776,-40.185,-60.985,False
v2_core_breakout_only,"T0-01, EN-01, EX-01, EX-02, EX-03",5.0,6.0,t3,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",4.0,5,0.0,5985,26.8671679197995,27.070712074303405,27.27,-0.2507062656641606,9.503985696517416,-3.8343353895362133,2.4786526818841956,2.667463258785942,2.141,21.473,313,0.910595264616748,-8.89120000000001,-4.645413003095975,121,3.247451963241437,-24.26,-41.06,False
v2_core_breakout_only,"T0-01, EN-01, EX-01, EX-02, EX-03",5.0,6.0,t1,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t2,t3",4.0,5,0.0,6412,26.02932002495321,25.925294117647063,26.32,-0.293148315658141,9.90944337926902,-3.883307611216531,2.551804897105401,2.621542207792208,2.1275,20.501,308,0.8979484047077941,-11.16370000000001,-5.819318575851393,122,3.1965065502183405,-28.07,-41.47,False
v2_core_breakout_only,"T0-01, EN-01, EX-01, EX-02, EX-03",5.0,6.5,t2,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",4.0,5,0.0,8316,26.515151515151516,26.681018518518517,26.32,-0.3093644781144781,9.538980498866207,-3.862891016200295,2.4693889780636775,2.5191949685534594,2.1245000000000003,13.041,318,0.8910161330396231,-9.3345,-7.940394444444445,123,3.1924001924001923,-30.854999999999997,-51.192499999999995,False
v2_core_breakout_only,"T0-01, EN-01, EX-01, EX-02, EX-03",4.0,5.5,t3,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",4.0,5,0.0,11105,27.375056280954524,27.35781538461539,26.67,-0.30228230526789707,9.027750328947372,-3.8191203967761935,2.3638297280619645,2.4438056426332286,2.106,11.701,319,0.8910142285800557,-15.1127,-10.328908615384616,119,3.290679873930662,-36.53,-58.89,False
v2_core_breakout_only,"T0-01, EN-01, EX-01, EX-02, EX-03",4.0,5.0,t3,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",4.0,5,0.0,8513,27.62833313755433,27.606851851851854,27.27,-0.30493022436273926,8.87723767006803,-3.8102798247037826,2.3298125278130093,2.482376582278481,2.0585,22.08,316,0.8894185504523547,-11.360850000000006,-8.01208950617284,119,3.299894279337484,-31.645,-47.4875,False
v2_core_breakout_only,"T0-01, EN-01, EX-01, EX-02, EX-03",4.0,5.5,t1,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t2,t3",4.0,5,0.0,12269,26.465074578205233,26.52249230769231,26.09,-0.3306488711386423,9.42037511549122,-3.840023165595211,2.453207886841236,2.558115625,2.254,13.673,320,0.8829040027811466,-16.224300000000003,-12.482329538461538,119,3.266525389192273,-42.71,-65.96,False
v2_core_breakout_only,"T0-01, EN-01, EX-01, EX-02, EX-03",4.0,5.0,t1,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t2,t3",4.0,5,0.0,9203,26.534825600347713,26.81436923076923,26.0,-0.37764978811257194,9.198475839475838,-3.836442685993196,2.3976575677930385,2.5585454545454547,2.218,13.617,319,0.8660069908488234,-11.950899999999997,-10.693959384615384,121,3.2717592089536023,-33.21,-52.15,False
v2_core_breakout_only,"T0-01, EN-01, EX-01, EX-02, EX-03",5.0,6.0,t2,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",4.0,5,0.0,6205,26.62369057211926,26.84761609907121,25.81,-0.39731055600322335,9.141907990314769,-3.8584985723698657,2.3692915311096945,2.396009646302251,2.008,17.285,311,0.8596675846709941,-10.886000000000006,-7.6325826625387,122,3.204351329572925,-26.07,-43.43,False
