strategy_version,active_condition_ids,signal_lo_pct,signal_hi_pct,entry_day,entry_trend_filter,entry_trend_fast_sma,entry_trend_slow_sma,entry_volume_fast_window,entry_volume_slow_window,baseline_filter,early_stop_days,stop_pct,sma_n,cost_bps,trades,win_rate_pct,mean_symbol_win_rate_pct,median_symbol_win_rate_pct,avg_return_pct,avg_win_pct,avg_loss_pct,payoff_ratio,mean_symbol_payoff_ratio,median_symbol_payoff_ratio,max_symbol_payoff_ratio,symbols_with_payoff_ratio,profit_factor,median_symbol_cumulative_return_pct,mean_symbol_cumulative_return_pct,profitable_symbols,avg_days_held,q25_individual_max_drawdown_pct,passes_15pct_drawdown_proxy
v4_t0_trend_volume,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",5.0,6.0,t2,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",4.0,5,0.0,686,29.154518950437318,30.4765543071161,25.0,0.21649271137026227,9.638325000000004,-3.6608045267489686,2.63284338990901,3.764044642857143,1.786,71.943,112,1.0834722288889338,-3.2062999999999953,0.5562172284644182,95,3.5466472303206995,-5.63,True
v4_t0_trend_volume,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",4.0,5.5,t2,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",4.0,5,0.0,1338,28.475336322869953,28.855082508250824,25.0,0.06791479820627806,9.051538057742782,-3.508637408568444,2.5797872517798557,3.277348258706468,1.77,37.157,201,1.0270625848240023,-4.0000000000000036,0.2998999999999995,106,3.5582959641255605,-10.29,True
v4_t0_trend_volume,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",5.0,6.5,t2,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",4.0,5,0.0,958,29.018789144050107,31.023767605633804,25.0,-0.010503131524008256,8.998420863309352,-3.6935632352941177,2.4362438897280203,3.465980519480519,1.5415,71.943,154,0.995992875692589,-3.5787000000000013,-0.03543802816901476,103,3.4342379958246347,-8.6775,True
v4_t0_trend_volume,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",5.0,6.5,t3,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",4.0,5,0.0,940,29.893617021276597,29.91414035087719,25.0,-0.0507765957446809,8.523145907473308,-3.7067283763277694,2.2993715865194124,2.677556291390729,1.266,27.225,151,0.9804614638601576,-4.0000000000000036,-0.16746421052631655,93,3.5627659574468087,-8.17,True
v4_t0_trend_volume,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",4.0,5.5,t3,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",4.0,5,0.0,1308,29.740061162079513,28.83128289473684,26.134999999999998,-0.12344113149847087,8.043514138817484,-3.580400435255712,2.2465403756557794,3.784116666666666,1.7865,74.588,180,0.9509297525684569,-4.0000000000000036,-0.5311177631578943,101,3.6452599388379205,-10.495000000000001,True
v4_t0_trend_volume,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",5.0,6.0,t3,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",4.0,5,0.0,686,30.612244897959183,30.877251908396943,25.0,-0.14653935860058317,7.981847619047618,-3.732592436974788,2.1384192766346573,3.0891826086956526,1.163,42.801,115,0.9434220946979626,-4.0000000000000036,-0.38367328244274873,90,3.6472303206997085,-5.785,True
v4_t0_trend_volume,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",4.0,5.0,t2,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",4.0,5,0.0,997,28.58575727181545,28.877569444444443,25.0,-0.18424473420260803,8.028638596491229,-3.471705056179775,2.3125923621305122,3.6678757763975156,1.468,74.704,161,0.92568834210883,-4.0000000000000036,-0.6378017361111112,94,3.519558676028084,-8.33,True
v4_t0_trend_volume,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",3.0,4.0,t3,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",4.0,5,0.0,1377,29.121278140885988,27.461271477663228,25.0,-0.21175744371822772,8.06646633416459,-3.6129538934426253,2.2326513351872332,3.3117377049180328,1.749,111.299,183,0.9173067049865368,-4.0000000000000036,-1.0020515463917532,99,3.893246187363834,-11.05,True
v4_t0_trend_volume,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",4.0,5.5,t1,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t2,t3",4.0,5,0.0,1346,27.786032689450224,26.64644518272425,25.0,-0.2570668647845469,8.527101604278078,-3.636983539094651,2.3445532575604444,3.52219170984456,1.749,65.229,193,0.9021267570258619,-4.0000000000000036,-1.1494880398671101,98,3.4955423476968797,-11.47,True
v4_t0_trend_volume,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",5.0,6.5,t1,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t2,t3",4.0,5,0.0,995,26.834170854271356,25.215121107266437,25.0,-0.27390954773869314,9.171385767790259,-3.7380494505494477,2.453521786995669,3.0587379310344827,1.513,29.127,145,0.8998512658570899,-4.0000000000000036,-0.9430262975778547,88,3.3547738693467335,-8.45,True
