搜索阶段,条件候选编号,启用条件,早期止损触发,强制平仓日,信号下限 (%),信号上限 (%),入场确认日,早期止损日,止损幅度 (%),SMA 周期,trades,win_rate_pct,mean_symbol_win_rate_pct,median_symbol_win_rate_pct,avg_return_pct,avg_win_pct,avg_loss_pct,payoff_ratio,mean_symbol_payoff_ratio,median_symbol_payoff_ratio,max_symbol_payoff_ratio,symbols_with_payoff_ratio,profit_factor,median_symbol_cumulative_return_pct,mean_symbol_cumulative_return_pct,profitable_symbols,avg_days_held,q25_individual_max_drawdown_pct,passes_15pct_drawdown_proxy
条件筛选,6,T0-01、T0-02、T0-05、T0-06、T0-07、T0-08、EN-01、EX-01、EX-02、EX-03,盘中低价,未启用,4.0,5.0,t2,"t3,t4",4.0,5,1989,25.94268476621418,26.430444444444444,25.0,-0.44040020110608386,8.832077519379846,-3.688600135777326,2.394425308862761,2.818831932773109,1.6960000000000002,39.245,238,0.8387800421566807,-5.5684999999999985,-2.780815238095238,111,3.257918552036199,-15.780000000000001,False
条件筛选,24,T0-02、T0-08、EN-01、EX-01、EX-02、EX-04,盘中低价,t6,4.0,5.0,t2,"t3,t4",4.0,5,39844,30.915570725830737,30.414153846153848,30.87,-0.02402261319144664,8.12810139633058,-3.6721321659521884,2.2134555699530365,2.3934492307692308,2.167,16.279,325,0.9905300676799318,-6.032499999999996,-2.945269846153846,149,2.6661228792289933,-95.31,False
条件筛选,4,T0-02、T0-03、T0-05、T0-06、T0-07、T0-08、EN-01、EX-01、EX-02、EX-03,盘中低价,未启用,4.0,5.0,t2,"t3,t4",4.0,5,9525,29.50131233595801,28.36843076923077,29.17,-0.06061196850393698,7.836614946619223,-3.3653338793745338,2.328629261615998,2.6545646687697158,2.161,23.951,317,0.9744520953871881,-6.876700000000002,-1.7764218461538475,133,3.7686089238845146,-43.05,False
条件筛选,31,T0-05、T0-07、T0-08、EX-03,收盘价,未启用,4.0,5.0,t2,"t3,t4",4.0,5,26942,34.28847153143791,34.266000000000005,33.91,0.027949558310444676,7.0144482571985325,-3.6176262991414383,1.9389643034337882,2.074323076923077,1.824,49.014,325,1.0117567817261726,-7.078200000000001,2.3168621538461545,153,2.933820800237547,-77.34,False
条件筛选,38,T0-02、T0-03、T0-04、T0-06、T0-07、EN-01、EX-02、EX-03,盘中低价,未启用,4.0,5.0,t2,"t3,t4",4.0,5,27598,24.77715776505544,24.61276923076923,24.36,0.034715957678092574,7.915738520035099,-2.5611622832369925,3.0906821374983644,3.226493827160494,2.907,27.524,324,1.01801867093254,-7.23299999999999,2.947841846153845,147,2.793100949344155,-69.61,False
条件筛选,15,T0-01、T0-02、T0-03、T0-05、T0-06、T0-07、T0-08、EN-01、EX-01、EX-02,收盘价,未启用,4.0,5.0,t2,"t3,t4",4.0,5,927,2.26537216828479,3.4176041666666666,0.0,4.207331175836029,348.1824285714286,-3.7656015452538636,92.46395944634003,91.55582352941177,17.372,728.84,17,2.1432066991054946,-8.695099999999995,13.542361458333334,19,40.4908306364617,-12.122499999999999,True
条件筛选,39,T0-01、T0-03、T0-05、T0-06、T0-07、EX-02,收盘价,未启用,4.0,5.0,t2,"t3,t4",4.0,5,3843,1.7694509497788187,2.89328173374613,0.0,0.7584054124381997,205.3833529411764,-2.9275539072847696,70.15527619495285,76.11358208955224,16.967,1018.577,67,1.2637245560233603,-26.889499999999998,9.023389164086684,41,23.256830601092897,-44.49,False
条件筛选,45,T0-01、T0-02、T0-04、T0-05、T0-06、EN-01、EX-01、EX-02,收盘价,未启用,4.0,5.0,t2,"t3,t4",4.0,5,3373,2.3717758671805518,4.068012422360248,0.0,0.345111769937741,200.58482499999997,-4.519503188581844,44.38205188277357,59.62027848101266,19.538,990.446,79,1.078217497929476,-35.633250000000004,3.6151782608695635,52,33.87310999110584,-60.88,False
条件筛选,47,T0-01、T0-02、T0-05、T0-07、T0-08、EX-01、EX-02,收盘价,未启用,4.0,5.0,t2,"t3,t4",4.0,5,3754,2.237613212573255,4.651919504643963,0.0,1.3217266915290347,247.35927380952376,-4.309650408719347,57.39659841296243,105.79090000000001,23.6695,1911.538,80,1.3137105622856045,-35.9591,15.361527554179569,60,36.58177943526905,-63.269999999999996,False
条件筛选,22,T0-02、T0-04、T0-05、T0-08、EN-01、EX-01、EX-02、EX-04、EX-05,盘中低价,t4,4.0,5.0,t2,"t3,t4",4.0,5,26979,28.903962341080096,28.353415384615385,27.87,-0.4035977982875569,6.259997691715825,-3.112670194463272,2.0111342675658115,2.147529230769231,1.952,10.568,325,0.8176238952688921,-39.426,-33.50339384615384,84,1.7041031913710665,-85.47,False
条件筛选,36,T0-01、T0-02、T0-05、T0-07、T0-08、EN-01、EX-01,盘中低价,未启用,4.0,5.0,t2,"t3,t4",4.0,5,578,15.22491349480969,20.15566978193146,0.0,9.790280276816606,222.33285227272728,-28.380630612244914,7.833964484806094,51.85433333333333,26.248,322.826,39,1.4069161918955595,-40.71060000000001,17.628608722741433,85,788.6747404844291,-20.83,False
条件筛选,25,T0-01、T0-06、T0-08、EN-01、EX-01,收盘价,未启用,4.0,5.0,t2,"t3,t4",4.0,5,409,22.493887530562347,25.501012658227847,0.0,14.640574572127148,225.69366304347824,-46.61142586750788,4.84202443591853,26.33204761904762,15.368,117.758,21,1.4052563186983,-50.71645,18.949349683544302,90,1189.992665036675,0.0,True
条件筛选,43,T0-01、T0-04、T0-06、T0-08,收盘价,未启用,4.0,5.0,t2,"t3,t4",4.0,5,324,28.39506172839506,28.395061728395063,0.0,19.859197530864208,240.4378478260869,-67.61164655172415,3.556160219262632,,,,0,1.4102014410838923,-55.8211,19.859195679012345,92,1693.3333333333333,0.0,True
条件筛选,42,T0-02、T0-06、EN-01、EX-02,盘中低价,未启用,4.0,5.0,t2,"t3,t4",4.0,5,14738,1.6487990229339125,3.78,1.92,1.1448034333016694,271.42723456790117,-3.3863197654363573,80.15404727525056,85.04171249999999,34.441,1803.343,240,1.3437316359959257,-60.712900000000005,51.91385815384615,110,29.404125390147918,-209.92,False
条件筛选,1,无,收盘价,未启用,4.0,5.0,t2,"t3,t4",4.0,5,325,26.153846153846157,26.153846153846153,0.0,35.37318153846155,333.9279647058823,-70.36497083333333,4.745656265485066,,,,0,1.6807530097372003,-62.004000000000005,35.37317415384615,85,1905.1784615384615,0.0,True
条件筛选,33,T0-02、T0-04、T0-06、T0-07、T0-08、EN-01,收盘价,未启用,4.0,5.0,t2,"t3,t4",4.0,5,325,26.769230769230766,26.76923076923077,0.0,25.050556923076954,286.0971609195403,-70.37404201680671,4.065379118783807,,,,0,1.4860841949429375,-64.6204,25.050566153846148,87,1851.683076923077,0.0,True
