symbol,name,history_days,first_date,last_date,annualized_volatility_pct_252d,median_daily_dollar_volume_252d,market_cap_usd,波动档,流动性档,市值档,历史状态,策略特征组
JFB,JFB Construction Holdings Class A Common Stock,343,2025-03-06,2026-07-17,152.54124846202336,1001579.5370101928,60709176.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
JSPR,"Jasper Therapeutics, Inc. Common Stock",1637,2020-01-10,2026-07-17,98.17491536602056,578495.0210094452,24788675.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
JTAI,Jet.AI Inc. Common Stock,1202,2021-10-01,2026-07-17,599.3471176742686,645605.2711794376,3070917.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
KALA,"KALA BIO, Inc. Common Stock",2260,2017-07-20,2026-07-17,166.52209761021203,534137.495557785,14421957.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
KAZR,Skyline Builders Group Holding Limited Class A Ordinary Shares,353,2025-02-20,2026-07-17,142.7202568148952,545495.5089449883,58720284.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
KIDZ,KIDZ AI Inc. Class B Common Stock,321,2025-04-07,2026-07-17,175.38003895322555,423991.25,844670.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
KITT,"Nauticus Robotics, Inc. Common stock",1243,2021-08-04,2026-07-17,174.88088829994126,1392593.001961708,5410578.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
KLRS,"Kalaris Therapeutics, Inc. Common Stock",1498,2020-07-30,2026-07-17,109.92385216652114,459570.0135707855,104210178.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
KPTI,Karyopharm Therapeutics Inc. Common Stock,2514,2016-07-18,2026-07-17,93.16351798153522,2037247.9778766632,215524588.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
KRRO,"Korro Bio, Inc. Common Stock",1705,2019-10-03,2026-07-17,124.41090050470795,2457736.4473342896,176676495.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
KSCP,"Knightscope, Inc. Class A Common Stock",1121,2022-01-27,2026-07-17,97.12816455582836,1631835.0487947464,23935882.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
KYTX,"Kyverna Therapeutics, Inc. Common Stock",610,2024-02-09,2026-07-17,101.78015493292818,4894873.894190788,452924329.0,高波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－高波动
LASE,Laser Photonics Corporation Common Stock,951,2022-09-30,2026-07-17,234.5842570619687,1340464.475095272,44097874.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
LESL,"Leslie's, Inc. Common Stock",1434,2020-10-29,2026-07-17,207.62237092626603,486168.3019709587,24240970.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
LFMD,"LifeMD, Inc. Common Stock",2514,2016-07-18,2026-07-17,92.46118711559906,4556511.051082611,200704417.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
LIDR,"AEye, Inc. Class A Common Stock",1385,2021-01-11,2026-07-17,194.34362986715584,2652390.0705635548,56504080.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
LIMN,"Liminatus Pharma, Inc. Class A Common Stock",303,2025-05-02,2026-07-17,184.7919185546905,411777.5367632508,8260725.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
LITS,"Lite Strategy, Inc. Common Stock",2514,2016-07-18,2026-07-17,92.38578362057804,681344.9964284897,33569262.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
LRMR,"Larimar Therapeutics, Inc. Common Stock",2514,2016-07-18,2026-07-17,111.57930619799144,5665504.651629925,384366867.0,高波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－高波动
LUNG,Pulmonx Corporation Common Stock,1454,2020-10-01,2026-07-17,98.10260717672448,706861.5111172199,59132084.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
MBRX,"Moleculin Biotech, Inc. Common Stock",2514,2016-07-18,2026-07-17,109.83616800109428,603643.8026380539,11206335.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
MCRB,"Seres Therapeutics, Inc. Common Stock",2514,2016-07-18,2026-07-17,98.1019336419686,885222.0012187958,51615368.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
MDCX,Medicus Pharma Ltd. Common Stock  ,417,2024-11-14,2026-07-17,126.42702755376784,604536.5196824074,20730806.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
MENS,Jyong Biotech Ltd. Ordinary Shares,272,2025-06-17,2026-07-17,176.16704050926603,1009447.5068569185,171822527.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
MGRT,Mega Fortune Company Limited Ordinary Shares,253,2025-07-16,2026-07-17,277.30045557716426,403070.9929704666,1154862500.0,高波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－高波动
MIMI,Mint Incorporation Limited Class A Ordinary Shares,380,2025-01-10,2026-07-17,207.532687082078,408785.2972006798,17376225.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
MLGO,"MicroAlgo, Inc. Class A Ordinary Shares",1322,2021-04-13,2026-07-17,100.55776016446916,813488.0102157593,49625469.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
MNTS,Momentus Inc. Class A Common Stock,1643,2020-01-02,2026-07-17,215.2544693714817,2669864.933101654,93425642.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
MOB,Mobilicom Limited Ordinary Shares,976,2022-08-25,2026-07-17,109.69165069260876,1522254.0318012238,64935527.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
MOBX,"Mobix Labs, Inc. Class A Common Stock",1236,2021-08-13,2026-07-17,557.9276432725134,1022763.3401107788,29941396.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
MOVE,"Corvex, Inc. Common Stock",1336,2021-03-23,2026-07-17,255.21429296974557,501930.53986024857,406171472.0,高波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－高波动
MRAM,"Everspin Technologies, Inc. Common Stock",2456,2016-10-07,2026-07-17,110.81449233486816,3582226.4097213745,341162245.0,高波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－高波动
MRLN,"Merlin, Inc. Common Stock",406,2024-12-02,2026-07-17,103.51156097628125,4703983.07390213,346521347.0,高波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－高波动
MVIS,"MicroVision, Inc. Common Stock",2514,2016-07-18,2026-07-17,91.86466424725728,3794177.996155619,104094408.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
NAKA,Nakamoto Inc. Common Stock,533,2024-05-31,2026-07-17,172.16804417074033,2582597.4119582176,70652688.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
NAMM,Namib Minerals Ordinary Shares,279,2025-06-06,2026-07-17,204.3375142052197,599333.992767334,77910200.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
NAUT,"Nautilus Biotechnology, Inc. Common Stock",1492,2020-08-07,2026-07-17,104.06778723028994,528641.9880509377,221117208.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
NEON,Neonode Inc. Common Stock,2514,2016-07-18,2026-07-17,105.07454998669223,391680.0031065941,14446739.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
NEOV,NeoVolta Inc. Common Stock,1547,2020-05-20,2026-07-17,134.26408157267397,1460790.9845352173,90120845.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
NERV,"Minerva Neurosciences, Inc Common Stock",2514,2016-07-18,2026-07-17,171.15214393696166,410857.99639225006,198933787.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
NIXX,"Nixxy, Inc. Common Stock",2514,2016-07-18,2026-07-17,116.83287524751678,444803.32594513893,33490494.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
NMAD,"Nomad Power Solutions, Inc. Common Stock",2514,2016-07-18,2026-07-17,100.39579259401684,394825.0065565109,104289411.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
NMRA,"Neumora Therapeutics, Inc. Common Stock",712,2023-09-14,2026-07-17,128.60353509381176,1875704.0016174316,298307633.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
NNNN,Anbio Biotechnology Class A Ordinary Shares,354,2025-02-19,2026-07-17,144.5952609343923,901678.008556366,1365527488.0,高波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－高波动
NNOX,NANO-X IMAGING LTD Ordinary Shares,1482,2020-08-21,2026-07-17,92.68430499448992,3340608.4841609,77941055.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
NXTT,Next Technology Holding Inc. Ordinary Shares,1003,2022-07-19,2026-07-17,216.82405260397752,381524.99793434143,61652120.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
NXXT,"NextNRG, Inc. Common Stock",1214,2021-09-15,2026-07-17,174.49665186010884,1433144.0207481384,44218101.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
OCC,Optical Cable Corporation Common Stock,2514,2016-07-18,2026-07-17,139.4097228982381,697787.0144844055,130023065.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
OLOX,Olenox Industries Inc. Common Stock,2279,2017-06-22,2026-07-17,248.111054364099,713306.7905502319,7470113.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
OM,"Outset Medical, Inc. Common Stock",1466,2020-09-15,2026-07-17,101.38411378747398,1432448.5357046127,77856412.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
OMEX,"Odyssey Marine Exploration, Inc. Common Stock",2514,2016-07-18,2026-07-17,121.58812836480516,1753514.507496357,39953404.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
ONEG,OneConstruction Group Limited Ordinary Shares,386,2024-12-31,2026-07-17,190.75042792964,670301.9920825958,17920000.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
OPTX,"Syntec Optics Holdings, Inc. Class A Common Stock",1122,2022-01-26,2026-07-17,148.7723092122431,2711872.9475975037,301696286.0,高波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－高波动
OSS,"One Stop Systems, Inc. Common Stock",2125,2018-02-01,2026-07-17,112.3674419202569,8931777.937030792,312584995.0,高波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－高波动
OTLK,"Outlook Therapeutics, Inc. Common Stock",2514,2016-07-18,2026-07-17,160.92238172443146,1880979.0470957756,194665900.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
OVID,Ovid Therapeutics Inc. Common Stock,2312,2017-05-05,2026-07-17,108.54788339122676,2791602.0383119583,455401849.0,高波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－高波动
PALI,"Palisade Bio, Inc. Common Stock",2514,2016-07-18,2026-07-17,126.94576257672584,6057050.088834763,341951950.0,高波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－高波动
PBK,PowerBank Corporation Common Stock,571,2024-04-08,2026-07-17,131.50924219209756,542111.3945394754,27342937.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
PDSB,PDS Biotechnology Corporation Common Stock,2514,2016-07-18,2026-07-17,98.38351114727377,450446.98932766914,41096935.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
PEPG,PepGen Inc. Common Stock,1052,2022-05-06,2026-07-17,168.39172703269924,2121665.0485634804,155630734.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
PFSA,"Profusa, Inc. Common Stock",256,2025-07-11,2026-07-17,306.20977521613224,415967.8125,916900.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
PLCE,"Children's Place, Inc. (The) Common Stock",2514,2016-07-18,2026-07-17,98.59885284070909,1718896.0271835327,65821718.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
PLRZ,Polyrizon Ltd. Ordinary Shares,429,2024-10-29,2026-07-17,215.8306456157783,495088.65719628334,25120200.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
PRLD,Prelude Therapeutics Incorporated Common Stock,1458,2020-09-25,2026-07-17,199.36288142037012,688410.0063681602,334510289.0,高波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－高波动
PROP,Prairie Operating Co. Common Stock,2514,2016-07-18,2026-07-17,98.26009064909218,3029213.0377471447,75889032.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
PRSO,Peraso Inc. Common Stock,2514,2016-07-18,2026-07-17,199.19317057100344,423045.00811100006,11364737.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
PRZO,ParaZero Technologies Ltd. Ordinary Shares,746,2023-07-27,2026-07-17,112.90234605049324,738741.015714407,12153879.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
PSTV,"PLUS THERAPEUTICS, Inc. Common Stock ",2514,2016-07-18,2026-07-17,131.0395150054544,2054386.0,25742816.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
PUSA,Aureus Greenway Holdings Inc. Common Stock,358,2025-02-12,2026-07-17,261.9448002197244,1168246.9947576525,78424996.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
PXLW,"Pixelworks, Inc.  Common Stock",2514,2016-07-18,2026-07-17,103.38498373581233,454633.9958190918,35634245.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
PYXS,"Pyxis Oncology, Inc. Common Stock",1197,2021-10-08,2026-07-17,124.05769763093129,1138272.0180630684,149518938.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
QCLS,"Q/C Technologies, Inc. Common Stock",2514,2016-07-18,2026-07-17,161.25451359801653,1812256.994152069,27015796.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
QMCO,Quantum Corporation Common Stock,2514,2016-07-18,2026-07-17,104.4064485971958,4416383.00549984,418550935.0,高波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－高波动
QNCX,"Quince Therapeutics, Inc. Common Stock",1807,2019-05-09,2026-07-17,355.8423980506602,1033005.9873390198,18463941.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
QSI,Quantum-Si Incorporated Class A Common Stock,1423,2020-11-13,2026-07-17,91.92365275546044,6097587.4482393265,179085958.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
QTTB,Q32 Bio Inc. Common Stock,2087,2018-03-28,2026-07-17,175.28796715008636,763956.9936275482,255194046.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
RANI,"Rani Therapeutics Holdings, Inc. Class A Common Stock",1246,2021-07-30,2026-07-17,272.0531598419312,895337.9727870226,86383528.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
RAPP,"Rapport Therapeutics, Inc. Common Stock",528,2024-06-07,2026-07-17,135.7492062495761,9080766.162872314,2038383714.0,高波动,中流动性,中盘（2B–10B）,历史≥1年,中流动性－高波动
RBNE,Robin Energy Ltd. Common Stock,317,2025-04-11,2026-07-17,147.9476154310933,674514.0,2640000.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
RCEL,"Avita Medical, Inc. Common Stock",2514,2016-07-18,2026-07-17,92.31053674552972,917936.017870903,156961114.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
RENX,RenX Enterprises Corp. Common Stock,709,2023-09-19,2026-07-17,184.8197061379675,462863.1979775429,5175476.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
RFIL,"RF Industries, Ltd. Common Stock",2514,2016-07-18,2026-07-17,93.53369783107756,1454667.484855652,142585622.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
RGC,Regencell Bioscience Holdings Limited Ordinary Shares,1256,2021-07-16,2026-07-17,145.57784271584845,2840799.4985580444,2482334318.0,高波动,中流动性,中盘（2B–10B）,历史≥1年,中流动性－高波动
RILY,"BRC Group Holdings, Inc. Common Stock",2514,2016-07-18,2026-07-17,107.15850427625372,5194363.417983055,274529774.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
RLMD,"Relmada Therapeutics, Inc. Common Stock",2514,2016-07-18,2026-07-17,119.3346329293356,3309930.113840103,549624769.0,高波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－高波动
RTB,"RTB Digital, Inc. Common Stock",2514,2016-07-18,2026-07-17,156.56113011968725,412584.1167125702,222142151.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
RXT,"Rackspace Technology, Inc. Common Stock",1494,2020-08-05,2026-07-17,285.426004977925,1874415.7160043716,1053720690.0,高波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－高波动
RZLT,"Rezolute, Inc. Common Stock (NV)",2514,2016-07-18,2026-07-17,126.36924149702344,8607742.562389374,443907646.0,高波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－高波动
SABR,Sabre Corporation Common Stock,2514,2016-07-18,2026-07-17,92.79592938111136,9086472.164833546,683891962.0,高波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－高波动
SAFX,"XCF Global, Inc. Class A Common Stock",385,2025-01-02,2026-07-17,222.57855484968368,1010825.9839132428,155639711.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
SCLX,Scilex Holding Company Common Stock,1348,2021-03-05,2026-07-17,123.08427742983515,1047153.8414833546,71666293.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
SEAT,Vivid Seats Inc. Class A Common Stock,1189,2021-10-20,2026-07-17,99.05801872645436,979677.4998903276,77900744.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
SEGG,Sports Entertainment Gaming Global Corporation Common Stock,774,2023-06-15,2026-07-17,188.7938074391885,470355.5055856705,19142965.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
SHMD,SCHMID Group N.V. Class A Ordinary Shares,554,2024-05-01,2026-07-17,121.39318399257785,2032748.96068573,276189336.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
SKIN,SkinHealth Systems Inc. Class A Common Stock,1416,2020-11-24,2026-07-17,101.62098036490568,825745.3547030687,109356514.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
SKYA,"SkyAI, Inc. Common Stock",1067,2022-04-14,2026-07-17,125.30541071010862,555214.5017623901,49093715.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
SLGL,Sol-Gel Technologies Ltd. Ordinary Shares,2125,2018-02-01,2026-07-17,100.59755859038258,1110874.0442276,233781933.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
SLMT,Brera Holdings PLC Class B Ordinary Shares,870,2023-01-27,2026-07-17,274.0282720884497,845895.1190757751,55927214.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
SMX,SMX (Security Matters) Public Limited Company Ordinary Shares,1154,2021-12-09,2026-07-17,1357.5769368976785,3998395.586168289,16166604.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
SNWV,"SANUWAVE Health, Inc. Common Stock",436,2024-10-18,2026-07-17,93.83264349974596,1498930.0191879272,54947457.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
SPAI,Safe Pro Group Inc. Common Stock,472,2024-08-28,2026-07-17,107.56364550489783,984481.9675683976,80207198.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
SPRB,"Spruce Biosciences, Inc. Common Stock",1448,2020-10-09,2026-07-17,1390.067796106579,2582835.0017547607,119834184.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
SSP,E.W. Scripps Company (The) Class A Common Stock,2514,2016-07-18,2026-07-17,93.19792450421194,1953778.4984230995,283776554.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
STEX,Streamex Corp. Common Stock,2514,2016-07-18,2026-07-17,128.9472996335096,2761969.001531601,81668037.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
STI,"Solidion Technology, Inc. Common Stock",1056,2022-05-02,2026-07-17,497.16371591536046,472486.4897251129,53777673.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
STIM,"Neuronetics, Inc. Common Stock",2023,2018-06-28,2026-07-17,102.84853348658314,2773354.429167509,112732301.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
STTK,"Shattuck Labs, Inc. Common Stock",1448,2020-10-09,2026-07-17,102.49067422527008,1824075.0170707705,577404293.0,高波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－高波动
SUIG,Sui Group Holdings Limited Common Stock,2514,2016-07-18,2026-07-17,243.52884913092296,1419087.5213503838,86787245.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
SUPX,SuperX AI Technology Limited Ordinary Shares,564,2024-04-17,2026-07-17,160.78264170640796,4317263.010692596,325852674.0,高波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－高波动
SVCO,"Silvaco Group, Inc. Common Stock",548,2024-05-09,2026-07-17,94.9774556529494,884795.4783439636,259547143.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
TAOX,Tao Synergies Inc. Common Stock,1407,2020-12-08,2026-07-17,121.55302815121144,888632.9943180084,25852881.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
TEAD,Teads Holding Co. Common Stock,1251,2021-07-23,2026-07-17,118.8886561937248,429811.59388422966,76729920.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
TLS,Telos Corporation Common Stock,1419,2020-11-19,2026-07-17,94.83658999942618,3742104.4827222824,353894698.0,高波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－高波动
TNYA,"Tenaya Therapeutics, Inc. Common Stock",1246,2021-07-30,2026-07-17,107.9273635132704,2606305.933201313,177288082.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
TONX,TON Strategy Company Common Stock,2514,2016-07-18,2026-07-17,162.44725088736766,1418485.0144386292,184289811.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
TOYO,"TOYO Co., Ltd Ordinary Shares",1087,2022-03-17,2026-07-17,93.70959781560396,437128.00369262695,199265628.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
TRON,Tron Inc. Common Stock,733,2023-08-15,2026-07-17,119.52045194146078,2340451.0823130608,673622531.0,高波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－高波动
TROO,"TROOPS, Inc. Ordinary Shares ",2514,2016-07-18,2026-07-17,110.11229791242792,464143.4993982315,278525178.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
TVRD,"Tvardi Therapeutics, Inc. Common Stock",2514,2016-07-18,2026-07-17,144.57879715140686,371900.99906921387,30020301.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
TYGO,"Tigo Energy, Inc. Common Stock",1221,2021-09-03,2026-07-17,100.4313911750638,1398753.0106544497,129048350.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
UPB,"Upstream Bio, Inc. Common Stock",441,2024-10-11,2026-07-17,92.03989266861564,7397448.117494583,381484102.0,高波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－高波动
UPXI,"Upexi, Inc. Common Stock",1271,2021-06-24,2026-07-17,129.07486161696576,8249301.729899645,59099767.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
VERI,"Veritone, Inc. Common Stock",2307,2017-05-12,2026-07-17,127.08122091814884,7725353.511095047,94818144.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
VIVO,VivoPower PLC Class A Ordinary Shares,2514,2016-07-18,2026-07-17,146.466914320945,2292599.9507904053,106044885.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
VRCA,Verrica Pharmaceuticals Inc. Common Stock,2032,2018-06-15,2026-07-17,95.66142945359572,418212.49413490295,96029414.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
VTGN,"Vistagen Therapeutics, Inc. Common Stock",2514,2016-07-18,2026-07-17,132.91392563148327,830101.0119318962,9404638.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
VUZI,Vuzix Corporation Common Stock,2514,2016-07-18,2026-07-17,98.40418134794568,3538385.0271701813,187937663.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
VWAV,"VisionWave Holdings, Inc. Common Stock",254,2025-07-15,2026-07-17,388.1474418942983,2398420.015525818,95935562.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
WATT,Energous Corporation Common Stock,2514,2016-07-18,2026-07-17,125.953298386691,1560150.9843826294,83066625.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
WBTN,WEBTOON Entertainment Inc. Common stock,515,2024-06-27,2026-07-17,106.9843005106888,4262507.96251297,1410498234.0,高波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－高波动
WKHS,"Workhorse Group, Inc. Common Stock",2514,2016-07-18,2026-07-17,98.00821827073952,676273.8262939453,28649642.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
WKSP,"Worksport, Ltd. Common Stock",2514,2016-07-18,2026-07-17,101.2160611851312,473373.51236343384,10850642.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
WRAP,"Wrap Technologies, Inc. Common Stock",2045,2018-05-29,2026-07-17,107.70165244648398,466887.0124399662,114263413.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
XFOR,"X4 Pharmaceuticals, Inc. Common Stock",2176,2017-11-16,2026-07-17,124.38182961517748,1774578.9811849594,360301239.0,高波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－高波动
XMAX,"XMAX, Inc. Common Stock",2514,2016-07-18,2026-07-17,93.99692847448608,5072039.980745316,541255794.0,高波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－高波动
YYAI,AiRWA Inc. Common Stock,1386,2021-01-08,2026-07-17,240.04426411953176,789820.0,9176516.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
ZENA,"ZenaTech, Inc. Common Stock",449,2024-10-01,2026-07-17,94.83523221442891,3668682.398164272,127152764.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
ZNTL,"Zentalis Pharmaceuticals, Inc. Common Stock",1579,2020-04-03,2026-07-17,127.51685762164766,1374527.969276905,363762238.0,高波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－高波动
ZSQR,Z Squared Inc. Common Stock,1400,2020-12-17,2026-07-17,97.9741297262022,814436.5008831024,259986197.0,高波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－高波动
