signal_lo_pct,signal_hi_pct,entry_day,entry_trend_filter,entry_trend_fast_sma,entry_trend_slow_sma,entry_volume_fast_window,entry_volume_slow_window,baseline_filter,early_stop_days,stop_pct,sma_n,cost_bps,trades,win_rate_pct,mean_symbol_win_rate_pct,median_symbol_win_rate_pct,avg_return_pct,avg_win_pct,avg_loss_pct,payoff_ratio,mean_symbol_payoff_ratio,median_symbol_payoff_ratio,max_symbol_payoff_ratio,symbols_with_payoff_ratio,profit_factor,median_symbol_cumulative_return_pct,mean_symbol_cumulative_return_pct,profitable_symbols,avg_days_held,median_individual_max_drawdown_pct,q25_individual_max_drawdown_pct,passes_15pct_drawdown_proxy
7.000000000000001,8.5,t3,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",7.000000000000001,5,0.0,1008,28.174603174603174,28.355428571428572,25.0,2.0178353174603187,22.183158450704227,-5.892319060773479,3.7647585308783778,4.5277236842105255,1.5859999999999999,234.907,152,1.476783906485186,-6.999999999999995,8.301948979591835,84,3.439484126984127,-7.53,-15.05,False
7.000000000000001,9.5,t3,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",7.000000000000001,5,0.0,1442,28.640776699029125,28.200152091254754,25.0,1.8511657420249643,21.28819370460049,-5.95009037900875,3.5777933356613953,4.317905027932961,1.91,234.907,179,1.4359864204947979,-6.999999999999995,10.149761216730038,100,3.515256588072122,-11.52,-21.205,False
6.0,7.5,t3,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",7.000000000000001,5,0.0,1349,30.1704966641957,29.70550387596899,28.57,1.630532987398073,19.378479115479106,-6.037634819532911,3.209614310025177,3.33695321637427,1.397,111.455,171,1.3867461242234271,-6.999999999999995,8.52557441860465,85,3.524833209785026,-11.325,-21.615,False
6.0,8.5,t3,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",7.000000000000001,5,0.0,1922,29.136316337148806,27.796999999999997,27.27,0.926645681581686,17.683287500000016,-5.963016152716596,2.965493811708688,3.161572139303482,1.526,126.007,201,1.2192939751197192,-8.548299999999998,6.59637925925926,91,3.4739854318418315,-16.259999999999998,-26.32,False
5.0,7.5,t3,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",7.000000000000001,5,0.0,2415,29.730848861283643,28.91110701107011,29.41,0.7669233954451342,16.974459610027857,-6.090478491455508,2.7870486093731013,2.9422755555555553,1.547,65.88,225,1.1791999274271094,-7.945400000000014,6.834420664206639,93,3.550724637681159,-19.58,-34.32,False
7.000000000000001,9.5,t1,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t2,t3",7.000000000000001,5,0.0,819,27.96092796092796,29.05701244813278,25.0,0.3765482295482294,17.307650655021842,-6.195015254237289,2.7938027502327283,3.4664049586776864,1.965,36.591,121,1.0843714486742777,-6.999999999999995,1.279596680497925,88,3.5006105006105006,-6.83,-14.49,True
7.000000000000001,8.5,t1,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t2,t3",7.000000000000001,5,0.0,576,27.083333333333332,29.796682027649766,20.0,0.2469166666666669,17.47934615384616,-6.153699999999999,2.8404612109537615,2.9773647058823536,1.568,25.636,85,1.0550257587863288,-6.999999999999995,0.6553783410138259,75,3.404513888888889,-4.05,-10.34,True
7.000000000000001,9.5,t2,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",7.000000000000001,5,0.0,1167,28.36332476435304,29.061388888888885,25.0,-0.18346443873179072,15.111915407854987,-6.239410287081336,2.42201020810318,3.5033668639053253,1.79,50.346,169,0.9589548054751335,-6.999999999999995,-0.8495936507936506,87,3.3958868894601544,-9.995000000000001,-21.13,False
6.0,7.5,t2,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",7.000000000000001,5,0.0,1059,28.517469310670446,29.391239669421488,28.57,-0.2135807365439093,13.909526490066224,-5.847898282694852,2.378551373102266,3.201256756756757,1.3925,73.865,148,0.9489048506184862,-6.999999999999995,-0.93467520661157,85,3.4730878186968837,-8.34,-17.8125,False
6.0,7.5,t1,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t2,t3",7.000000000000001,5,0.0,791,27.686472819216185,27.949342105263153,25.0,-0.22908091024020205,14.333360730593611,-5.8045611888111885,2.4693271832886263,3.2712478632478628,1.582,51.737,117,0.9454232413010029,-6.999999999999995,-0.79476447368421,70,3.5056890012642223,-6.995,-14.445,True
7.000000000000001,8.5,t2,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",7.000000000000001,5,0.0,807,28.872366790582404,30.281293103448274,28.57,-0.24179801734820297,14.378339055793987,-6.176452961672474,2.3279282049127086,3.431731343283582,1.592,73.581,134,0.9449618898908908,-6.999999999999995,-0.8410581896551723,84,3.3841387856257743,-7.23,-14.282499999999999,True
5.0,7.5,t1,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t2,t3",7.000000000000001,5,0.0,1499,28.418945963975982,27.553112840466923,25.0,-0.2848458972648433,13.642880281690143,-5.814399813606705,2.3463952805177644,2.903091954022989,1.7525,41.648,174,0.9315613028393613,-7.355200000000006,-1.6613961089494163,83,3.6157438292194795,-13.03,-22.89,False
5.0,6.5,t2,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",7.000000000000001,5,0.0,1392,26.867816091954023,25.906417322834645,25.0,-0.2973290229885057,14.428352941176465,-5.7073536345776015,2.528028551404858,2.69553216374269,1.551,37.268,171,0.9287639122999832,-7.849550000000011,-1.6294838582677176,77,3.576867816091954,-12.46,-22.887500000000003,False
5.0,6.5,t3,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",7.000000000000001,5,0.0,1678,29.499404052443385,28.84395437262357,28.57,-0.30917818831942756,13.428173737373733,-6.057267117497887,2.2168699971284394,2.497422680412371,1.4144999999999999,25.373,194,0.927599545538188,-7.0084000000000035,-1.972637262357415,84,3.5613825983313467,-14.06,-26.345,False
5.0,7.5,t2,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",7.000000000000001,5,0.0,1970,27.258883248730964,26.925801526717557,26.67,-0.3343730964467008,14.178666666666679,-5.772965108164689,2.4560457929346966,2.8225073891625616,1.609,37.268,203,0.9203727705505499,-9.140250000000005,-2.514239312977098,90,3.531979695431472,-16.105,-29.0075,False
6.0,8.5,t1,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t2,t3",7.000000000000001,5,0.0,1124,27.313167259786475,28.327131474103584,25.0,-0.42420284697508887,13.963309446254074,-5.830526315789477,2.3948626058749527,2.671013422818792,1.686,24.309,149,0.8999034059454516,-6.999999999999995,-1.8996593625498006,84,3.4519572953736657,-8.82,-18.62,False
6.0,8.5,t2,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",7.000000000000001,5,0.0,1553,27.945911139729557,28.55897233201581,25.0,-0.4664636188023179,13.803006912442397,-6.000824843610363,2.300184936599132,2.7311182795698925,1.5915,30.74,186,0.8921171608847401,-6.999999999999995,-2.8633415019762847,91,3.4146812620734064,-15.05,-25.31,False
5.0,6.5,t1,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t2,t3",7.000000000000001,5,0.0,1030,29.22330097087379,27.399918699186994,25.0,-0.4929815533980588,12.092249169435215,-5.689352537722908,2.1254174511525323,2.4937793103448276,1.724,21.348,145,0.8775746513479218,-6.999999999999995,-2.0640800813008124,77,3.679611650485437,-7.6,-15.1625,False
