signal_lo_pct,signal_hi_pct,entry_day,entry_trend_filter,entry_trend_fast_sma,entry_trend_slow_sma,entry_volume_fast_window,entry_volume_slow_window,baseline_filter,early_stop_days,stop_pct,sma_n,cost_bps,trades,win_rate_pct,mean_symbol_win_rate_pct,median_symbol_win_rate_pct,avg_return_pct,avg_win_pct,avg_loss_pct,payoff_ratio,mean_symbol_payoff_ratio,median_symbol_payoff_ratio,max_symbol_payoff_ratio,symbols_with_payoff_ratio,profit_factor,median_symbol_cumulative_return_pct,mean_symbol_cumulative_return_pct,profitable_symbols,avg_days_held,median_individual_max_drawdown_pct,q25_individual_max_drawdown_pct,passes_15pct_drawdown_proxy
2.0,3.0,t2,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",2.0,5,0.0,6042,29.841112214498512,29.82473684210526,29.63,0.015953326713008927,4.51908153078203,-1.8993899504600142,2.379227882977664,2.51618345323741,2.1870000000000003,12.733,278,1.011974315867289,-1.8710000000000004,0.338285263157895,131,3.491393578285336,-14.06,-20.4,False
2.0,2.5,t2,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",2.0,5,0.0,3689,30.252100840336134,30.22833333333333,30.0,0.014583084846841973,4.342995519713261,-1.8628006218422075,2.3314333637156923,2.5165345454545456,2.028,12.733,275,1.0112235755340968,-1.1706999999999967,0.19076028368794296,123,3.5071835185687177,-9.405000000000001,-13.815000000000001,True
2.5,3.0,t2,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",2.0,5,0.0,2847,28.87249736564805,29.02811387900356,28.57,-0.03373515981735159,4.716867396593673,-1.9621279012345685,2.403955110992421,2.7921284046692607,2.08,54.135,257,0.9758336062381148,-2.0000000000000018,-0.34170960854092586,127,3.4569722514927994,-8.07,-12.79,True
1.5,2.5,t2,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",2.0,5,0.0,7792,30.094969199178646,29.412253521126768,29.27,-0.059606904517453804,4.155779957356075,-1.874382412337066,2.2171462610847152,2.400517857142857,2.0285,12.733,280,0.9545091065030925,-3.374749999999993,-1.6353901408450702,124,3.5248973305954827,-16.78,-23.395,False
2.5,3.5000000000000004,t3,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",2.0,5,0.0,5278,28.514588859416445,29.09362676056338,27.43,-0.07332834406972338,4.56892558139535,-1.9250622846541208,2.373391041846865,2.6210218978102193,2.2424999999999997,22.1,274,0.9467115596159416,-2.6998000000000024,-1.3628450704225354,122,3.3887836301629406,-12.875,-19.835,False
2.5,3.5000000000000004,t2,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",2.0,5,0.0,4738,28.28197551709582,29.00161971830986,27.27,-0.08283157450401016,4.720520895522385,-1.9770317834020017,2.3876808330311667,2.5033003663003663,2.146,15.702,273,0.941583798585179,-2.8442000000000025,-1.3818221830985913,127,3.408400168847615,-12.39,-18.5625,False
2.0,2.5,t3,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",2.0,5,0.0,4232,28.946124763705107,28.842482269503545,28.57,-0.08856592627599244,4.368051428571429,-1.9041150648486866,2.294006023695077,2.537526119402985,2.0915,17.714,268,0.934536324258899,-2.8476499999999962,-1.3291631205673757,115,3.472826086956522,-10.975000000000001,-15.807500000000001,False
2.0,3.0,t3,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",2.0,5,0.0,6813,28.8712755027154,28.410492957746477,28.57,-0.09721561720240714,4.4078698525673605,-1.925837804374741,2.2888063795167097,2.5553963636363632,2.186,22.47,275,0.9290278966023309,-3.5518999999999967,-2.3322383802816913,115,3.44356377513577,-16.604999999999997,-23.1675,False
2.0,3.0,t1,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t2,t3",2.0,5,0.0,5402,27.989633469085522,27.278415492957745,27.78,-0.12242558311736397,4.543833994708995,-1.936149100257069,2.346840950475196,2.502573529411765,2.1265,27.742,272,0.9121916700978676,-3.0210999999999935,-2.3286584507042263,116,3.4111440207330617,-13.86,-20.572499999999998,False
1.5,2.0,t2,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",2.0,5,0.0,4930,30.121703853955374,29.190706713780923,28.57,-0.1168979716024341,3.970494276094278,-1.878807256894049,2.113305801606335,2.38235401459854,1.91,21.244,274,0.9109611109186727,-3.3155999999999963,-2.036409187279152,117,3.5448275862068965,-11.79,-17.945,False
