strategy_version,active_condition_ids,signal_lo_pct,signal_hi_pct,entry_day,entry_trend_filter,entry_trend_fast_sma,entry_trend_slow_sma,entry_volume_fast_window,entry_volume_slow_window,baseline_filter,early_stop_days,stop_pct,sma_n,cost_bps,trades,win_rate_pct,mean_symbol_win_rate_pct,median_symbol_win_rate_pct,avg_return_pct,avg_win_pct,avg_loss_pct,payoff_ratio,mean_symbol_payoff_ratio,median_symbol_payoff_ratio,max_symbol_payoff_ratio,symbols_with_payoff_ratio,profit_factor,median_symbol_cumulative_return_pct,mean_symbol_cumulative_return_pct,profitable_symbols,avg_days_held,median_individual_max_drawdown_pct,q25_individual_max_drawdown_pct,passes_15pct_drawdown_proxy
v2_core_breakout_only,"T0-01, EN-01, EX-01, EX-02, EX-03",2.0,2.5,t2,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",2.5,5,0.0,10290,31.63265306122449,32.12232394366197,32.56,0.02701797862001944,4.765839324116741,-2.1655710021321957,2.2007310401849454,2.2518262411347516,2.0715000000000003,7.481,282,1.0182500917538793,0.1462999999999992,0.9790003521126766,143,3.7528668610301263,-21.284999999999997,-31.032500000000002,False
v2_core_breakout_only,"T0-01, EN-01, EX-01, EX-02, EX-03",2.0,2.5,t2,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",2.5,10,0.0,10072,24.583002382843528,24.700985915492957,25.0,0.027100476568705307,6.602412358642974,-2.1161949710373875,3.1199452077926364,3.2562775800711745,2.908,26.788,281,1.0169827994534455,-1.9051499999999943,0.9612390845070427,131,5.061358220810167,-22.83,-34.635,False
v2_core_breakout_only,"T0-01, EN-01, EX-01, EX-02, EX-03",2.0,3.0,t2,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",2.5,10,0.0,15648,24.335378323108383,24.944216027874564,24.0,0.01870986707566459,6.75656880252101,-2.148331249999998,3.1450311968980653,3.1751095406360426,2.846,18.023,283,1.0115112347609925,-2.5225000000000053,1.0202174216027884,135,5.024539877300613,-31.67,-47.900000000000006,False
v2_core_breakout_only,"T0-01, EN-01, EX-01, EX-02, EX-03",2.0,2.5,t2,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",2.5,3,0.0,10409,34.633490248823136,34.96588028169014,35.355000000000004,0.007283600730137375,4.157492926490986,-2.191644179894179,1.8969744106416606,1.9198581560283692,1.7905,7.053,282,1.0050838563598212,-0.7159500000000041,0.266936971830986,138,3.155154193486406,-20.36,-28.259999999999998,False
v2_core_breakout_only,"T0-01, EN-01, EX-01, EX-02, EX-03",2.0,2.5,t2,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",2.5,8,0.0,10162,26.628616414091717,27.00433098591549,26.75,-0.0068056484943908755,5.841448632668146,-2.1293078057939905,2.7433556655234015,2.82744128113879,2.612,13.25,281,0.9956450159877963,-0.24940000000000517,-0.2434514084507047,141,4.569179295414289,-22.905,-34.835,False
v2_core_breakout_only,"T0-01, EN-01, EX-01, EX-02, EX-03",2.0,3.0,t2,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",2.5,8,0.0,15848,26.533316506814742,27.371846689895467,26.47,-0.00698182735991924,5.964932461355532,-2.163805634286697,2.7566858902841727,2.7615512367491166,2.576,7.333,283,0.9956096788001834,-2.6824999999999988,-0.3853871080139369,135,4.5383013629480065,-31.16,-43.855000000000004,False
v2_core_breakout_only,"T0-01, EN-01, EX-01, EX-02, EX-03",2.0,3.0,t2,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",2.0,10,0.0,15835,22.292390274707927,22.659233449477355,21.88,-0.00949415850963055,6.6613311614730915,-1.923188866314507,3.4636905808624503,3.4723156028368796,3.1105,16.99,282,0.9936479750284621,-5.06629999999999,-0.5237616724738681,129,4.593558572781812,-30.79,-45.019999999999996,False
v2_core_breakout_only,"T0-01, EN-01, EX-01, EX-02, EX-03",2.0,2.5,t2,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",2.0,5,0.0,10356,29.161838547701812,29.74475352112676,30.0,-0.008801178061027409,4.643977483443706,-1.9242035169029443,2.413454420309089,2.481825622775801,2.292,11.482,281,0.9935436523027783,-1.8728000000000078,-0.3209066901408452,138,3.431537273078409,-19.71,-30.455,False
v2_core_breakout_only,"T0-01, EN-01, EX-01, EX-02, EX-03",2.0,3.0,t2,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",2.5,5,0.0,16166,31.36830384758134,32.16581881533101,31.58,-0.011004082642583199,4.767560836126991,-2.1950602073005836,2.1719499174876793,2.2067561837455827,2.057,5.715,283,0.9926978583433649,-2.496900000000002,-0.6196432055749128,134,3.698317456389954,-29.8,-42.905,False
v2_core_breakout_only,"T0-01, EN-01, EX-01, EX-02, EX-03",1.5,2.5,t2,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",2.5,10,0.0,20459,25.167407986705115,25.25762237762238,25.134999999999998,-0.011601593430763973,6.164318896873182,-2.088663291966036,2.951322465705219,3.0259894366197186,2.9165,12.102,284,0.9925777418673202,1.0546999999999973,-0.8298769230769241,144,5.133437606921159,-34.260000000000005,-50.56,False
