symbol,name,history_days,first_date,last_date,annualized_volatility_pct_252d,median_daily_dollar_volume_252d,market_cap_usd,波动档,流动性档,市值档,历史状态,策略特征组
TCPC,BlackRock TCP Capital Corp. Common Stock,2514,2016-07-18,2026-07-17,35.74036471139547,3650683.5352420807,277718185.0,低波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－低波动
TFSL,TFS Financial Corporation Common Stock,2514,2016-07-18,2026-07-17,22.974510349062776,8726140.044784546,5126299537.0,低波动,中流动性,中盘（2B–10B）,历史≥1年,中流动性－低波动
THFF,First Financial Corporation Common Stock,2514,2016-07-18,2026-07-17,26.3030050486286,3892013.500213623,909135449.0,低波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－低波动
THRM,Gentherm Inc Common Stock,2514,2016-07-18,2026-07-17,36.915722014086626,7352176.791763306,1102182403.0,低波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－低波动
TIPT,Tiptree Inc. Common Stock,2514,2016-07-18,2026-07-17,31.962825242169952,3690382.537937164,668747335.0,低波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－低波动
TITN,Titan Machinery Inc. Common Stock,2514,2016-07-18,2026-07-17,50.67809812037997,2922262.9921913147,446003725.0,低波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－低波动
TRNS,"Transcat, Inc. Common Stock",2514,2016-07-18,2026-07-17,47.875872799191015,8522880.046844482,821047354.0,低波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－低波动
TSBK,"Timberland Bancorp, Inc. Common Stock",2514,2016-07-18,2026-07-17,25.818881915465997,732469.4805145264,342629503.0,低波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－低波动
TWFG,"TWFG, Inc. Class A Common Stock",501,2024-07-18,2026-07-17,45.401286818483925,3352354.9543380737,1427341899.0,低波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－低波动
USCB,"USCB Financial Holdings, Inc. Class A Common Stock",1251,2021-07-23,2026-07-17,29.51496061265942,559696.5063095093,374044672.0,低波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－低波动
UTMD,"Utah Medical Products, Inc. Common Stock",2514,2016-07-18,2026-07-17,27.937391820285733,657010.987663269,222244945.0,低波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－低波动
UVSP,Univest Financial Corporation Common Stock,2514,2016-07-18,2026-07-17,25.8423793900571,4801952.998542786,1241365853.0,低波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－低波动
VFS,VinFast Auto Ltd. Ordinary Shares,1220,2021-09-07,2026-07-17,38.27975751545646,1487403.4638524055,7369538432.0,低波动,中流动性,中盘（2B–10B）,历史≥1年,中流动性－低波动
VLGEA,"Village Super Market, Inc. Class A Common Stock",2514,2016-07-18,2026-07-17,35.497353632631786,1646567.9708480835,658874255.0,低波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－低波动
WABC,Westamerica Bancorporation Common Stock,2514,2016-07-18,2026-07-17,20.911127074967993,7527009.584617615,1441220919.0,低波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－低波动
WHF,"WhiteHorse Finance, Inc. Common Stock",2514,2016-07-18,2026-07-17,30.43988539413618,737580.9823036194,139167532.0,低波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－低波动
WNEB,"Western New England Bancorp, Inc. Common Stock",2514,2016-07-18,2026-07-17,27.890577745429347,605865.4935836792,294431720.0,低波动,中流动性,微盘（<0.3B）,历史≥1年,中流动性－低波动
WSBF,"Waterstone Financial, Inc. Common Stock (MD)",2514,2016-07-18,2026-07-17,23.623133410497193,804220.4880714417,355465185.0,低波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－低波动
WTBA,West Bancorporation Common Stock,2514,2016-07-18,2026-07-17,28.614261352487276,826747.5015640259,460439851.0,低波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－低波动
XRPN,Armada Acquisition Corp. II Class A Ordinary Shares,268,2025-06-24,2026-07-17,4.755635266470828,584825.0075340271,,低波动,中流动性,市值未知,历史≥1年,中流动性－低波动
YORW,York Water Company (The) Common Stock,2514,2016-07-18,2026-07-17,20.36202161715645,2953568.020629883,509783712.0,低波动,中流动性,小盘（0.3B–2B）,历史≥1年,中流动性－低波动
