strategy_version,active_condition_ids,signal_lo_pct,signal_hi_pct,entry_day,entry_trend_filter,entry_trend_fast_sma,entry_trend_slow_sma,entry_volume_fast_window,entry_volume_slow_window,baseline_filter,early_stop_days,stop_pct,sma_n,cost_bps,trades,win_rate_pct,mean_symbol_win_rate_pct,median_symbol_win_rate_pct,avg_return_pct,avg_win_pct,avg_loss_pct,payoff_ratio,mean_symbol_payoff_ratio,median_symbol_payoff_ratio,max_symbol_payoff_ratio,symbols_with_payoff_ratio,profit_factor,median_symbol_cumulative_return_pct,mean_symbol_cumulative_return_pct,profitable_symbols,avg_days_held,q25_individual_max_drawdown_pct,passes_15pct_drawdown_proxy
v4_t0_trend_volume,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",2.0,3.0,t3,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",2.0,5,0.0,3426,30.356100408639815,29.961872791519436,28.57,-0.0682142440163456,3.9888999999999966,-1.8366127409891022,2.1718786497428884,2.3293977272727275,2.01,9.573,264,0.9466697747346702,-2.035699999999996,-0.8257975265017667,118,3.568884997081144,-12.705,True
v4_t0_trend_volume,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",2.0,2.5,t3,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",2.0,5,0.0,2107,29.2358803986711,28.799205776173284,28.57,-0.0741551969625059,4.080230519480518,-1.7905211267605634,2.2787949600251465,2.5300569105691055,1.8835,13.512,246,0.9414753631793971,-3.0979999999999897,-0.5640462093862818,106,3.5557664926435693,-8.73,True
v4_t0_trend_volume,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",2.0,2.5,t2,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",2.0,5,0.0,2101,30.842455973346027,30.63637992831541,28.57,-0.07731080437886721,3.8763240740740743,-1.8405285615966975,2.1060928664487992,2.5549079497907945,1.937,17.223,239,0.9392627684619181,-2.0000000000000018,-0.5821806451612905,113,3.5192765349833413,-8.754999999999999,True
v4_t0_trend_volume,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",2.5,3.0,t3,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",2.0,5,0.0,1608,31.218905472636816,30.32330935251798,28.57,-0.08821766169154228,3.8689900398406407,-1.8843462929475572,2.0532266570751374,2.3554697674418605,1.761,13.291,215,0.9319311922568788,-1.936899999999997,-0.5102906474820141,107,3.5398009950248754,-7.355,True
v4_t0_trend_volume,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",2.5,3.5000000000000004,t3,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",2.0,5,0.0,2634,30.334092634776006,30.21373665480427,28.57,-0.10638154897494308,4.00158698372966,-1.8950828337874641,2.1115631002430595,2.532221774193548,1.9255,19.132,248,0.9194194435127327,-2.879799999999999,-0.9972117437722428,111,3.523538344722855,-11.16,True
v4_t0_trend_volume,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",1.5,2.5,t2,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",2.0,5,0.0,4468,30.393912264995528,29.960457746478873,28.57,-0.11555438675022377,3.8212842415316635,-1.834598392282958,2.0828995913249937,2.386066666666667,1.9555,22.611,270,0.9095104085421382,-3.566450000000004,-1.8179447183098583,116,3.5776633840644583,-16.275,False
v4_t0_trend_volume,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",2.0,3.0,t2,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",2.0,5,0.0,3491,30.020051561157263,29.908456140350875,29.41,-0.130873102262962,4.001040076335878,-1.903384363487515,2.1020662736794216,2.2967049808429123,1.961,17.307,261,0.9017497997668749,-2.4075999999999986,-1.6030140350877187,116,3.4829561730163277,-13.58,True
v4_t0_trend_volume,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",2.5,3.0,t1,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t2,t3",2.0,5,0.0,1663,29.224293445580273,28.79434306569343,25.0,-0.1425556223692123,4.332606995884777,-1.9904137638062875,2.1767368547529986,2.4016995305164315,1.695,56.977,213,0.8988065355724705,-2.0423999999999998,-0.8652105839416057,98,3.4834636199639206,-8.34,True
v4_t0_trend_volume,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",2.0,3.0,t1,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t2,t3",2.0,5,0.0,3631,28.807491049297713,28.50137323943662,28.175,-0.14994106306802535,4.266560229445506,-1.9370437137330767,2.2026143236710842,2.364417624521073,1.849,36.747,261,0.8912677761915715,-4.064700000000005,-1.9170816901408445,114,3.472597080694024,-15.1675,False
v4_t0_trend_volume,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",1.5,2.5,t3,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",2.0,5,0.0,4352,29.66452205882353,29.070105633802818,28.57,-0.1510170036764706,3.8014949651432985,-1.8180189480561897,2.091009540471415,2.3145186567164178,1.8305,21.469,268,0.8819016321033731,-3.556200000000004,-2.314119014084507,109,3.5677849264705883,-16.244999999999997,False
