Price,Close,High,Low,Open,Volume
2010-02-09,0.3676605820655823,0.37842027478975415,0.36399773175332995,0.3765888359883732,930144000
2010-02-10,0.3747573494911194,0.37819128657272577,0.36743162250846034,0.3699498539511741,535828000
2010-02-11,0.391927033662796,0.3960477633188928,0.37796234629783027,0.38070949030506007,695980000
2010-02-12,0.39719250798225403,0.4052050292543166,0.38483031593105094,0.38917998671019144,780212000
2010-02-16,0.4045182466506958,0.40612077277868597,0.3976503710982062,0.4024578949011535,457024000
2010-02-17,0.40841010212898254,0.4097836609912912,0.3967347017015318,0.4095547481594968,876560000
2010-02-18,0.3816252648830414,0.3880352864609228,0.3710945131986286,0.38597490776240356,1515508000
2010-02-19,0.37956494092941284,0.38414352453248485,0.3777335020300819,0.38002279383161786,510548000
2010-02-22,0.3802517354488373,0.38689069807415155,0.3777335035408713,0.38116744125690977,458084000
2010-02-23,0.37109458446502686,0.38299889694409434,0.3672027663839269,0.3813963980645008,489764000
2010-02-24,0.3788781762123108,0.3825410542843892,0.3731549462812588,0.37429959226746917,445868000
2010-02-25,0.37544411420822144,0.37635984706894254,0.36079263405121975,0.37017873895321307,576972000
2010-02-26,0.37086570262908936,0.37636002045306405,0.36857641035839567,0.37361284789581845,393396000
2010-03-01,0.3857458829879761,0.3875773212209675,0.36811834798774834,0.37109443170504675,555868000
2010-03-02,0.3855171203613281,0.39398749478492634,0.3827699755875276,0.3891799982534033,538648000
2010-03-03,0.3807094991207123,0.38986666421718974,0.377504502253147,0.3878063129866842,399300000
2010-03-04,0.3813963234424591,0.3852881134715992,0.3765888004537815,0.3823120291114896,557396000
2010-03-05,0.393071711063385,0.39581885529279265,0.37864916974586205,0.37864916974586205,632832000
2010-03-08,0.3873484432697296,0.3944452568256971,0.3857459176154442,0.3933006112386381,439312000
2010-03-09,0.40177106857299805,0.40566285893859977,0.3910113759338808,0.3912403160161847,830832000
2010-03-10,0.4026866853237152,0.4070363548926076,0.40039739416866765,0.4006263342003737,418520000
2010-03-11,0.39352962374687195,0.4008553791936315,0.3919271249768347,0.3994817932247365,540660000
2010-03-12,0.3949032127857208,0.3990239434339298,0.39284283381636104,0.397879297547789,520352000
2010-03-15,0.39284276962280273,0.39833708535277107,0.38917991975999666,0.3944452954339432,358904000
2010-03-16,0.4065786302089691,0.40886792208523937,0.392384998743684,0.3926139388475158,664988000
2010-03-17,0.4143621027469635,0.41985641818000524,0.4088678146044264,0.4088678146044264,651168000
2010-03-18,0.3997107446193695,0.4150489943500488,0.3960478667924113,0.4150489943500488,740964000
2010-03-19,0.3949032127857208,0.4068075245434829,0.38986674905429286,0.40566287865734213,584612000
2010-03-22,0.4013132154941559,0.4029157141979379,0.38986672990447596,0.38986672990447596,435336000
2010-03-23,0.40955469012260437,0.4116150417693575,0.4015421417539274,0.4042893136702784,493612000
2010-03-24,0.39581894874572754,0.4072654357700388,0.3951321557035971,0.40612078979665894,436252000
2010-03-25,0.39696353673934937,0.404060351653962,0.3960478310105969,0.4015421199641295,495184000
2010-03-26,0.39696353673934937,0.4045182045183382,0.3937585393982068,0.4003974741579344,344676000
2010-03-29,0.4020001292228699,0.40291583524570485,0.3939875787157353,0.3994818967242975,394456000
2010-03-30,0.4036024808883667,0.408638916754139,0.3967346063558115,0.40657856531057546,324104000
2010-03-31,0.3983370363712311,0.40383135142559057,0.39627665799190775,0.4019999130741374,389840000
2010-04-01,0.39421626925468445,0.4047470183019565,0.39009554018007797,0.4001684365058382,339664000
2010-04-05,0.40016865730285645,0.4008554504093191,0.3962768387964064,0.39673471906105834,413636000
2010-04-06,0.3903246521949768,0.3960478819622467,0.3834567491837408,0.3951321488251762,809260000
2010-04-07,0.39284276962280273,0.39948173105186785,0.38460130967310335,0.3878063340048781,817468000
2010-04-08,0.38643282651901245,0.3933007293951448,0.3843724747595309,0.39032464451660687,1037600000
2010-04-09,0.3889509439468384,0.3903245295756802,0.38345662872197483,0.38551700716523757,817572000
2010-04-12,0.3960478603839874,0.3976503591734101,0.3887221048486085,0.38940889784136407,546460000
2010-04-13,0.4042893350124359,0.4056628937526105,0.396047873409342,0.39765037225146815,648696000
2010-04-14,0.4093256890773773,0.41504891756664175,0.4029156677113,0.412988566226709,900720000
2010-04-15,0.4123018980026245,0.41482013021544956,0.40657866778303514,0.41069939899924235,957596000
2010-04-16,0.3905535042285919,0.3971924660996949,0.38185419087813405,0.39558996747236247,1917736000
2010-04-19,0.38872209191322327,0.3898667377662224,0.37567313464713553,0.38757744606022415,1094492000
2010-04-20,0.39009571075439453,0.3955900276864966,0.3850592740345184,0.39146929681004805,678188000
2010-04-21,0.38002288341522217,0.3926140185823162,0.37544429873283064,0.3921561655721805,895908000
2010-04-22,0.3816252648830414,0.3827699106187164,0.3685762816639408,0.3738416575061472,656932000
2010-04-23,0.3763599097728729,0.381396345829177,0.36972094776594205,0.380480612815889,752916000
2010-04-26,0.38002288341522217,0.3846014680976137,0.37613109189329286,0.376817885053755,491092000
2010-04-27,0.3692631721496582,0.381167485488563,0.3681185261114844,0.37727569441687486,606704000
2010-04-28,0.3699498772621155,0.3752152532437901,0.3623951824579447,0.36903414427501546,672164000
2010-04-29,0.3811674416065216,0.3816253218014889,0.3656002518214334,0.371094568546441,987128000
2010-04-30,0.35964804887771606,0.3772756160357795,0.35941913609194776,0.37658882309745745,1068048000
2010-05-03,0.3557562828063965,0.36353989115249347,0.3502619662167085,0.3614795121974191,1078972000
2010-05-04,0.33767086267471313,0.35094876036395967,0.3326343989615258,0.35026196737666043,1311376000
2010-05-05,0.33194753527641296,0.34041790684468776,0.3278268058595353,0.3308028897323082,1330840000
2010-05-06,0.3250797986984253,0.33652628720382693,0.29852399776368455,0.3296584104748957,1002888000
2010-05-07,0.3195854127407074,0.3280557860507074,0.3081389276554674,0.3280557860507074,1153712000
2010-05-10,0.333321213722229,0.342936261591477,0.3296583630348838,0.3388155306890153,979156000
2010-05-11,0.3296582102775574,0.3362971428342431,0.3271399794233664,0.3301160629900013,829124000
2010-05-12,0.33606821298599243,0.3378996237423781,0.3298871061664469,0.3319474842031282,901236000
2010-05-13,0.3353816568851471,0.35003314430487187,0.3321766312196522,0.3346948637217898,1252000000
2010-05-14,0.296692430973053,0.3136332026631224,0.28845097152485655,0.31271749707576924,2493068000
2010-05-17,0.29737919569015503,0.3010420722742337,0.28799309150001723,0.2971502556697119,856060000
2010-05-18,0.28753527998924255,0.3017288810298794,0.28593275419730296,0.29989744247516686,674112000
2010-05-19,0.2921138107776642,0.2925716635122857,0.2841012924050342,0.2861616433560815,826520000
2010-05-20,0.2852461040019989,0.2921139808923831,0.2749442613759058,0.2836435775618291,1129136000
2010-05-21,0.2914271354675293,0.2994396570689832,0.27700459112681,0.27700459112681,1069600000
2010-05-24,0.28295662999153137,0.2939452597677381,0.2820409244887651,0.29051132319661177,664564000
2010-05-25,0.2905113697052002,0.2918849281792455,0.2712812781635028,0.27402844969260604,966652000
2010-05-26,0.29188501834869385,0.3079100904870896,0.2909693124164494,0.302186860184275,995028000
2010-05-27,0.30905482172966003,0.30905482172966003,0.29852406415377697,0.29921085743751236,713560000
2010-05-28,0.3008132874965668,0.3085968974320493,0.29623470304881794,0.3085968974320493,545116000
2010-06-01,0.2879931330680847,0.3001263828023075,0.2877641930145971,0.29669244574302783,527492000
2010-06-02,0.29119813442230225,0.291656014536115,0.28661955160822455,0.28845099019195686,649088000
2010-06-03,0.29074031114578247,0.2914271040957914,0.2843302890965473,0.2852460221267289,586360000
2010-06-04,0.27700453996658325,0.28730635155151557,0.2754020141098549,0.28226991579031674,671456000
2010-06-07,0.2632687985897064,0.2799806612228261,0.2621241527072059,0.27814922235272327,577248000
2010-06-08,0.2559431195259094,0.26212420301971634,0.24930415575880768,0.26212420301971634,967636000
2010-06-09,0.24976199865341187,0.26418457170727655,0.24884629272484013,0.25731666808092996,697152000
2010-06-10,0.2598349452018738,0.2609795914555619,0.25411171393343324,0.25479850714374996,611768000
2010-06-11,0.26578712463378906,0.2669317709219152,0.25640101415494626,0.257087807385926,442104000
2010-06-14,0.26006370782852173,0.2701365770682227,0.2593769150870647,0.26967872433741824,375080000
2010-06-15,0.2728837728500366,0.27425733116736106,0.26258193537233565,0.2630398154352803,528632000
2010-06-16,0.26944997906684875,0.27357071078591744,0.2657871003631171,0.2710524782657872,366480000
2010-06-17,0.27975165843963623,0.28043845127333294,0.26922090776429874,0.2788359528550436,859068000
2010-06-18,0.28158318996429443,0.285017127977211,0.2792938979556834,0.28135424984722796,932832000
2010-06-21,0.27494415640830994,0.28822205211861596,0.27242595221754046,0.2875352865241829,579836000
2010-06-22,0.2646423578262329,0.28181204432896606,0.2632687719898112,0.2783781070284194,818164000
2010-06-23,0.26761844754219055,0.2703655919785626,0.259605899726134,0.26716059468454656,614060000
2010-06-24,0.2543404698371887,0.26738945090813904,0.2534247643155969,0.26601586533524874,725028000
2010-06-25,0.25365376472473145,0.25640090923398035,0.24953303431560356,0.25617196915383084,507220000
2010-06-28,0.2541116178035736,0.2577744953459249,0.24953303452088907,0.2554852037045826,372008000
2010-06-29,0.23991799354553223,0.2488462475350773,0.23831549481628353,0.24861730744925192,660808000
2010-06-30,0.23373690247535706,0.2428940689096405,0.23373690247535706,0.24037583722400907,623072000
2010-07-01,0.23762865364551544,0.23923115204969175,0.2273268294570532,0.23442365683716285,737008000
2010-07-02,0.23465266823768616,0.23900233978112495,0.2266401455577109,0.23854448680037235,737096000
2010-07-06,0.2321343570947647,0.24129152168634016,0.23007397868735832,0.23373685544018977,712020000
2010-07-07,0.24335189163684845,0.24472547734809122,0.2325922278671309,0.23305008067404342,608412000
2010-07-08,0.23602616786956787,0.2451833332868063,0.23305008365086427,0.24495442052567873,783272000
2010-07-09,0.23694197833538055,0.23854450482487555,0.23396589279984115,0.23717091848831345,571516000
2010-07-12,0.2412915825843811,0.24426766728585875,0.23671299913303395,0.23694191193129527,565396000
2010-07-13,0.24999089539051056,0.25159339413262666,0.24380981321919987,0.2451833718736523,723316000
2010-07-14,0.25250914692878723,0.2628109604496607,0.24884626898293852,0.26097952147673636,1355664000
2010-07-15,0.24541229009628296,0.2529669575394721,0.24243620567435906,0.25273801747220587,953088000
2010-07-16,0.23007403314113617,0.24609910225969966,0.22915832738145123,0.24541230929468116,1288604000
2010-07-19,0.23946009576320648,0.24037580135378464,0.23167648908127378,0.23327901480054244,798440000
2010-07-20,0.24541229009628296,0.24678584862835803,0.2312186608979547,0.23327903963182856,1160988000
2010-07-21,0.23739975690841675,0.24793050941184555,0.23511046525901996,0.24770159662121136,624940000
2010-07-22,0.2412915825843811,0.24380981439882604,0.23854443797167482,0.23991799663277294,462612000
2010-07-23,0.23717088997364044,0.24129162119738015,0.23488159788161997,0.24106268107197232,817604000
2010-07-26,0.24152053892612457,0.2424362721557966,0.2328212233420726,0.2364841016797308,683548000
2010-07-27,0.23946009576320648,0.2426650926207346,0.23648401165807056,0.24220723982544554,683472000
2010-07-28,0.2319055199623108,0.23968912969310852,0.2312187268551058,0.23556839834039386,1320808000
2010-07-29,0.2090124934911728,0.21977217085573747,0.20763892143161738,0.21519358822705104,2664476000
2010-07-30,0.21038617193698883,0.21404903692552682,0.20420507447640107,0.20741008645834377,984288000
2010-08-02,0.2101571261882782,0.21496464856812852,0.20924140698996138,0.2140489293698117,917020000
2010-08-03,0.20466284453868866,0.20878357450906027,0.20306034601979586,0.2085546480985403,955444000
2010-08-04,0.21336214244365692,0.21404893527264718,0.2055785495111932,0.20649426873476284,855496000
2010-08-05,0.21610933542251587,0.21656718828647908,0.21015716631946824,0.2140489702441728,800504000
2010-08-06,0.21862755715847015,0.22091684880747176,0.21336218090766468,0.21519361968496778,739904000
2010-08-09,0.2206878960132599,0.2211457624755266,0.21542252039133655,0.22091682242176677,466456000
2010-08-10,0.21153074502944946,0.2174829002854218,0.2106150256873182,0.21702504743698312,772560000
2010-08-11,0.20328931510448456,0.20718110583604163,0.2026025220835011,0.20718110583604163,796148000
2010-08-12,0.2051207721233368,0.20969935627899597,0.19802395576585938,0.19962645476223723,1343584000
2010-08-13,0.21496465802192688,0.21794074213602693,0.21130178106757222,0.21175964750949272,1797392000
2010-08-16,0.20947033166885376,0.21633820468492237,0.2067231742752759,0.21198854904569545,814008000
2010-08-17,0.2122175544500351,0.21610935879565474,0.20947040967863192,0.21153077507981222,481224000
2010-08-18,0.21336214244365692,0.21519358089079618,0.21015713198378927,0.21153071764176976,352920000
2010-08-19,0.22618220746517181,0.22686900036455337,0.2145068100472062,0.21565145578267314,1615100000
2010-08-20,0.22824259102344513,0.23373690737345715,0.22435080066542157,0.22457972710202506,1305308000
2010-08-23,0.22480863332748413,0.23465259202371772,0.22412184043416425,0.22892936339689665,748620000
2010-08-24,0.2225193828344345,0.22480867470653784,0.2170250796123354,0.2174829325286537,641332000
2010-08-25,0.22709794342517853,0.2289293821942417,0.21885648260964882,0.22000114207425417,757532000
2010-08-26,0.22435083985328674,0.23259230217260488,0.22435083985328674,0.2300740699943371,657596000
2010-08-27,0.23167653381824493,0.23350797264355852,0.22000114883132194,0.2257243781038582,1060416000
2010-08-30,0.2206878960132599,0.23076079444009273,0.2206878960132599,0.22892935588153168,602804000
2010-08-31,0.21359115839004517,0.22435083921159926,0.21290436531698068,0.21748294941672533,931488000
2010-09-01,0.21519365906715393,0.2195433167253305,0.2140490130331736,0.2167961717018806,851440000
2010-09-02,0.2190854847431183,0.21977226424209834,0.21382010702464607,0.21588047281210296,596292000
2010-09-03,0.22664009034633636,0.22732686965016022,0.2216036405586889,0.22435079870974783,566484000
2010-09-07,0.2287004441022873,0.23396580641576667,0.22549543324241725,0.22595328608871848,899820000
2010-09-08,0.23625515401363373,0.23785768029181376,0.22664013279712394,0.2291583649852519,1224156000
2010-09-09,0.23305006325244904,0.23946008394156054,0.23007397929423623,0.239231143909966,697748000
2010-09-10,0.23053188621997833,0.23533940968874828,0.22847153461365385,0.23465261672313692,609292000
2010-09-13,0.24358102679252625,0.24655711335704322,0.23465276709897526,0.23465276709897526,1015792000
2010-09-14,0.2412915825843811,0.2444965800841201,0.23923120365696884,0.24152049538264242,698536000
2010-09-15,0.24174945056438446,0.24197839066744908,0.23579728078982157,0.23900230578016765,555572000
2010-09-16,0.24197831749916077,0.24403866864169593,0.23854438073459977,0.23854438073459977,365280000
2010-09-17,0.24152053892612457,0.2444966241641575,0.24083377311701426,0.2442677113246257,416884000
2010-09-20,0.2451833188533783,0.24609905171549823,0.23923115076636273,0.24152044198590655,443168000
2010-09-21,0.25846126675605774,0.26258199726025194,0.2438098108417114,0.2438098108417114,1779624000
2010-09-22,0.26075056195259094,0.2630398534360301,0.25594303892116577,0.2575455375014718,999996000
2010-09-23,0.2660159766674042,0.27425743897293137,0.2614373925622255,0.26372668461481485,1240872000
2010-09-24,0.28066739439964294,0.2815831273738458,0.2699077298089377,0.2719680812425062,1086976000
2010-09-27,0.2747153341770172,0.28295676964086386,0.2710524557771862,0.28272785679744655,999504000
2010-09-28,0.2740285396575928,0.27792033088084245,0.2692210151938333,0.2749442456075873,723192000
2010-09-29,0.2719680666923523,0.27998061380330386,0.2689919824437999,0.27151021387499946,974904000
2010-09-30,0.26738959550857544,0.2786071443121281,0.265100303176077,0.27540211867231995,787632000
2010-10-01,0.2598349452018738,0.2717392880726455,0.25777459286144294,0.2712814077387548,999120000
2010-10-04,0.25731661915779114,0.2616662897177986,0.25205124284331343,0.25731661915779114,749500000
2010-10-05,0.2591480016708374,0.2632687312519587,0.2584612088588999,0.26281087847416823,753588000
2010-10-06,0.24678584933280945,0.26029268565840175,0.2442676450382298,0.259148039899818,1057604000
2010-10-07,0.24495454132556915,0.24815953988595268,0.23762878354665976,0.24793059972141712,761488000
2010-10-08,0.24861732125282288,0.2506777002681174,0.24060479987120362,0.2440387376061833,706932000
2010-10-11,0.2474725842475891,0.2518222534851092,0.2463279387572682,0.2497618752282309,442680000
2010-10-12,0.25228023529052734,0.2534248813664529,0.2433519795239989,0.24541235883497398,605208000
2010-10-13,0.25960588455200195,0.26326876178007264,0.2536537431695205,0.25640088744532014,968732000
2010-10-14,0.2554852366447449,0.26029273333709724,0.25434056338597993,0.2598348804078988,599172000
2010-10-15,0.25846126675605774,0.26258199726025194,0.25548520938850994,0.2596059126021945,639940000
2010-10-18,0.26006370782852173,0.26120835330078324,0.2541115404565616,0.2586901223456076,448156000
2010-10-19,0.25846126675605774,0.26029270556797846,0.25228018464502133,0.2543405362518636,866136000
2010-10-20,0.25846126675605774,0.2655580819183094,0.254111623456942,0.25869020684148897,763532000
2010-10-21,0.25388267636299133,0.2591480525679697,0.2499908860516626,0.25869019970025614,1014428000
2010-10-22,0.27013668417930603,0.27219706322063186,0.2527380551860528,0.2554852272411539,1322676000
2010-10-25,0.27265486121177673,0.274715239838078,0.2696787769452345,0.2721970083916562,673136000
2010-10-26,0.2717392146587372,0.2758599455168488,0.26716063088094916,0.26944992276984314,675248000
2010-10-27,0.27563104033470154,0.276546746290076,0.2685342236637459,0.26922101677553445,496796000
2010-10-28,0.2758598029613495,0.28020944438628814,0.27334157226870215,0.2792937390201425,704448000
2010-10-29,0.2751730680465698,0.27814915204692947,0.2724259240810469,0.27540198079090294,554664000
2010-11-01,0.27563104033470154,0.28135427078208014,0.27334174815575013,0.27700462655827857,473920000
2010-11-02,0.2813541293144226,0.28593271137016885,0.2751730489972655,0.27677554725867637,581036000
2010-11-03,0.2834145128726959,0.2852459511870779,0.275859846882434,0.28318557284945983,671748000
2010-11-04,0.28387251496315,0.289137892652974,0.28341466196632115,0.2861618072378112,700016000
2010-11-05,0.28867998719215393,0.29119819186231893,0.284559256388552,0.28593281512941154,735116000
2010-11-08,0.28982463479042053,0.29234283947508666,0.2861617568793457,0.2884510487511395,605156000
2010-11-09,0.28822222352027893,0.29211404308584354,0.2866197240294408,0.28982475030163973,633964000
2010-11-10,0.29165589809417725,0.29165589809417725,0.2861615845365533,0.2902823128821474,521016000
2010-11-11,0.28867998719215393,0.2934874837209298,0.28089637849856997,0.28478816920010613,1089980000
2010-11-12,0.303560346364975,0.3131753928028378,0.29829497028959967,0.2996685561494396,2142560000
2010-11-15,0.2998974621295929,0.30928356828106707,0.29921069650575965,0.30493392530775426,733548000
2010-11-16,0.29096919298171997,0.29898171211674507,0.29051134020353353,0.29486098253206006,739356000
2010-11-17,0.295776903629303,0.2992108425870237,0.2879932922841568,0.2907404379922292,551764000
2010-11-18,0.3049340546131134,0.30791014031024244,0.2996686764244265,0.2996686764244265,993120000
2010-11-19,0.31477802991867065,0.3159226762085723,0.303789420077511,0.3042472731353676,716484000
2010-11-22,0.3150067925453186,0.3168382037445052,0.3099703298760409,0.31271750125583053,462668000
2010-11-23,0.30768102407455444,0.31454889761909055,0.30539173289304244,0.31134390088117514,457832000
2010-11-24,0.31523576378822327,0.3163804096453428,0.3106571803597452,0.31088612044737307,397784000
2010-11-26,0.311343789100647,0.3168380750474827,0.311343789100647,0.31500666459219995,143104000
2010-11-29,0.31477802991867065,0.3159226762085723,0.3085969454113059,0.30997050458487574,468192000
2010-11-30,0.3115728497505188,0.31317537559578584,0.30584962113315567,0.3099703511957585,720936000
2010-12-01,0.3253086507320404,0.32736900227648585,0.31729613005173896,0.3177539829182258,626536000
2010-12-02,0.32920047640800476,0.3312608554643622,0.32507974558580166,0.3253086856889008,529316000
2010-12-03,0.33858662843704224,0.33858662843704224,0.32691122745645457,0.3275980205654036,606044000
2010-12-06,0.3321765065193176,0.3404179668046944,0.3308029479987597,0.3397311738991618,438424000
2010-12-07,0.342936247587204,0.35094876895736676,0.3392733697589251,0.3399601627630413,1026812000
2010-12-08,0.34591227769851685,0.3495751276569326,0.3399601089916443,0.342478340511592,613252000
2010-12-09,0.3401889204978943,0.34247823856488163,0.33286319547123044,0.337670717018056,942408000
2010-12-10,0.34224939346313477,0.34545439052263716,0.33927330917045034,0.340189014818735,451900000
2010-12-13,0.3335501253604889,0.3443097909776279,0.3326343922989284,0.343623025294595,609108000
2010-12-14,0.33400794863700867,0.3461411991256499,0.33355009579207096,0.3399601174927217,755160000
2010-12-15,0.32668229937553406,0.3388155527659535,0.32622441913058253,0.3346948215949884,624176000
2010-12-16,0.32714003324508667,0.3319475557429398,0.32622430037904104,0.3301161173013527,631872000
2010-12-17,0.3289715349674225,0.33080297376130396,0.32347721858577805,0.32736900896620785,593156000
2010-12-20,0.32759803533554077,0.33171876688450763,0.327369095192064,0.3301162677517196,344088000
2010-12-21,0.3404179811477661,0.3404179811477661,0.3305740218617223,0.330802961936715,466952000
2010-12-22,0.34408077597618103,0.3445386287257082,0.3365261100922271,0.3397311066294188,477988000
2010-12-23,0.3415626585483551,0.344080890444267,0.3401890725523103,0.344080890444267,273784000
2010-12-27,0.34339407086372375,0.34591230256469646,0.3344658171616004,0.34064692637480454,255500000
2010-12-28,0.3420203626155853,0.34568323881741597,0.3399600118086175,0.3433939480138966,194260000
2010-12-29,0.3420203626155853,0.3445385934156563,0.33881536640685783,0.34179144990953286,177660000
2010-12-30,0.34316518902778625,0.3452255682120479,0.34041804407261744,0.34156269007814727,174488000
2010-12-31,0.35255125164985657,0.3530091318253343,0.342936231903493,0.3433940847884608,391252000
2011-01-03,0.36216625571250916,0.3656001928780656,0.35484050126024996,0.3552983813813962,817448000
2011-01-04,0.3610216975212097,0.36445563551933247,0.3530091755255899,0.36285313657831114,651384000
2011-01-05,0.38872209191322327,0.38917997208683075,0.3639977360303408,0.36766058638563204,1428216000
2011-01-06,0.4425206184387207,0.44274955858597914,0.39765045094587115,0.3987950971011295,3493312000
2011-01-07,0.4548826515674591,0.4562562373816311,0.4276400663834336,0.4374840252769805,2579984000
2011-01-10,0.47228118777275085,0.47319689328052794,0.4432071694790499,0.4466411060689672,1750348000
2011-01-11,0.46495553851127625,0.4832699256668845,0.45488266651145404,0.47869134252323653,2711088000
2011-01-12,0.5345503091812134,0.5350081349256626,0.4635821881740429,0.4651846874416905,3431896000
2011-01-13,0.5354658365249634,0.5457676764710809,0.5123439521356633,0.5288268742170437,2695192000
2011-01-14,0.540044367313385,0.5489726204527118,0.5231036212908271,0.5263086184441196,1595352000
2011-01-18,0.5274534821510315,0.5363817394418701,0.5144045201157503,0.5327188604573435,1813348000
2011-01-19,0.5130307674407959,0.5402733562460363,0.5118861488308475,0.5276822786314939,1197896000
2011-01-20,0.5134886503219604,0.5164647351368395,0.4988371390545488,0.5079943608871922,1111408000
2011-01-21,0.5086809396743774,0.5263085302247946,0.5077652341527856,0.5189827768900497,739244000
2011-01-24,0.5661424994468689,0.5734682561525971,0.526079859567906,0.5320319754876514,2056900000
2011-01-25,0.5487437844276428,0.5695763234187401,0.5450809066340049,0.563624153826706,1086856000
2011-01-26,0.5617926716804504,0.5723234235470117,0.5505751269025034,0.5544669170130127,1074660000
2011-01-27,0.5601903796195984,0.5711789610911618,0.5494307110092239,0.5698054293429927,657396000
2011-01-28,0.5439361333847046,0.5709498043850999,0.5311160907557892,0.5615637261125956,1094796000
2011-01-31,0.5475990176200867,0.5551536847213454,0.5359236478186015,0.5448519006802732,750160000
2011-02-01,0.5601903796195984,0.5643110840261759,0.5487439178446218,0.5524067965288214,654104000
2011-02-02,0.5856013894081116,0.5991082266737814,0.5569852161613222,0.5569852161613222,1606616000
2011-02-03,0.5746127963066101,0.5865171356791833,0.5620216639255405,0.5865171356791833,1030776000
2011-02-04,0.587661623954773,0.5922402066084759,0.5803359244574546,0.5826252157843061,872900000
2011-02-07,0.5631663799285889,0.5821675090581633,0.5611060007465308,0.5796493042229992,934236000
2011-02-08,0.5464546084403992,0.5675161192816569,0.5439363487217487,0.5638532407117381,1076584000
2011-02-09,0.5331765413284302,0.5540091338799141,0.5233325816195026,0.5485147901681264,1277520000
2011-02-10,0.5224168300628662,0.5313450832307953,0.5173803669622618,0.5212721570295866,1042352000
2011-02-11,0.5372971892356873,0.554237989635217,0.5121149832786727,0.5205853561879308,1359276000
2011-02-14,0.5290558338165283,0.5608770043703709,0.5269954549413893,0.5437072895729171,1287828000
2011-02-15,0.5162355899810791,0.5318027454699169,0.5139462446175467,0.5299713346762881,886980000
2011-02-16,0.5352368950843811,0.5427915627522854,0.5212721782474282,0.5231036442590207,1318364000
2011-02-17,0.5878908038139343,0.5954454733816228,0.5176094309692878,0.5201276905458709,3470096000
2011-02-18,0.5867459774017334,0.5940717322174683,0.5775888111725727,0.5846855986258674,1394412000
2011-02-22,0.5313449501991272,0.5691182775438992,0.5295134847206228,0.5675157793633332,1396648000
2011-02-23,0.5061627626419067,0.5363814285213032,0.49860809617205765,0.5313450205954091,1491604000
2011-02-24,0.5185250639915466,0.5274532629916355,0.5050182272274661,0.5086810501090324,1246120000
2011-02-25,0.5292847156524658,0.5379840016481111,0.5251639581432006,0.5324897128834396,775652000
2011-02-28,0.5187540650367737,0.5382130741656642,0.5068497249032382,0.5379841067608473,903696000
2011-03-01,0.495632141828537,0.5263086958107864,0.495632141828537,0.519669733173752,988448000
2011-03-02,0.47502848505973816,0.5043314511594329,0.46358202671947124,0.4949453171137008,1718140000
2011-03-03,0.47777557373046875,0.48876420582835517,0.4633530316264409,0.48601703415862973,1593704000
2011-03-04,0.4752573072910309,0.4830408865630325,0.46999193199973377,0.4782333913505036,959760000
2011-03-07,0.4686185121536255,0.4802939397737004,0.4567141989941892,0.4786914408025191,1019140000
