strategy_version,active_condition_ids,signal_lo_pct,signal_hi_pct,entry_day,entry_trend_filter,entry_trend_fast_sma,entry_trend_slow_sma,entry_volume_fast_window,entry_volume_slow_window,baseline_filter,early_stop_days,stop_pct,sma_n,cost_bps,trades,win_rate_pct,mean_symbol_win_rate_pct,median_symbol_win_rate_pct,avg_return_pct,avg_win_pct,avg_loss_pct,payoff_ratio,mean_symbol_payoff_ratio,median_symbol_payoff_ratio,max_symbol_payoff_ratio,symbols_with_payoff_ratio,profit_factor,median_symbol_cumulative_return_pct,mean_symbol_cumulative_return_pct,profitable_symbols,avg_days_held,median_individual_max_drawdown_pct,q25_individual_max_drawdown_pct,passes_15pct_drawdown_proxy
v2_core_breakout_only,"T0-01, EN-01, EX-01, EX-02, EX-03",7.000000000000001,8.5,t3,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",7.000000000000001,5,0.0,5233,22.663863940378366,21.125039682539683,20.939999999999998,-1.0964838524746807,18.11609527824622,-6.72685668396343,2.6930996346977785,3.0371528497409326,1.6,61.779,386,0.7892300700974948,-22.425150000000002,-11.384753571428572,124,3.2316071087330402,-28.71,-48.04,False
v2_core_breakout_only,"T0-01, EN-01, EX-01, EX-02, EX-03",6.0,7.5,t3,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",7.000000000000001,5,0.0,6578,22.81848586196412,20.999291338582676,20.0,-1.2147525083612054,16.98598334443705,-6.595746109907425,2.5752936910234494,3.063970873786407,1.891,34.334,412,0.7613776580485792,-21.6627,-15.729630511811028,139,3.2433870477348736,-32.78,-59.91,False
v2_core_breakout_only,"T0-01, EN-01, EX-01, EX-02, EX-03",5.0,6.5,t1,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t2,t3",7.000000000000001,5,0.0,9450,22.349206349206348,22.129212598425195,21.05,-1.2148083597883597,16.987264204545454,-6.453671436358671,2.63218609315043,2.8082832244008715,1.713,86.962,459,0.7575881753025282,-33.1491,-22.59823661417323,122,3.2166137566137567,-50.64,-81.71000000000001,False
v2_core_breakout_only,"T0-01, EN-01, EX-01, EX-02, EX-03",6.0,7.5,t2,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",7.000000000000001,5,0.0,6806,22.83279459300617,21.88988188976378,20.0,-1.2522641786658835,16.863255469755487,-6.612416031987811,2.550241150614065,2.8168266033254157,1.659,36.612,421,0.7545844318221107,-24.9349,-16.777339173228345,130,3.2653540993241257,-35.625,-63.1375,False
v2_core_breakout_only,"T0-01, EN-01, EX-01, EX-02, EX-03",7.000000000000001,9.5,t3,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",7.000000000000001,5,0.0,7415,22.805124747134187,21.999387351778655,21.43,-1.2984610923803108,17.32071732702543,-6.798990566037735,2.5475424857251228,2.845580498866213,1.698,65.641,441,0.752601745769079,-28.960199999999997,-19.02787233201581,134,3.1826028320971003,-39.18,-67.535,False
v2_core_breakout_only,"T0-01, EN-01, EX-01, EX-02, EX-03",5.0,7.5,t1,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t2,t3",7.000000000000001,5,0.0,13462,22.240380329817263,21.633339882121806,20.83,-1.2753999405734662,16.966874749499006,-6.492955387848674,2.6131204876675858,2.7895333333333334,1.9015,62.743,480,0.7473911440984096,-41.6396,-33.73158644400786,120,3.2275293418511364,-61.03,-108.48,False
v2_core_breakout_only,"T0-01, EN-01, EX-01, EX-02, EX-03",7.000000000000001,8.5,t1,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t2,t3",7.000000000000001,5,0.0,5861,22.351134618665757,20.726851485148515,20.0,-1.3384171643064318,17.457412977099235,-6.748774774774774,2.5867529380815406,2.7529521410579347,1.768,28.636,397,0.744593961607563,-20.999999999999996,-15.533575049504952,131,3.2381846101347893,-29.57,-51.38,False
v2_core_breakout_only,"T0-01, EN-01, EX-01, EX-02, EX-03",6.0,8.5,t1,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t2,t3",7.000000000000001,5,0.0,10566,22.17490062464509,21.060749506903353,20.0,-1.3236792542116216,17.371764831412722,-6.650618995500427,2.612052328236792,2.772265217391305,1.936,34.939,460,0.7442588935823805,-34.598400000000005,-27.5857540433925,122,3.2177739920499717,-50.88,-92.94999999999999,False
v2_core_breakout_only,"T0-01, EN-01, EX-01, EX-02, EX-03",6.0,7.5,t1,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t2,t3",7.000000000000001,5,0.0,7325,22.102389078498295,21.230433925049308,20.0,-1.351224163822525,17.226188387893764,-6.6223126533473495,2.60123453687837,2.8875258215962436,1.824,36.534,426,0.7380656032404964,-25.3787,-19.52207278106509,134,3.239180887372014,-38.05,-64.655,False
v2_core_breakout_only,"T0-01, EN-01, EX-01, EX-02, EX-03",5.0,7.5,t2,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",7.000000000000001,5,0.0,12365,23.186413263243026,22.439999999999998,22.22,-1.3664239385361896,15.4569675619114,-6.444615497999575,2.398431305437738,2.505575883575883,1.849,22.422,481,0.7239743943618742,-37.1733,-33.1940721021611,118,3.235260816821674,-55.22,-97.55,False
v2_core_breakout_only,"T0-01, EN-01, EX-01, EX-02, EX-03",6.0,8.5,t2,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",7.000000000000001,5,0.0,9750,22.358974358974358,21.290334645669294,20.55,-1.4431252307692297,16.59367522935779,-6.637342536327606,2.5000480446107805,2.7229844444444447,1.915,34.379,450,0.7199610980488766,-34.080600000000004,-27.697764566929134,130,3.2268717948717947,-46.59,-87.95,False
v2_core_breakout_only,"T0-01, EN-01, EX-01, EX-02, EX-03",7.000000000000001,9.5,t1,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t2,t3",7.000000000000001,5,0.0,8394,22.19442458899214,20.9671905697446,20.0,-1.531658089111269,17.189436392914658,-6.87194273465013,2.501394009912369,2.815329519450801,1.901,50.985,437,0.713534848364424,-30.4044,-25.258830451866405,125,3.176078151060281,-41.93,-72.36,False
v2_core_breakout_only,"T0-01, EN-01, EX-01, EX-02, EX-03",5.0,6.5,t2,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",7.000000000000001,5,0.0,8821,23.28534179798209,22.809626719056975,21.74,-1.4111002153950802,15.011177215189873,-6.395784394857403,2.3470424092562854,2.4583134657836645,1.638,26.823,453,0.7124025773486086,-29.945,-24.45439489194499,123,3.2031515701167668,-42.85,-74.9,False
v2_core_breakout_only,"T0-01, EN-01, EX-01, EX-02, EX-03",7.000000000000001,8.5,t2,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",7.000000000000001,5,0.0,5434,22.28560912771439,21.28747514910537,20.0,-1.5184917188075067,16.708103220478957,-6.745204120293629,2.4770344859113957,2.771722222222222,1.7985,42.902,396,0.7103209587736373,-19.6693,-16.40459522862823,133,3.2451232977548767,-28.1,-52.91,False
v2_core_breakout_only,"T0-01, EN-01, EX-01, EX-02, EX-03",6.0,8.5,t3,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",7.000000000000001,5,0.0,9307,22.542172558289458,20.883182711198426,20.93,-1.499997743633823,16.1150081029552,-6.626406713829932,2.431937669826645,2.718991031390134,1.8585,26.549,446,0.7077544869579462,-31.421199999999992,-27.427310412573675,128,3.2107016224347267,-46.55,-76.18,False
v2_core_breakout_only,"T0-01, EN-01, EX-01, EX-02, EX-03",5.0,7.5,t3,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",7.000000000000001,5,0.0,11723,23.159600784782054,22.12092337917485,22.22,-1.4793139981233463,15.114045672191544,-6.480531971580817,2.3322229931850376,2.535002114164905,1.932,24.511,473,0.7029286368714517,-37.2657,-34.07078388998035,125,3.2395291307685747,-54.42,-88.44,False
v2_core_breakout_only,"T0-01, EN-01, EX-01, EX-02, EX-03",7.000000000000001,9.5,t2,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",7.000000000000001,5,0.0,7763,22.104856369960064,21.084683794466404,20.0,-1.566427025634419,16.64443298368299,-6.734251695055399,2.4716083890811666,2.6642853881278534,1.8479999999999999,40.276,438,0.7013848892464962,-29.834999999999994,-24.032050395256913,124,3.1576710034780366,-39.695,-68.7725,False
v2_core_breakout_only,"T0-01, EN-01, EX-01, EX-02, EX-03",5.0,6.5,t3,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",7.000000000000001,5,0.0,8403,22.84898250624777,22.028366141732285,21.130000000000003,-1.6610023801023441,14.419862499999999,-6.423498226129886,2.2448612877858407,2.350091928251121,1.677,24.511,446,0.6648360421790853,-30.176849999999998,-27.475229527559055,115,3.220992502677615,-44.575,-69.66,False
