搜索阶段,条件候选编号,启用条件,早期止损触发,强制平仓日,信号下限 (%),信号上限 (%),入场确认日,早期止损日,止损幅度 (%),SMA 周期,trades,win_rate_pct,mean_symbol_win_rate_pct,median_symbol_win_rate_pct,avg_return_pct,avg_win_pct,avg_loss_pct,payoff_ratio,mean_symbol_payoff_ratio,median_symbol_payoff_ratio,max_symbol_payoff_ratio,symbols_with_payoff_ratio,profit_factor,median_symbol_cumulative_return_pct,mean_symbol_cumulative_return_pct,profitable_symbols,avg_days_held,q25_individual_max_drawdown_pct,passes_15pct_drawdown_proxy
条件筛选,34,T0-01、T0-02、T0-03、T0-06、T0-08、EN-01、EX-02、EX-03、EX-04、EX-05,盘中低价,t4,6.0,7.5,t2,"t3,t4",7.000000000000001,5,545,21.65137614678899,20.614336917562724,0.0,-1.0311082568807344,10.616694915254243,-4.2499391100702555,2.4980816525342497,6.018402985074627,2.801,57.114,67,0.6903389087247727,-2.4337000000000053,-2.0141562724014332,78,1.455045871559633,-3.505,True
条件筛选,13,T0-01、T0-02、T0-03、T0-05、T0-06、T0-07、T0-08、EN-01、EX-02、EX-03,收盘价,未启用,6.0,7.5,t2,"t3,t4",7.000000000000001,5,439,22.779043280182233,21.91553719008264,0.0,-0.058164009111617065,16.192319999999995,-4.851817109144539,3.3373722949039575,12.124944444444443,2.3905000000000003,308.96,54,0.9844753029974347,-2.6134999999999966,-0.10551446280991704,68,3.8815489749430525,-3.1225,True
条件筛选,16,T0-01、T0-02、T0-03、T0-05、T0-06、T0-07、T0-08、EN-01、EX-01、EX-02、EX-03、EX-04,盘中低价,t4,6.0,7.5,t2,"t3,t4",7.000000000000001,5,438,34.70319634703196,32.78140495867769,0.0,-0.6886301369863014,7.879809210526315,-5.242486013986014,1.503067283251571,4.266742424242424,1.3195000000000001,102.605,66,0.7988313748422985,-3.311950000000002,-1.2463739669421476,89,1.7442922374429224,-5.7175,True
条件筛选,3,T0-01、T0-02、T0-03、T0-05、T0-06、T0-07、T0-08、EN-01、EX-01、EX-02、EX-03,收盘价,未启用,6.0,7.5,t2,"t3,t4",7.000000000000001,5,437,29.74828375286041,28.96797520661157,0.0,0.2944118993135011,17.045338461538464,-6.798814332247559,2.5071045668493195,6.322125,1.3975,102.987,56,1.0616401396354038,-3.7625500000000036,0.5316425619834714,80,5.203661327231122,-4.3675,True
条件筛选,5,T0-01、T0-03、T0-05、T0-06、T0-07、T0-08、EN-01、EX-01、EX-02、EX-03,收盘价,未启用,6.0,7.5,t2,"t3,t4",7.000000000000001,5,437,29.74828375286041,28.96797520661157,0.0,0.2944118993135011,17.045338461538464,-6.798814332247559,2.5071045668493195,6.322125,1.3975,102.987,56,1.0616401396354038,-3.7625500000000036,0.5316425619834714,80,5.203661327231122,-4.3675,True
条件筛选,17,T0-01、T0-02、T0-03、T0-05、T0-06、T0-07、T0-08、EN-01、EX-01、EX-02、EX-03,收盘价,未启用,6.0,7.5,t2,"t3,t4",7.000000000000001,5,437,29.74828375286041,28.96797520661157,0.0,0.2944118993135011,17.045338461538464,-6.798814332247559,2.5071045668493195,6.322125,1.3975,102.987,56,1.0616401396354038,-3.7625500000000036,0.5316425619834714,80,5.203661327231122,-4.3675,True
条件筛选,7,T0-01、T0-02、T0-03、T0-04、T0-05、T0-06、T0-07、T0-08、EN-01、EX-01、EX-02、EX-03,收盘价,未启用,6.0,7.5,t2,"t3,t4",7.000000000000001,5,434,29.493087557603687,28.67323651452282,0.0,-0.47637557603686626,14.678296875,-6.815584967320264,2.153637133918848,4.237277777777779,1.3415,21.277,54,0.9008675809814971,-3.8462000000000107,-0.8578734439834027,78,3.9838709677419355,-4.38,True
条件筛选,41,T0-01、T0-03、T0-07、T0-08、EX-04、EX-05,收盘价,t5,6.0,7.5,t2,"t3,t4",7.000000000000001,5,1645,27.173252279635257,24.35218592964824,20.0,-0.5595416413373863,10.648237136465328,-4.74140901502504,2.2457959443537048,4.024875598086124,1.811,51.497,209,0.8379542844324402,-3.934000000000004,-2.312695728643216,121,2.9933130699088144,-14.502500000000001,True
条件筛选,9,T0-01、T0-02、T0-03、T0-05、T0-07、T0-08、EN-01、EX-01、EX-02、EX-03,收盘价,未启用,6.0,7.5,t2,"t3,t4",7.000000000000001,5,673,28.231797919762258,27.53086956521739,0.0,-0.44957503714710195,15.831873684210526,-6.854285714285715,2.3097773194971585,5.050236559139784,1.418,102.987,93,0.9086092958478994,-4.7537999999999965,-1.0119046822742472,90,4.696879643387816,-10.045,True
条件筛选,29,T0-01、T0-02、T0-06、T0-07、T0-08、EN-01、EX-04、EX-05,收盘价,t5,6.0,7.5,t2,"t3,t4",7.000000000000001,5,1412,24.929178470254957,22.947785888077856,14.29,-1.8811558073654384,13.473360795454552,-6.980014150943398,1.9302770028959801,3.2335055555555554,1.801,21.717,180,0.640998675151869,-5.404799999999998,-6.462731630170317,114,2.9957507082152977,-16.185,False
条件筛选,2,T0-01、T0-02、T0-03、T0-04、T0-05、T0-06、T0-07、T0-08、EN-01、EX-01、EX-02、EX-03、EX-04、EX-05,盘中低价,t5,6.0,7.5,t2,"t3,t4",7.000000000000001,5,434,24.193548387096776,23.046763485477175,0.0,-0.9895737327188942,11.420647619047614,-4.950282674772036,2.3070697916404423,3.9495178571428573,2.278,51.497,56,0.736299767130886,-5.816599999999994,-1.782044813278006,64,2.359447004608295,-5.91,True
条件筛选,11,T0-01、T0-02、T0-03、T0-05、T0-06、T0-07、EN-01、EX-01、EX-02、EX-03,收盘价,未启用,6.0,7.5,t2,"t3,t4",7.000000000000001,5,954,29.454926624737947,28.664293785310733,20.0,-0.3824559748427678,15.412039145907475,-6.9771857355126325,2.2089191445001872,4.30886524822695,1.26,102.987,141,0.9222985139946227,-6.099599999999999,-1.0306734463276837,115,4.527253668763103,-10.7075,True
条件筛选,21,T0-01、T0-03、T0-04、T0-06、EN-01、EX-03,收盘价,未启用,6.0,7.5,t2,"t3,t4",7.000000000000001,5,1263,25.81155977830562,24.47939086294416,13.395,-1.017070467141725,14.496929447852752,-6.414684098185699,2.259959995840325,3.0245491329479774,1.305,24.803,173,0.7862832392128585,-6.248949999999997,-3.2602974619289347,107,3.3681710213776723,-13.4125,True
条件筛选,44,T0-01、T0-02、T0-03、T0-05、T0-06、T0-08、EN-01、EX-01、EX-02、EX-03、EX-04、EX-05,盘中低价,t5,6.0,7.5,t2,"t3,t4",7.000000000000001,5,487,23.408624229979466,22.061346153846152,0.0,-1.1786057494866526,11.232157894736838,-4.971707774798928,2.259215224127107,3.616446153846154,1.964,51.497,65,0.6904857274155687,-6.372750000000004,-2.2076026923076904,67,2.3326488706365502,-6.0175,True
条件筛选,12,T0-01、T0-02、T0-03、T0-05、T0-06、T0-07、T0-08、EX-01、EX-02、EX-03,盘中低价,未启用,6.0,7.5,t2,"t3,t4",7.000000000000001,5,962,28.274428274428274,26.01445427728614,14.29,-0.4522619542619536,11.529393382352938,-5.175465217391303,2.2277018389787067,4.068640287769783,1.418,102.987,139,0.8781683007023252,-6.450599999999995,-1.283389675516223,105,4.050935550935551,-9.39,True
条件筛选,14,T0-01、T0-02、T0-03、T0-05、T0-06、T0-07、T0-08、EN-01、EX-01、EX-03,盘中低价,未启用,6.0,7.5,t2,"t3,t4",7.000000000000001,5,437,25.400457665903893,23.85776859504132,0.0,0.10692448512585834,17.190189189189187,-5.7097699386503065,3.0106623163266466,6.2042115384615375,1.6805,102.987,52,1.0251056742846705,-6.999999999999995,0.19310413223140646,67,4.725400457665904,-6.08,True
条件筛选,8,T0-01、T0-02、T0-03、T0-06、T0-07、T0-08、EN-01、EX-01、EX-02、EX-03,盘中低价,未启用,6.0,7.5,t2,"t3,t4",7.000000000000001,5,465,24.731182795698924,23.07325301204819,0.0,0.0037311827956990765,17.35918260869565,-5.698774285714287,3.046125664638399,5.660423728813559,1.428,60.527,59,1.0008714667730356,-6.999999999999995,0.006980722891567888,65,4.574193548387097,-6.33,True
