strategy_version,active_condition_ids,signal_lo_pct,signal_hi_pct,entry_day,entry_trend_filter,entry_trend_fast_sma,entry_trend_slow_sma,entry_volume_fast_window,entry_volume_slow_window,baseline_filter,early_stop_days,stop_pct,sma_n,cost_bps,trades,win_rate_pct,mean_symbol_win_rate_pct,median_symbol_win_rate_pct,avg_return_pct,avg_win_pct,avg_loss_pct,payoff_ratio,mean_symbol_payoff_ratio,median_symbol_payoff_ratio,max_symbol_payoff_ratio,symbols_with_payoff_ratio,profit_factor,median_symbol_cumulative_return_pct,mean_symbol_cumulative_return_pct,profitable_symbols,avg_days_held,q25_individual_max_drawdown_pct,passes_15pct_drawdown_proxy
v4_t0_trend_volume,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",7.000000000000001,8.5,t3,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",7.000000000000001,8,0.0,276,24.27536231884058,20.762598870056493,0.0,1.1349927536231887,23.603776119402983,-6.0679186602870825,3.8899295525965822,20.89871875,3.763,461.552,32,1.2470069722584196,-5.66040000000001,1.769794350282487,45,6.134057971014493,-2.11,True
v4_t0_trend_volume,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",7.000000000000001,8.5,t3,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",9.0,8,0.0,276,25.724637681159418,22.64587570621469,0.0,1.1088659420289861,23.055338028169015,-6.492107317073168,3.551287263464868,21.151741935483866,3.028,461.552,31,1.2299549306873918,-4.1667000000000005,1.7290576271186444,48,6.4855072463768115,-1.82,True
v4_t0_trend_volume,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",6.0,7.5,t2,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",9.0,8,0.0,437,24.02745995423341,21.516115702479336,0.0,1.020295194508009,23.582190476190476,-6.115243975903613,3.8562959334269045,8.432491228070177,1.791,108.268,57,1.2196129992440379,-5.250649999999996,1.842443801652893,62,5.935926773455377,-5.3125,True
v4_t0_trend_volume,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",7.000000000000001,8.5,t3,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",7.000000000000001,10,0.0,276,22.10144927536232,18.973559322033896,0.0,0.9151050724637682,25.325688524590152,-6.010688372093022,4.213442280949815,21.26346666666667,3.763,428.095,30,1.1954370368627856,-6.4286000000000065,1.4269118644067809,43,6.576086956521739,-2.26,True
v4_t0_trend_volume,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",7.000000000000001,8.5,t2,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",5.0,8,0.0,296,21.283783783783782,20.40983606557377,0.0,0.8432939189189194,24.783571428571424,-5.62982832618026,4.402189550491435,5.320724137931035,2.15,42.38,29,1.190288059719811,-5.000000000000004,1.3639934426229492,41,5.385135135135135,-4.895,True
v4_t0_trend_volume,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",7.000000000000001,8.5,t3,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",7.000000000000001,5,0.0,276,26.44927536231884,22.787118644067796,0.0,0.808692028985507,19.797671232876702,-6.019857142857144,3.288727749356579,13.393838709677418,3.262,299.277,31,1.1826458191101066,-5.504100000000001,1.261012429378532,48,5.3478260869565215,-1.68,True
v4_t0_trend_volume,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",7.000000000000001,8.5,t3,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",9.0,5,0.0,276,28.6231884057971,25.51785310734463,0.0,0.8316304347826092,19.083784810126577,-6.487761421319794,2.94150533147139,13.092096774193548,2.637,299.277,31,1.1795888395965848,-4.1667000000000005,1.2967836158192094,52,5.6521739130434785,-1.14,True
v4_t0_trend_volume,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",7.000000000000001,8.5,t3,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",9.0,10,0.0,276,23.55072463768116,20.85683615819209,0.0,0.8487826086956533,24.449984615384604,-6.421729857819901,3.807382925896711,21.524724137931035,3.028,428.095,29,1.1728864329728426,-4.833799999999988,1.3234960451977402,46,6.934782608695652,-1.97,True
v4_t0_trend_volume,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",6.0,7.5,t2,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",5.0,8,0.0,439,19.134396355353076,17.321859504132235,0.0,0.6350136674259673,23.768619047619048,-4.838853521126761,4.912035246333383,9.07784,2.8135,108.268,50,1.162288092425787,-5.000000000000004,1.1519698347107432,55,5.029612756264237,-5.245,True
v4_t0_trend_volume,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",7.000000000000001,8.5,t3,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",5.0,8,0.0,276,19.565217391304348,16.80774011299435,0.0,0.5942210144927544,23.666481481481473,-5.0179504504504475,4.7163641241927765,7.41528,2.647,73.168,25,1.1472216621713984,-5.000000000000004,0.9265700564971743,33,5.384057971014493,-4.91,True
