Date,Open,High,Low,Close,Volume
2016-07-18,12.5,12.800000190734863,12.100000381469727,12.199999809265137,9960
2016-07-19,12.5,13.600000381469727,12.5,13.300000190734863,17270
2016-07-20,13.5,13.800000190734863,13.0,13.600000381469727,20720
2016-07-21,13.600000381469727,14.600000381469727,13.600000381469727,14.399999618530273,15480
2016-07-22,14.399999618530273,15.0,14.0,14.5,9910
2016-07-25,14.600000381469727,14.600000381469727,14.0,14.300000190734863,11740
2016-07-26,14.300000190734863,14.800000190734863,13.699999809265137,14.0,15690
2016-07-27,14.199999809265137,14.699999809265137,14.0,14.0,5700
2016-07-28,14.899999618530273,15.100000381469727,14.0,14.199999809265137,12510
2016-07-29,14.0,14.800000190734863,13.600000381469727,14.0,15540
2016-08-01,13.899999618530273,14.699999809265137,13.899999618530273,14.5,9280
2016-08-02,14.5,14.899999618530273,14.0,14.5,13480
2016-08-03,12.600000381469727,14.399999618530273,12.199999809265137,14.100000381469727,21910
2016-08-04,13.800000190734863,14.300000190734863,13.800000190734863,14.0,6710
2016-08-05,14.0,14.300000190734863,13.800000190734863,14.199999809265137,15000
2016-08-08,14.199999809265137,14.300000190734863,13.5,13.600000381469727,12710
2016-08-09,13.600000381469727,14.100000381469727,12.699999809265137,13.399999618530273,21140
2016-08-10,13.5,14.100000381469727,13.100000381469727,14.0,5840
2016-08-11,13.899999618530273,14.300000190734863,13.300000190734863,14.100000381469727,3880
2016-08-12,14.199999809265137,14.300000190734863,14.0,14.300000190734863,3220
2016-08-15,14.300000190734863,14.399999618530273,14.0,14.199999809265137,2860
2016-08-16,14.300000190734863,14.399999618530273,13.800000190734863,13.800000190734863,5080
2016-08-17,13.800000190734863,14.0,13.0,13.300000190734863,16420
2016-08-18,13.699999809265137,13.899999618530273,13.300000190734863,13.5,2830
2016-08-19,13.5,14.0,13.399999618530273,13.5,4790
2016-08-22,13.399999618530273,14.0,13.0,13.0,2730
