symbol,name,history_days,first_date,last_date,annualized_volatility_pct_252d,median_daily_dollar_volume_252d,market_cap_usd,波动档,流动性档,市值档,历史状态,策略特征组
BACC,Blue Acquisition Corp. Class A Ordinary Shares,240,2025-08-04,2026-07-17,6.8944424196680485,250379.99486923215,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
BBCQ,Bleichroeder Acquisition Corp. II Class A Ordinary Shares,118,2026-01-28,2026-07-17,10.857913829711464,1162861.9805812836,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
BCAR,D. Boral ARC Acquisition I Corp. Class A Ordinary Shares,228,2025-08-20,2026-07-17,8.851171054734651,1779252.969646454,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
BDCI,BTC Development Corp. Class A Ordinary Shares,188,2025-10-16,2026-07-17,1.906553926171795,83623.49886894226,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
BGIN,Bgin Blockchain Limited Class A Ordinary Shares,185,2025-10-21,2026-07-17,93.48651708943936,46018.000507354736,216327233.0,,,微盘（<0.3B）,历史不足1年,历史不足1年（不进入主验证）
BHAV,BHAV Acquisition Corp Class A Ordinary Shares,64,2026-04-16,2026-07-17,2.499369403776002,17784.000205993652,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
BIXI,Bitcoin Infrastructure Acquisition Corp Ltd. Class A Ordinary Shares,143,2025-12-19,2026-07-17,1.4406977564860348,16846.999740600586,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
BLLN,"BillionToOne, Inc. Class A Common Stock",173,2025-11-06,2026-07-17,86.37462046077019,28929455.241394043,5993671520.0,,,中盘（2B–10B）,历史不足1年,历史不足1年（不进入主验证）
BLRK,Bluerock Acquisition Corp. Class A Ordinary Shares,115,2026-02-02,2026-07-17,1.7732606016281238,4945.000171661377,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
BLUW,Blue Water Acquisition Corp. III Class A Ordinary Shares,242,2025-07-31,2026-07-17,4.378323900885273,66690.00148773193,74768400.0,,,微盘（<0.3B）,历史不足1年,历史不足1年（不进入主验证）
BLZR,Trailblazer Acquisition Corp. Class A Ordinary Shares,176,2025-11-03,2026-07-17,2.037800261359147,110053.5020828247,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
BOT,"RoboStrategy, Inc. Common Stock",47,2026-05-11,2026-07-17,214.72718089946264,20504337.59994507,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
BPAC,Blueport Acquisition Ltd Class A Ordinary Shares,133,2026-01-06,2026-07-17,1.87666359169498,0.0,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
BRAI,Braiin Limited Common Stock,107,2026-02-12,2026-07-17,259.3378985217012,415501.9721031189,1131424372.0,,,小盘（0.3B–2B）,历史不足1年,历史不足1年（不进入主验证）
BRCB,"Black Rock Coffee Bar, Inc. Class A Common Stock",212,2025-09-12,2026-07-17,74.36581870520092,6523362.837600708,391436411.0,,,小盘（0.3B–2B）,历史不足1年,历史不足1年（不进入主验证）
BREZ,Breeze Acquisition Corp. II Ordinary Shares,25,2026-06-11,2026-07-17,1.7832977779545072,351234.9932670593,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
BRKH,Burtech Acquisition Corp II Class A Ordinary Shares,4,2026-07-14,2026-07-17,,,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
BSAA,BEST SPAC I Acquisition Corp. Class A Ordinary Shares,237,2025-08-07,2026-07-17,34.102902465827015,3098.999977111817,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
BSP,Bending Spoons S.p.A. Ordinary Shares,12,2026-07-01,2026-07-17,,,21822740064.0,,,大盘（10B–200B）,历史不足1年,历史不足1年（不进入主验证）
BTQ,BTQ Technologies Corp. Common Stock,202,2025-09-26,2026-07-17,153.54061425764925,13022232.165956495,467877069.0,,,小盘（0.3B–2B）,历史不足1年,历史不足1年（不进入主验证）
BTTC,Black Titan Corporation Ordinary Shares,198,2025-10-02,2026-07-17,129.33481312455754,73704.00009155273,1219026.0,,,微盘（<0.3B）,历史不足1年,历史不足1年（不进入主验证）
CABR,"Caring Brands, Inc. Common Stock",166,2025-11-17,2026-07-17,132.21672225715196,78651.70047283173,11818958.0,,,微盘（<0.3B）,历史不足1年,历史不足1年（不进入主验证）
CAES,"Cantor Equity Partners VII, Inc. Class A Ordinary Shares",21,2026-06-17,2026-07-17,1.4676043886378909,551923.0083465576,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
CAII,Collective Acquisition Corp. II Class A Ordinary Shares,19,2026-06-22,2026-07-17,,,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
CAQ,Cambridge Acquisition Corp. Class A Ordinary Shares,76,2026-03-30,2026-07-17,3.1852915826238912,1979.9999237060545,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
CARL,"Carlsmed, Inc. Common Stock",248,2025-07-23,2026-07-17,73.61927154672169,1137193.001794815,316976319.0,,,小盘（0.3B–2B）,历史不足1年,历史不足1年（不进入主验证）
CAST,"FreeCast, Inc. Class A Common Stock",90,2026-03-10,2026-07-17,419.3574843780244,481167.49336719513,121462390.0,,,微盘（<0.3B）,历史不足1年,历史不足1年（不进入主验证）
CBC,"Central Bancompany, Inc. Class A Common Stock",162,2025-11-21,2026-07-17,23.805620532621948,12192456.195640564,7595855372.0,,,中盘（2B–10B）,历史不足1年,历史不足1年（不进入主验证）
CBK,"Commercial Bancgroup, Inc. Common Stock",198,2025-10-02,2026-07-17,21.575845375212666,1173580.4689407349,466391197.0,,,小盘（0.3B–2B）,历史不足1年,历史不足1年（不进入主验证）
CBRS,Cerebras Systems Inc. Class A Common Stock,44,2026-05-14,2026-07-17,126.56322716043226,1258685746.8650818,38521949012.0,,,大盘（10B–200B）,历史不足1年,历史不足1年（不进入主验证）
CCHH,CCH Holdings Ltd Class A Ordinary Shares,197,2025-10-03,2026-07-17,271.31954936271745,204645.9966278076,7560649.0,,,微盘（<0.3B）,历史不足1年,历史不足1年（不进入主验证）
CCII,Cohen Circle Acquisition Corp. II Class A Ordinary Shares,226,2025-08-22,2026-07-17,3.423689638402514,262079.2426586151,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
CCXI,Churchill Capital Corp XI Class A Ordinary Shares,110,2026-02-09,2026-07-17,56.449812213102504,18329.999923706055,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
CDNL,Cardinal Infrastructure Group Inc. Class A Common Stock,150,2025-12-10,2026-07-17,89.89513143489617,16773219.407844543,3053406367.0,,,中盘（2B–10B）,历史不足1年,历史不足1年（不进入主验证）
CEPF,"Cantor Equity Partners IV, Inc. Class A Ordinary Shares",227,2025-08-21,2026-07-17,4.8042132212523185,358792.0104980468,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
CEPL,"Capstone Energy Plus, Inc. Common Stock",8,2026-07-08,2026-07-17,,,326013864.0,,,小盘（0.3B–2B）,历史不足1年,历史不足1年（不进入主验证）
CEPS,"Cantor Equity Partners VI, Inc. Class A Ordinary Shares",112,2026-02-05,2026-07-17,6.260436650744683,21034.00001525879,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
CEPV,"Cantor Equity Partners V, Inc. Class A Ordinary Shares",175,2025-11-04,2026-07-17,3.994925612831312,168100.0,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
CMII,Columbus Circle Capital Corp II Class A Ordinary Shares,97,2026-02-27,2026-07-17,3.740714969449035,54724.99895095825,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
CNXU,Conexeu Sciences Inc. Common Stock,39,2026-05-21,2026-07-17,154.57727735149876,799428.0281066895,263034384.0,,,微盘（<0.3B）,历史不足1年,历史不足1年（不进入主验证）
COAG,"Hemab Therapeutics Holdings, Inc. Common Stock",53,2026-05-01,2026-07-17,108.97446522978022,5902049.823760986,2302109659.0,,,中盘（2B–10B）,历史不足1年,历史不足1年（不进入主验证）
CRAC,Crown Reserve Acquisition Corp. I Class A Ordinary Shares,151,2025-12-09,2026-07-17,1.841257936207752,77423.5023498535,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
CRAN,Crane Harbor Acquisition Corp. II Class A Ordinary Shares,129,2026-01-12,2026-07-17,2.661643065689033,55439.99786376952,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
CRE,Cre8 Enterprise Limited Class A Ordinary Shares,248,2025-07-23,2026-07-17,176.9503398221374,81906.4775121212,6263493.0,,,微盘（<0.3B）,历史不足1年,历史不足1年（不进入主验证）
CSHR,CoinShares PLC Ordinary Shares,74,2026-04-01,2026-07-17,109.06487097221672,1530004.9958229065,553476878.0,,,小盘（0.3B–2B）,历史不足1年,历史不足1年（不进入主验证）
CTAA,ClearThink 1 Acquisition Corp. Class A Ordinary Shares,64,2026-04-16,2026-07-17,3.10945725002605,1982.9999923706052,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
CTW,CTW Class A Ordinary Shares,238,2025-08-06,2026-07-17,112.4344082638476,62090.999752283096,152880000.0,,,微盘（<0.3B）,历史不足1年,历史不足1年（不进入主验证）
CURX,Curanex Pharmaceuticals Inc Common Stock,224,2025-08-26,2026-07-17,140.14999606367752,67559.75066423416,5834642.0,,,微盘（<0.3B）,历史不足1年,历史不足1年（不进入主验证）
CXII,Churchill Capital Corp XII Class A Ordinary Shares,21,2026-06-17,2026-07-17,15.832869677280112,93837.00141906738,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
CYAB,"Cyabra, Inc. Common Stock",77,2026-03-27,2026-07-17,134.491629698248,140797.9994058609,4641183.0,,,微盘（<0.3B）,历史不足1年,历史不足1年（不进入主验证）
DBCA,D. Boral Acquisition I Corp. Class A Ordinary Shares,99,2026-02-25,2026-07-17,1.8327336776595964,105682.00283050536,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
DKI,DarkIris Inc. Class A Ordinary Shares,236,2025-08-08,2026-07-17,1651.827576496536,128486.24903261662,10595021.0,,,微盘（<0.3B）,历史不足1年,历史不足1年（不进入主验证）
DMII,Drugs Made In America Acquisition II Corp. Ordinary Shares,155,2025-12-03,2026-07-17,1.9461043649538872,155463.00411224365,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
DNMX,Dynamix Corporation III Class A Ordinary Shares,164,2025-11-19,2026-07-17,1.6853857618756092,67591.00041389465,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
DSAC,Daedalus Special Acquisition Corp. Class A Ordinary Shares,117,2026-01-29,2026-07-17,2.5871929851404474,47567.999267578125,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
DYOR,Insight Digital Partners II Class A Ordinary Shares,165,2025-11-18,2026-07-17,2.02358548049397,14055.999946594238,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
EIKN,"Eikon Therapeutics, Inc. Common Stock",112,2026-02-05,2026-07-17,92.57801740869446,3427053.0910491943,528934396.0,,,小盘（0.3B–2B）,历史不足1年,历史不足1年（不进入主验证）
ELMT,The Elmet Group Co. Common Stock,59,2026-04-23,2026-07-17,97.04151051101177,8146835.572814941,432009826.0,,,小盘（0.3B–2B）,历史不足1年,历史不足1年（不进入主验证）
ELOG,Eastern International Ltd. Ordinary Shares,222,2025-08-28,2026-07-17,112.45640631162826,26789.501053094864,9613600.0,,,微盘（<0.3B）,历史不足1年,历史不足1年（不进入主验证）
ELOX,"Eloxx Pharmaceuticals, Inc. Common Stock",27,2026-06-09,2026-07-17,128.35688664148702,524300.0,5535768.0,,,微盘（<0.3B）,历史不足1年,历史不足1年（不进入主验证）
ELWT,"Elauwit Connection, Inc. Common Stock",174,2025-11-05,2026-07-17,83.52205208115537,249213.494181633,48986490.0,,,微盘（<0.3B）,历史不足1年,历史不足1年（不进入主验证）
EMAT,Evolution Metals & Technologies Corp. Common Stock,132,2026-01-07,2026-07-17,135.66258651814442,879789.9799346924,3102735324.0,,,中盘（2B–10B）,历史不足1年,历史不足1年（不进入主验证）
EMIS,Emmis Acquisition Corp. Class A Ordinary Shares,184,2025-10-22,2026-07-17,2.6942722387746683,0.0,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
EQPT,EquipmentShare.com Inc Class A Common Stock,121,2026-01-23,2026-07-17,84.92240266090324,39193918.79425049,4193212237.0,,,中盘（2B–10B）,历史不足1年,历史不足1年（不进入主验证）
ETS,Elite Express Holding Inc. Class A Common Stock,227,2025-08-21,2026-07-17,106.76453352347504,37494.59914565086,47221070.0,,,微盘（<0.3B）,历史不足1年,历史不足1年（不进入主验证）
EVOX,Evolution Global Acquisition Corp Class A Ordinary Shares,155,2025-12-03,2026-07-17,2.2450358511064024,54054.001235961914,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
EXYN,"Exyn Technologies, Inc. Common Stock",43,2026-05-15,2026-07-17,122.12485891914568,636551.9951820374,33724778.0,,,微盘（<0.3B）,历史不足1年,历史不足1年（不进入主验证）
FCHL,Fitness Champs Holdings Limited Common Stock,218,2025-09-04,2026-07-17,241.78245193357603,120604.0485610962,1516553.0,,,微盘（<0.3B）,历史不足1年,历史不足1年（不进入主验证）
FGII,FG Imperii Acquisition Corp. Class A Ordinary Shares,90,2026-03-10,2026-07-17,2.03218169194039,1983.9999198913572,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
FIGR,"Figure Technology Solutions, Inc. Class A Common Stock",213,2025-09-11,2026-07-17,100.82741808055124,124051210.697937,6388342610.0,,,中盘（2B–10B）,历史不足1年,历史不足1年（不进入主验证）
FISN,"Deep Fission, Inc. Common Stock",20,2026-06-18,2026-07-17,,2693789.0392780304,627243710.0,,,小盘（0.3B–2B）,历史不足1年,历史不足1年（不进入主验证）
FLY,Firefly Aerospace Inc. Common Stock,237,2025-08-07,2026-07-17,113.1696467674334,88775917.64030457,3087732632.0,,,中盘（2B–10B）,历史不足1年,历史不足1年（不进入主验证）
FMAC,Future Money Acquisition Corporation Ordinary Shares,42,2026-05-18,2026-07-17,3.061721796590033,5987.999725341797,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
FOFO,"Hang Feng Technology Innovation Co., Ltd. Ordinary Shares",212,2025-09-12,2026-07-17,197.82151347656367,249516.4944767952,20290489.0,,,微盘（<0.3B）,历史不足1年,历史不足1年（不进入主验证）
FRMI,Fermi Inc. Common Stock,199,2025-10-01,2026-07-17,123.14936458231529,78772043.96915436,3857324146.0,,,中盘（2B–10B）,历史不足1年,历史不足1年（不进入主验证）
FRVO,Fervo Energy Company Class A common stock,45,2026-05-13,2026-07-17,96.89158280862264,89051864.64176178,7262998609.0,,,中盘（2B–10B）,历史不足1年,历史不足1年（不进入主验证）
FTHA,Forefront Tech Holdings Acquisition Corp Class A Ordinary Shares,19,2026-06-22,2026-07-17,,,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
FVAV,Fortress Value Acquisition Corp. V Class A Ordinary Shares,98,2026-02-26,2026-07-17,3.1524610085291895,10110.000133514404,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
FXAC,FortuneX Acquisition Corporation Ordinary shares,9,2026-07-07,2026-07-17,,,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
GCGR,General Catalyst Global Resilience Merger Corp. Class A Ordinary Shares,19,2026-06-22,2026-07-17,,,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
GEMI,"Gemini Space Station, Inc. Class A Common Stock",212,2025-09-12,2026-07-17,103.63388770311718,13272614.693808556,499824819.0,,,小盘（0.3B–2B）,历史不足1年,历史不足1年（不进入主验证）
GENB,"Generate Biomedicines, Inc. Common Stock",97,2026-02-27,2026-07-17,89.42230843847905,7592675.8580207825,1738290083.0,,,小盘（0.3B–2B）,历史不足1年,历史不足1年（不进入主验证）
GIW,GigCapital8 Corp. Class A Ordinary Shares,181,2025-10-27,2026-07-17,1.6141514474614365,112661.00301742554,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
GLND,Greenland Energy Company Common Stock,81,2026-03-23,2026-07-17,220.9220358548198,3241200.041770935,100579446.0,,,微盘（<0.3B）,历史不足1年,历史不足1年（不进入主验证）
GLOO,"Gloo Holdings, Inc. Class A Common Stock",165,2025-11-18,2026-07-17,88.97380137501627,424512.0168685913,268501848.0,,,微盘（<0.3B）,历史不足1年,历史不足1年（不进入主验证）
GOAI,Eva Live Inc. Common Stock,118,2026-01-28,2026-07-17,125.07636207546244,246082.00452327728,89511703.0,,,微盘（<0.3B）,历史不足1年,历史不足1年（不进入主验证）
GPAC,General Purpose Acquisition Corp. Class A Ordinary Shares,121,2026-01-23,2026-07-17,1.8623723957905949,19799.999237060543,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
GSRV,GSR V Acquisition Corp. Class A ordinary shares,11,2026-07-02,2026-07-17,,,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
GTERA,Globa Terra Acquisition Corporation Class A Ordinary Shares,246,2025-07-25,2026-07-17,2.1541065668342125,63002.00004577637,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
GUAC,Berto Acquisition Corp. II Ordinary Shares,10,2026-07-06,2026-07-17,,,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
HCAC,Hall Chadwick Acquisition Corp Class A Ordinary Shares,119,2026-01-27,2026-07-17,1.9029108692944696,78604.99849319458,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
HCIC,Hennessy Capital Investment Corp. VIII Class A Ordinary Shares,76,2026-03-30,2026-07-17,2.553297073704858,21305.5006980896,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
HLXC,Helix Acquisition Corp. III Class A Ordinary Shares,121,2026-01-23,2026-07-17,11.075582521408494,12347.999954223633,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
HMH,HMH Holding Inc. Class A Common Stock,74,2026-04-01,2026-07-17,53.768207796072765,5056632.221794128,864647632.0,,,小盘（0.3B–2B）,历史不足1年,历史不足1年（不进入主验证）
HONA,Honeywell Aerospace Inc. Common Stock ,23,2026-06-15,2026-07-17,135.1623511152174,599793030.9448242,67072374594.0,,,大盘（10B–200B）,历史不足1年,历史不足1年（不进入主验证）
HQ,Horizon Quantum Holdings Ltd. Class A Ordinary Shares,82,2026-03-20,2026-07-17,186.5349447776225,2402404.955625534,1150708170.0,,,小盘（0.3B–2B）,历史不足1年,历史不足1年（不进入主验证）
HTFL,"Heartflow, Inc. Common Stock",235,2025-08-11,2026-07-17,76.12480828663234,24742109.80796814,2145671801.0,,,中盘（2B–10B）,历史不足1年,历史不足1年（不进入主验证）
HYNE,"Hoyne Bancorp, Inc. Common Stock",154,2025-12-04,2026-07-17,16.70552035187183,391607.9887390137,135218865.0,,,微盘（<0.3B）,历史不足1年,历史不足1年（不进入主验证）
IACO,Idea Acquisition Corp. Class A Ordinary Shares,72,2026-04-06,2026-07-17,2.6192090006563866,61034.99827384949,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
IACQ,Irenic Acquisition Corp. Class A Ordinary Shares,20,2026-06-18,2026-07-17,,113531.99501037598,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
IDAC,Iron Dome Acquisition I Corp. Class A Ordinary Shares,10,2026-07-06,2026-07-17,,,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
IEAG,Infinite Eagle Acquisition Corp. Class A Ordinary Shares,90,2026-03-10,2026-07-17,2.8458573499672917,5504.499864578247,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
IGAC,Invest Green Acquisition Corporation Class A Ordinary Shares,142,2025-12-22,2026-07-17,1.834236291943824,999.4999885559082,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
ILLU,Illumination Acquisition Corp I Class A Ordinary Shares,61,2026-04-21,2026-07-17,1.7809522148965335,0.0,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
INAC,Indigo Acquisition Corp. Ordinary Shares,243,2025-07-30,2026-07-17,2.48427847049461,9960.000038146973,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
INIO,INNIO N.V. Ordinary Shares,28,2026-06-08,2026-07-17,73.18148769594787,159273186.30981445,20790000000.0,,,大盘（10B–200B）,历史不足1年,历史不足1年（不进入主验证）
IPFX,Inflection Point Acquisition Corp. VI Class A Ordinary Shares,42,2026-05-18,2026-07-17,18.766859759023923,522882.000875473,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
IRHO,Iron Horse Acquisitions II Corp. Common Stock,111,2026-02-06,2026-07-17,1.9244938337308313,49450.00171661377,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
ITG,"ITG, Inc. Class A Common Stock",12,2026-07-01,2026-07-17,,,1471736935.0,,,小盘（0.3B–2B）,历史不足1年,历史不足1年（不进入主验证）
ITHA,ITHAX Acquisition Corp III Class A Ordinary Shares,124,2026-01-20,2026-07-17,2.562244892505033,2971.4999198913574,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
JATT,JATT II Acquisition Corp Ordinary Shares,63,2026-04-17,2026-07-17,41.02088129241937,15705.000400543213,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
KARD,"Kardigan, Inc. Common Stock",20,2026-06-18,2026-07-17,,9345342.471790314,1852518974.0,,,小盘（0.3B–2B）,历史不足1年,历史不足1年（不进入主验证）
KBON,Karbon Capital Partners Corp. Class A Ordinary Shares,119,2026-01-27,2026-07-17,2.8144776237307068,58290.00110626221,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
KCHV,Kochav Defense Acquisition Corp. Class A Ordinary Shares,250,2025-07-21,2026-07-17,2.028511405235081,65877.50148773193,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
KDK,"Kodiak AI, Inc. Common Stock ",203,2025-09-25,2026-07-17,83.29652607478832,4882890.11220932,853434833.0,,,小盘（0.3B–2B）,历史不足1年,历史不足1年（不进入主验证）
KEYY,Keystone Acquisition Corp. Class A Ordinary Shares,19,2026-06-22,2026-07-17,,,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
KLRA,"Kailera Therapeutics, Inc. Common Stock",63,2026-04-17,2026-07-17,70.8894304606115,10990547.859191896,2403442028.0,,,中盘（2B–10B）,历史不足1年,历史不足1年（不进入主验证）
KOYN,CSLM Digital Asset Acquisition Corp III Class A Ordinary Shares,207,2025-09-19,2026-07-17,1.8136329482210576,78156.00357055664,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
KRAQ,KRAKacquisition Corp Class A Ordinary Shares,82,2026-03-20,2026-07-17,2.4817238772924983,130316.49799346924,,,,市值未知,历史不足1年,历史不足1年（不进入主验证）
