strategy_version,active_condition_ids,signal_lo_pct,signal_hi_pct,entry_day,entry_trend_filter,entry_trend_fast_sma,entry_trend_slow_sma,entry_volume_fast_window,entry_volume_slow_window,baseline_filter,early_stop_days,stop_pct,sma_n,cost_bps,trades,win_rate_pct,mean_symbol_win_rate_pct,median_symbol_win_rate_pct,avg_return_pct,avg_win_pct,avg_loss_pct,payoff_ratio,mean_symbol_payoff_ratio,median_symbol_payoff_ratio,max_symbol_payoff_ratio,symbols_with_payoff_ratio,profit_factor,median_symbol_cumulative_return_pct,mean_symbol_cumulative_return_pct,profitable_symbols,avg_days_held,median_individual_max_drawdown_pct,q25_individual_max_drawdown_pct,passes_15pct_drawdown_proxy
v2_core_breakout_only,"T0-01, EN-01, EX-01, EX-02, EX-03",5.0,6.0,t3,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",3.0,5,0.0,3826,18.897020386826973,17.24390909090909,16.67,-0.35030371144798716,13.2996459197787,-3.5307463744763137,3.766808631716382,4.15197340425532,2.1785,71.633,188,0.8776678745695355,-18.438350000000003,-6.092085909090909,54,2.601411395713539,-27.33,-43.475,False
v2_core_breakout_only,"T0-01, EN-01, EX-01, EX-02, EX-03",5.0,6.0,t3,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",3.0,3,0.0,3835,20.964797913950456,19.523136363636365,19.05,-0.3470028683181225,11.638759950248764,-3.526334213130979,3.3005266224935847,3.5896157894736844,2.1515,71.633,190,0.8754943131082026,-16.595699999999997,-6.048891818181818,57,2.3097783572359845,-25.715,-41.9875,False
v2_core_breakout_only,"T0-01, EN-01, EX-01, EX-02, EX-03",5.0,6.0,t3,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",4.0,3,0.0,3826,24.51646628332462,23.09090909090909,23.08,-0.40997543125980124,11.230280383795304,-4.190640235457064,2.6798483651199043,3.0267653061224493,1.8765,66.892,196,0.8703939409746206,-18.940699999999993,-7.129845454545453,58,2.602456874019864,-29.07,-45.545,False
v2_core_breakout_only,"T0-01, EN-01, EX-01, EX-02, EX-03",5.0,6.0,t3,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",4.0,5,0.0,3815,22.228047182175622,20.556136363636366,20.0,-0.43177745740498036,12.687665094339625,-4.181452982810919,3.034271853945499,3.488041025641026,1.871,66.892,195,0.8672274710898291,-19.37545,-7.487386363636364,56,2.9418086500655307,-30.79,-50.160000000000004,False
v2_core_breakout_only,"T0-01, EN-01, EX-01, EX-02, EX-03",5.0,6.0,t3,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",5.0,5,0.0,3801,24.677716390423573,22.991409090909094,23.305,-0.502409892133649,12.338072494669513,-4.709316101990917,2.619928717346761,2.9003731343283583,1.642,44.832,201,0.8583637129786109,-20.316200000000002,-8.680222727272726,53,3.2415153906866614,-32.985,-52.065,False
v2_core_breakout_only,"T0-01, EN-01, EX-01, EX-02, EX-03",5.0,6.0,t3,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",5.0,3,0.0,3816,27.01781970649895,25.524272727272727,25.0,-0.5042651991614254,10.938393792434525,-4.7403087971274696,2.307527686606191,2.4459356435643564,1.5905,43.581,202,0.8542409855380075,-17.749249999999996,-8.746704090909091,53,2.8587526205450735,-30.65,-50.1325,False
v2_core_breakout_only,"T0-01, EN-01, EX-01, EX-02, EX-03",5.0,6.0,t3,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",3.0,8,0.0,3811,15.560220414589345,14.09331818181818,13.33,-0.4820627131986353,15.979349072512646,-3.515504972032318,4.545392255063421,4.991287292817679,2.636,80.167,181,0.8376069139133526,-21.74595,-8.350620454545453,53,3.02807662030963,-29.08,-48.48,False
v2_core_breakout_only,"T0-01, EN-01, EX-01, EX-02, EX-03",5.0,6.0,t3,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",3.0,10,0.0,3802,14.018937401367701,12.687954545454545,12.5,-0.5121572856391372,18.16907504690432,-3.5580724992352413,5.106437558765178,5.527114942528735,2.9185,93.274,174,0.8325876326607383,-21.8918,-8.851048181818179,51,3.2866912151499212,-29.555,-49.6875,False
v2_core_breakout_only,"T0-01, EN-01, EX-01, EX-02, EX-03",5.0,6.5,t3,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",4.0,3,0.0,5073,24.403705893948356,23.31163636363636,23.305,-0.5372783362901633,10.797938610662356,-4.196469621903521,2.5731006258933444,2.655840579710145,1.912,26.466,207,0.8306383249640864,-20.874,-12.389162727272724,55,2.576581904198699,-36.405,-56.4025,False
v2_core_breakout_only,"T0-01, EN-01, EX-01, EX-02, EX-03",5.0,6.0,t3,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",5.0,8,0.0,3784,20.16384778012685,18.723727272727277,18.9,-0.6270512684989425,15.234251638269987,-4.633067196292619,3.288156850058302,3.742649484536082,1.991,71.946,194,0.8304754108524797,-22.808849999999996,-10.785228181818182,55,3.7970401691331923,-35.455,-56.72,False
