strategy_version,active_condition_ids,signal_lo_pct,signal_hi_pct,entry_day,entry_trend_filter,entry_trend_fast_sma,entry_trend_slow_sma,entry_volume_fast_window,entry_volume_slow_window,baseline_filter,early_stop_days,stop_pct,sma_n,cost_bps,trades,win_rate_pct,mean_symbol_win_rate_pct,median_symbol_win_rate_pct,avg_return_pct,avg_win_pct,avg_loss_pct,payoff_ratio,mean_symbol_payoff_ratio,median_symbol_payoff_ratio,max_symbol_payoff_ratio,symbols_with_payoff_ratio,profit_factor,median_symbol_cumulative_return_pct,mean_symbol_cumulative_return_pct,profitable_symbols,avg_days_held,q25_individual_max_drawdown_pct,passes_15pct_drawdown_proxy
v4_t0_trend_volume,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",5.0,6.0,t3,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",3.0,5,0.0,458,23.144104803493452,22.956358381502888,0.0,1.8407729257641918,19.538537735849047,-3.4886676136363644,5.600573026641344,4.41746875,1.4569999999999999,102.515,64,1.6865408359251977,-3.134799999999993,4.873286705202312,43,3.1877729257641922,-6.16,True
v4_t0_trend_volume,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",5.0,6.0,t3,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",4.0,5,0.0,458,26.85589519650655,25.919479768786125,11.11,1.9577314410480353,18.460040650406494,-4.101325373134328,4.500993939990404,3.7475797101449273,1.248,102.515,69,1.6526082454087607,-4.0000000000000036,5.182927167630058,47,3.576419213973799,-6.91,True
v4_t0_trend_volume,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",5.0,6.0,t3,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",3.0,8,0.0,458,19.213973799126638,19.175028901734102,0.0,1.7872925764192136,23.662102272727278,-3.415364864864864,6.92813307185659,4.68070909090909,1.735,86.85,55,1.647774574005414,-3.6667000000000005,4.7316895953757205,41,3.7139737991266375,-6.19,True
v4_t0_trend_volume,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",5.0,6.0,t1,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t2,t3",3.0,8,0.0,478,17.154811715481173,17.73551724137931,0.0,1.7608305439330552,26.870707317073165,-3.438689393939395,7.814229271312531,7.3506,2.083,179.569,65,1.6181051499876626,-3.387499999999999,4.837248275862067,38,3.5439330543933054,-6.4375,True
v4_t0_trend_volume,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",5.0,6.0,t3,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",5.0,5,0.0,458,29.257641921397383,28.299017341040464,20.0,1.9137838427947609,17.422694029850735,-4.500395061728396,3.8713699110583137,3.551662162162162,1.1349999999999998,102.515,74,1.6011239611427994,-5.000000000000004,5.066567052023122,52,3.853711790393013,-6.55,True
v4_t0_trend_volume,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",5.0,6.0,t3,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",4.0,8,0.0,458,22.05240174672489,21.107341040462426,0.0,1.830002183406114,22.345673267326724,-3.9741512605042013,5.6227535900311265,4.1187966101694915,1.735,86.85,59,1.5907532357761214,-4.0000000000000036,4.8447601156069355,43,4.176855895196507,-7.12,True
v4_t0_trend_volume,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",5.0,6.0,t3,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",3.0,10,0.0,458,17.248908296943235,17.291560693641618,0.0,1.5487423580786022,25.51413924050634,-3.446683377308706,7.402519015375497,4.985711538461538,1.9609999999999999,82.976,52,1.5430057314947434,-3.943399999999997,4.100135838150289,40,3.949781659388646,-6.19,True
v4_t0_trend_volume,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",5.0,6.0,t3,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",5.0,8,0.0,458,24.017467248908297,23.00520231213873,0.0,1.7594454148471614,21.071681818181812,-4.344997126436782,4.84964229089425,3.925015625,1.7200000000000002,86.85,64,1.532932163132702,-5.000000000000004,4.657949710982658,46,4.53056768558952,-7.08,True
v4_t0_trend_volume,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",5.0,6.0,t3,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",4.0,10,0.0,456,19.956140350877195,19.22387283236994,0.0,1.7118815789473694,24.720747252747245,-4.024575342465753,6.142448618591765,4.160120689655172,1.818,82.976,58,1.5314052854940245,-4.333299999999996,4.512238150289016,42,4.50219298245614,-7.12,True
v4_t0_trend_volume,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",5.0,6.0,t1,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t2,t3",3.0,3,0.0,479,22.338204592901878,22.82333333333333,14.29,1.4498350730688943,18.713364485981305,-3.5157499999999993,5.322723312516906,5.131368421052633,1.4754999999999998,181.581,76,1.5310053647478798,-3.062700000000007,3.9912459770114945,42,2.69937369519833,-6.3025,True
