signal_lo_pct,signal_hi_pct,entry_day,entry_trend_filter,entry_trend_fast_sma,entry_trend_slow_sma,entry_volume_fast_window,entry_volume_slow_window,baseline_filter,early_stop_days,stop_pct,sma_n,cost_bps,trades,win_rate_pct,mean_symbol_win_rate_pct,median_symbol_win_rate_pct,avg_return_pct,avg_win_pct,avg_loss_pct,payoff_ratio,mean_symbol_payoff_ratio,median_symbol_payoff_ratio,max_symbol_payoff_ratio,symbols_with_payoff_ratio,profit_factor,median_symbol_cumulative_return_pct,mean_symbol_cumulative_return_pct,profitable_symbols,avg_days_held,median_individual_max_drawdown_pct,q25_individual_max_drawdown_pct,passes_15pct_drawdown_proxy
2.0,2.5,t2,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",2.5,10,0.0,6418,27.40729199127454,27.411715575620764,27.27,0.19809520099719544,6.078953382603746,-2.0222159261644124,3.0060852077917564,3.196823943661972,2.5815,29.577,426,1.1349406047284656,-0.45639999999999015,2.869855981941309,218,5.6706138984107195,-11.55,-16.990000000000002,False
2.0,2.5,t2,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",2.5,8,0.0,6433,30.312451422353494,30.324672686230244,30.0,0.18296409140369976,5.278175384615389,-2.0333334820432754,2.5958237697986495,2.7822186046511628,2.272,52.096,430,1.1291179059954375,-0.3570000000000073,2.656811963882618,217,5.110057515933468,-10.95,-16.275,False
2.0,3.0,t2,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",2.5,10,0.0,10266,26.962789791544907,27.01230248306998,26.92,0.1859559711669587,6.244347904624276,-2.050590957588691,3.045145537931691,3.187025171624714,2.78,28.654,437,1.1241591679377867,0.5686999999999998,4.3092340857787805,229,5.603058640171439,-15.87,-24.384999999999998,False
2.0,3.0,t2,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",2.5,8,0.0,10322,29.645417554737453,29.668735891647856,29.41,0.16357818252276696,5.455722875816992,-2.066380886808044,2.640231000318868,2.7431526195899774,2.479,33.126,439,1.1125154795661734,-0.22079999999999878,3.8113216704288937,221,5.0484402247626425,-15.27,-23.575,False
2.0,2.5,t2,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",2.0,8,0.0,6460,28.06501547987616,28.130383747178325,27.27,0.13969024767801858,5.2016789851075576,-1.8352151925973752,2.8343700543071657,3.0501811764705877,2.556,69.76,425,1.1058088436614526,0.2054999999999918,2.0369408577878096,223,4.696439628482972,-10.73,-15.254999999999999,False
1.5,2.0,t3,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",1.5,10,0.0,9411,22.696844118584636,22.30214932126697,21.74,0.1211336733609607,5.733802434456925,-1.5267921649484535,3.7554570727381917,4.1955011709601875,3.274,47.246,427,1.1026323243249974,-3.3686000000000105,2.579137330316742,192,4.6464775262990115,-12.89,-18.56,False
2.0,3.0,t2,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",2.0,10,0.0,10335,25.09917755200774,25.148600451467267,25.0,0.13753846153846164,6.097124518118728,-1.8595118201782728,3.278884517945249,3.43461009174312,2.9435000000000002,36.364,436,1.098748702958365,-0.22579999999999822,3.208661399548533,220,5.160522496371553,-15.24,-23.28,False
2.0,3.0,t2,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",2.0,8,0.0,10391,27.543066114907134,27.570812641083528,27.59,0.1311322298142624,5.384298043326347,-1.8657545490769045,2.8858555086950037,3.0128649885583525,2.698,43.334,437,1.09699887662869,0.3575000000000106,3.075777426636569,223,4.64652102781253,-15.25,-22.134999999999998,False
2.0,2.5,t2,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",2.5,5,0.0,6471,35.82135682274764,35.77828442437924,35.29,0.12872322670375522,4.075460310612597,-2.0741509751986524,1.9648812257855377,2.138244851258581,1.76,37.462,437,1.096697048377871,-0.0036000000000036003,1.880237020316028,221,4.097511976510586,-9.71,-15.28,False
2.0,3.0,t2,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",1.5,10,0.0,10415,22.26596255400864,22.36584650112867,22.22,0.11728708593374945,6.061075032341522,-1.5852381422924897,3.823447638962502,4.087472350230414,3.3920000000000003,47.902,434,1.0951782115442539,-0.13450000000000406,2.7573932279909714,219,4.57465194431109,-14.38,-21.375,False
2.0,3.0,t2,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",1.5,8,0.0,10464,24.4552752293578,24.526072234762978,24.0,0.11197926223241587,5.348557248925366,-1.5832013915243515,3.378317678065974,3.5933862068965516,3.064,58.433,435,1.0936250337279825,-0.5196999999999896,2.6450027088036125,219,4.1203172782874615,-14.06,-20.384999999999998,False
2.0,2.5,t2,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",1.5,8,0.0,6485,24.888203546646107,24.829729119638827,25.0,0.10764672320740173,5.124810408921934,-1.5547844385136513,3.296154940823288,3.563690476190476,2.9530000000000003,91.914,420,1.092174360493178,-1.4737999999999918,1.5757769751693005,208,4.162991518889745,-9.89,-13.98,True
1.5,2.0,t3,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",1.5,8,0.0,9446,25.00529324581834,24.515090497737553,25.0,0.10448179123438497,4.984801439458086,-1.5227507058159229,3.2735505689929205,3.5592242990654204,3.0155000000000003,39.277,428,1.0914909901165792,-2.0936999999999983,2.2328674208144785,197,4.174571247088715,-12.45,-18.0325,False
2.0,2.5,t2,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",2.0,10,0.0,6445,25.384018619084564,25.447065462753947,25.0,0.12399596586501162,5.8769132029339834,-1.8331203992514034,3.2059613789328596,3.451196682464455,2.803,57.006,422,1.0906506428997098,-1.5614999999999934,1.8039045146726866,208,5.207757951900698,-10.99,-15.885,False
1.5,2.0,t3,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",2.5,10,0.0,9304,27.03138435081685,26.763257918552032,26.495,0.11007459157351679,5.707395626242544,-1.9634653115333613,2.9067972796450237,3.1192217090069283,2.591,27.56,433,1.0768279973808792,-2.1307999999999994,2.3170024886877827,203,5.553632846087704,-15.195,-21.7175,False
2.0,2.5,t2,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",1.5,10,0.0,6472,22.54326328800989,22.51006772009029,22.22,0.09288581582200246,5.7750164496230285,-1.560860163574705,3.69989354869369,4.006245145631068,3.293,60.531,412,1.0768264004741568,-1.5264999999999973,1.3569645598194133,207,4.60553152039555,-10.18,-14.54,True
1.5,2.0,t3,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",1.5,5,0.0,9515,29.206516027325275,28.692760180995478,28.345,0.08308523384130323,4.017036703850305,-1.5399033551068895,2.608629100344723,2.8934413793103446,2.294,33.649,435,1.0762156409579344,-1.886899999999997,1.7886153846153845,206,3.3852863899106675,-11.685,-16.6,False
2.0,3.0,t2,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",2.5,5,0.0,10417,35.17327445521744,35.08067720090293,34.78,0.10409186906019005,4.195854257641924,-2.115990670812971,1.9829266336178424,2.0730816326530612,1.802,9.837,441,1.075882370280344,0.47639999999999905,2.44764446952596,226,4.0400307190169915,-14.62,-21.740000000000002,False
1.5,2.0,t3,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",2.0,10,0.0,9345,25.371856607811665,25.093325791855204,25.0,0.0994376672017122,5.6402555883593415,-1.7843133065672492,3.161023104855025,3.4226064814814814,2.7605,32.78,432,1.0746731672895806,-3.3632500000000065,2.102305203619909,196,5.170465489566613,-14.085,-20.81,False
2.0,2.5,t2,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",2.0,5,0.0,6497,33.169154994612896,33.172550790067724,33.33,0.08888056025858088,4.012651508120651,-1.8585460617227072,2.1590272045242074,2.3642188940092166,1.9249999999999998,37.462,434,1.071554778057457,-1.1630999999999947,1.3034625282167043,211,3.766815453286132,-9.55,-14.36,True
1.5,2.0,t3,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",2.5,8,0.0,9350,29.668449197860962,29.289366515837102,28.8,0.09171358288770057,4.988438716654647,-1.973906173965937,2.5271914047626516,2.716459770114942,2.368,27.56,435,1.0660618105191093,-1.8286999999999998,1.94006628959276,202,5.002994652406417,-14.52,-21.005000000000003,False
2.0,2.5,t2,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",2.5,3,0.0,6494,39.35940868493994,39.36250564334087,38.89,0.08413104404065293,3.473386150234742,-2.115700355510411,1.6417193205966971,1.7184543378995434,1.5175,7.449,438,1.0655742250102531,0.5027000000000115,1.2332753950338606,226,3.3769633507853403,-9.59,-14.535,True
1.5,2.0,t3,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",2.0,8,0.0,9385,27.863612147043153,27.480520361990948,27.43,0.08427032498668095,4.931459273422562,-1.7880190546528802,2.7580574494380534,2.999324884792627,2.5324999999999998,32.78,434,1.0653337095007127,-3.0093999999999954,1.7892708144796383,197,4.655407565263719,-13.620000000000001,-19.729999999999997,False
2.0,2.5,t2,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",1.5,5,0.0,6519,29.34499156312318,29.187990970654624,27.78,0.06451280871299278,3.966843178254046,-1.556233608336952,2.5490023843484266,2.6925571095571095,2.283,19.315,429,1.058670255313884,-0.8681999999999968,0.9493207674943571,215,3.334100322135297,-8.83,-12.825,True
2.0,3.0,t2,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",2.0,5,0.0,10482,32.60828086243083,32.530090293453725,32.0,0.07445983590917765,4.1464192510239934,-1.8958059173272928,2.1871538711460587,2.300113378684807,1.981,14.458,441,1.0582796534475314,-0.5311000000000066,1.761805869074492,213,3.7138904789162375,-14.06,-21.33,False
1.5,2.0,t3,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",2.0,5,0.0,9463,32.60065518334566,32.18789592760181,32.0,0.06936299270844347,3.985881037277145,-1.8250330824709928,2.1840048136993135,2.430993135011442,1.972,28.083,437,1.0563896065631495,-0.8688500000000043,1.4850201357466062,210,3.779985205537356,-12.719999999999999,-18.5325,False
1.5,2.0,t3,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",2.5,5,0.0,9434,34.74666101335595,34.33927601809955,34.55,0.07327962688149245,4.017666259914581,-2.02706140350877,1.9820150751033714,2.1748470319634703,1.8325,23.611,438,1.0554006101874411,-1.5994000000000064,1.5640760180995474,207,4.065719737121052,-13.695,-19.25,False
2.0,3.0,t2,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",1.5,5,0.0,10543,28.8912074362136,28.856388261851013,28.57,0.06079351228303143,4.12205646749836,-1.5892807789782568,2.5936615618974614,2.777362186788155,2.378,17.084,439,1.0537938790098431,-0.14490000000000336,1.446829119638826,220,3.2888172246988523,-12.86,-18.625,False
2.0,2.5,t2,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",1.5,3,0.0,6536,32.16034271725826,32.037155756207675,31.25,0.05308399632802938,3.4579229305423405,-1.5610277401894455,2.215157899835072,2.3454259259259262,1.9905,20.786,432,1.0501267193288943,-1.2054999999999927,0.7831984198645604,210,2.750917992656059,-8.22,-12.44,True
2.0,3.0,t2,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",2.5,3,0.0,10488,38.491609458428684,38.43334085778781,37.84,0.06252774599542332,3.6072058459251912,-2.155712137653076,1.6733244587342524,1.7345011337868483,1.556,7.003,441,1.047156725761056,-0.08319999999999439,1.4803288939051917,220,3.324370709382151,-13.7,-21.229999999999997,False
2.0,2.5,t2,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",2.0,3,0.0,6516,36.46408839779006,36.487088036117385,35.71,0.05433594229588703,3.431917929292931,-1.8841024154589368,1.8215134703582296,1.9181123853211006,1.6404999999999998,9.625,436,1.0453892760696037,-0.0628000000000073,0.7991986455981943,220,3.1035911602209945,-8.86,-13.91,True
