symbol,name,history_days,first_date,last_date,annualized_volatility_pct_252d,median_daily_dollar_volume_252d,market_cap_usd,波动档,流动性档,市值档,历史状态,策略特征组
TTMI,"TTM Technologies, Inc. Common Stock",2514,2016-07-18,2026-07-17,76.55685849731185,177535233.675766,13708207788.0,中波动,高流动性,大盘（10B–200B）,历史≥1年,高流动性－中波动
TVTX,"Travere Therapeutics, Inc. Common Stock",2514,2016-07-18,2026-07-17,71.2598675222305,54583156.06355667,5273627643.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
TWST,Twist Bioscience Corporation Common Stock,1936,2018-10-31,2026-07-17,67.7505728573931,54200543.518066406,5844162819.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
TXG,"10x Genomics, Inc. Class A Common Stock",1720,2019-09-12,2026-07-17,70.6986194339549,46937407.183122635,5553063707.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
TYRA,"Tyra Biosciences, Inc. Common Stock",1214,2021-09-15,2026-07-17,60.069923617960896,15329523.1341362,1910783342.0,中波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－中波动
UCTT,"Ultra Clean Holdings, Inc. Common Stock",2514,2016-07-18,2026-07-17,79.7734653864718,36550079.75730896,4143484575.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
ULCC,"Frontier Group Holdings, Inc. Common Stock",1329,2021-04-01,2026-07-17,84.96687418107271,18966211.241531372,1431587557.0,中波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－中波动
UPST,"Upstart Holdings, Inc. Common stock",1401,2020-12-16,2026-07-17,69.56527861059604,183629371.74682617,2824448401.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
UPWK,Upwork Inc. Common Stock,1956,2018-10-03,2026-07-17,60.65931331654434,40591848.44760895,1119074321.0,中波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－中波动
URGN,UroGen Pharma Ltd. Ordinary Shares,2313,2017-05-04,2026-07-17,66.4975130484137,18833207.294750217,1960074031.0,中波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－中波动
VCYT,"Veracyte, Inc. Common Stock",2514,2016-07-18,2026-07-17,61.021606455028234,33773567.4911499,4718139217.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
VECO,Veeco Instruments Inc. Common Stock,2514,2016-07-18,2026-07-17,65.3715025979517,29597498.161029816,3190220261.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
VERA,"Vera Therapeutics, Inc. Class A Common Stock",1299,2021-05-14,2026-07-17,58.83183041076768,42368112.85018921,2763641804.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
VERX,"Vertex, Inc. Class A Common Stock",1499,2020-07-29,2026-07-17,60.005489272165235,26729679.864120483,2071256717.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
VIAV,Viavi Solutions Inc. Common Stock,2514,2016-07-18,2026-07-17,67.39798100505605,97859394.21644212,8925924319.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
VICR,Vicor Corporation Common Stock,2514,2016-07-18,2026-07-17,90.6347662442714,75315799.35684204,10831053931.0,中波动,高流动性,大盘（10B–200B）,历史≥1年,高流动性－中波动
VIR,"Vir Biotechnology, Inc. Common Stock",1699,2019-10-11,2026-07-17,69.0730775915133,11669339.98360634,1590388115.0,中波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－中波动
VITL,"Vital Farms, Inc. Common Stock",1497,2020-07-31,2026-07-17,63.14617184916192,40328749.96738434,580596552.0,中波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－中波动
VKTX,"Viking Therapeutics, Inc. Common Stock",2514,2016-07-18,2026-07-17,74.30301415357685,97210958.45346452,4305197242.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
VRDN,"Viridian Therapeutics, Inc. Common Stock",2514,2016-07-18,2026-07-17,71.96713821354207,30244536.282634735,1858437562.0,中波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－中波动
VRNS,"Varonis Systems, Inc. Common Stock",2514,2016-07-18,2026-07-17,69.35417553256723,65490194.91844177,5458264691.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
VRRM,Verra Mobility Corporation Class A Common Stock,2341,2017-03-24,2026-07-17,81.52400478855229,25060556.28929138,625855410.0,中波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－中波动
VSAT,"ViaSat, Inc. Common Stock",2514,2016-07-18,2026-07-17,89.25095373559914,84594869.9596405,9761948760.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
VSEC,VSE Corporation Common Stock,2514,2016-07-18,2026-07-17,56.63789994249891,57940372.22290039,5600488111.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
VSTM,"Verastem, Inc. Common Stock",2514,2016-07-18,2026-07-17,78.89276505855786,12935667.960596085,529878043.0,中波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－中波动
WDC,Western Digital Corporation Common Stock,2514,2016-07-18,2026-07-17,74.35308312494884,1908211869.204712,164489206556.0,中波动,高流动性,大盘（10B–200B）,历史≥1年,高流动性－中波动
WEN,Wendy's Company (The) Common Stock,2514,2016-07-18,2026-07-17,55.02651510089173,58551305.84983826,1478129766.0,中波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－中波动
WGS,GeneDx Holdings Corp. Class A Common Stock,1430,2020-11-04,2026-07-17,83.98539777641658,60044454.860687256,1884595954.0,中波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－中波动
WING,Wingstop Inc. Common Stock,2514,2016-07-18,2026-07-17,65.07516087376305,201972254.40673828,3876009268.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
WIX,Wix.com Ltd. Ordinary Shares,2514,2016-07-18,2026-07-17,67.95937650807585,156359006.41403198,2832191457.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
WLDN,"Willdan Group, Inc. Common Stock",2514,2016-07-18,2026-07-17,65.31846271011607,26993584.20944214,1098541056.0,中波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－中波动
WSC,WillScot Holdings Corporation Class A Common Stock,2514,2016-07-18,2026-07-17,52.068438656174266,47298344.29092407,4927580136.0,中波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－中波动
XERS,"Xeris Biopharma Holdings, Inc. Common Stock",2028,2018-06-21,2026-07-17,55.07025186818652,12372511.69910431,1519250084.0,中波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－中波动
XNCR,"Xencor, Inc. Common Stock",2514,2016-07-18,2026-07-17,65.44856674212515,9291640.002012253,1295253682.0,中波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－中波动
XRX,Xerox Holdings Corporation Common Stock,2514,2016-07-18,2026-07-17,91.02160563572988,10611862.147176266,362250221.0,中波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－中波动
ZD,"Ziff Davis, Inc. Common Stock",2514,2016-07-18,2026-07-17,67.79407349653579,22336645.40071487,1988374892.0,中波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－中波动
ZS,"Zscaler, Inc. Common Stock",2095,2018-03-16,2026-07-17,60.3002961346168,404644092.7986145,24246726179.0,中波动,高流动性,大盘（10B–200B）,历史≥1年,高流动性－中波动
ZVRA,"Zevra Therapeutics, Inc. Common Stock",2514,2016-07-18,2026-07-17,60.86967171398735,10762237.345790865,754899623.0,中波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－中波动
ZYME,Zymeworks Inc. Common Stock,2317,2017-04-28,2026-07-17,53.30092674529706,13552091.883087158,1766427846.0,中波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－中波动
