signal_lo_pct,signal_hi_pct,entry_day,entry_trend_filter,entry_trend_fast_sma,entry_trend_slow_sma,entry_volume_fast_window,entry_volume_slow_window,baseline_filter,early_stop_days,stop_pct,sma_n,cost_bps,trades,win_rate_pct,mean_symbol_win_rate_pct,median_symbol_win_rate_pct,avg_return_pct,avg_win_pct,avg_loss_pct,payoff_ratio,mean_symbol_payoff_ratio,median_symbol_payoff_ratio,max_symbol_payoff_ratio,symbols_with_payoff_ratio,profit_factor,median_symbol_cumulative_return_pct,mean_symbol_cumulative_return_pct,profitable_symbols,avg_days_held,median_individual_max_drawdown_pct,q25_individual_max_drawdown_pct,passes_15pct_drawdown_proxy
4.0,5.0,t1,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t2,t3",5.0,8,0.0,2309,31.788653096578606,32.5830473372781,30.77,0.6029935036812475,10.125603542234336,-3.8348450793650777,2.6404204948771484,3.1567272727272724,2.074,45.84,275,1.2305146630360928,-1.760600000000001,4.119182248520711,157,5.394110004330879,-9.73,-16.5375,False
4.0,5.5,t1,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t2,t3",5.0,10,0.0,3045,28.34154351395731,28.871540697674416,28.57,0.5861126436781606,11.50089455388181,-3.7307786434463797,3.0827062265097656,3.832120805369128,2.5335,101.289,298,1.2192358583243113,-0.9630000000000027,5.188089825581395,166,5.984893267651889,-13.04,-21.3975,False
4.0,5.0,t1,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t2,t3",5.0,10,0.0,2306,28.96790980052038,29.449733727810653,27.27,0.5695238508239376,11.262032934131733,-3.7910354090354064,2.9707010668616394,3.504951127819549,2.386,42.585,266,1.2114908333949825,-2.329899999999996,3.885502958579881,156,6.066782307025152,-10.07,-17.43,False
4.0,5.0,t1,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t2,t3",4.0,8,0.0,2316,30.22452504317789,30.792455621301777,28.57,0.5257953367875645,9.977957142857143,-3.568581683168316,2.7960568171717877,3.113746323529412,2.178,19.136,272,1.2111573754085394,-2.7615,3.6026958579881647,154,5.053540587219343,-9.559999999999999,-15.8525,False
4.0,5.0,t1,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t2,t3",5.0,5,0.0,2312,37.58650519031142,37.70698224852071,34.519999999999996,0.5103438581314885,7.879326812428076,-3.9273873873873857,2.006251493736562,2.5039563636363633,1.622,32.126,275,1.2081963690418553,-0.8044000000000051,3.490819526627219,157,4.301038062283737,-9.39,-15.739999999999998,False
4.0,5.5,t1,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t2,t3",5.0,8,0.0,3049,30.993768448671695,31.71645348837209,30.384999999999998,0.5420400131190558,10.161592592592598,-3.778528992395437,2.6892985638177023,3.1148631921824106,2.194,25.658,307,1.2078809769088714,-2.299400000000007,4.804242441860465,158,5.322072810757626,-12.83,-20.854999999999997,False
3.0,4.0,t1,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t2,t3",4.0,10,0.0,3328,26.47235576923077,25.20266862170088,25.0,0.4998344350961536,11.056465380249715,-3.3008978340825497,3.349532744118615,3.9538534798534792,2.904,28.401,273,1.2059418782371716,-2.8198999999999974,4.878157771260998,155,5.633413461538462,-12.62,-20.83,False
4.0,5.5,t1,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t2,t3",4.0,10,0.0,3054,26.85003274394237,27.223633720930234,26.495,0.507563850687623,11.34849390243903,-3.4716495076096683,3.268905423074462,3.939898648648649,2.662,101.289,296,1.1998643728607032,-0.9162499999999962,4.506055523255815,162,5.60543549443353,-12.125,-20.142500000000002,False
3.0,4.0,t1,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t2,t3",4.0,8,0.0,3332,28.87154861944778,27.873548387096776,27.27,0.4707481992797121,9.89108419958421,-3.353033755274263,2.94989103048119,3.4724804270462633,2.543,31.193,281,1.1973839479009383,-2.523299999999995,4.599842815249267,162,5.109243697478991,-11.92,-20.45,False
4.0,5.5,t1,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t2,t3",4.0,8,0.0,3058,29.46370176586004,30.045203488372092,28.57,0.48325408763897987,10.040433962264153,-3.5088734353268434,2.861440900426467,3.1979147540983606,2.233,25.658,305,1.1952480432277843,-1.695999999999992,4.295826162790696,157,4.9839764551994765,-12.370000000000001,-19.195,False
