strategy_version,active_condition_ids,signal_lo_pct,signal_hi_pct,entry_day,entry_trend_filter,entry_trend_fast_sma,entry_trend_slow_sma,entry_volume_fast_window,entry_volume_slow_window,baseline_filter,early_stop_days,stop_pct,sma_n,cost_bps,trades,win_rate_pct,mean_symbol_win_rate_pct,median_symbol_win_rate_pct,avg_return_pct,avg_win_pct,avg_loss_pct,payoff_ratio,mean_symbol_payoff_ratio,median_symbol_payoff_ratio,max_symbol_payoff_ratio,symbols_with_payoff_ratio,profit_factor,median_symbol_cumulative_return_pct,mean_symbol_cumulative_return_pct,profitable_symbols,avg_days_held,q25_individual_max_drawdown_pct,passes_15pct_drawdown_proxy
v5_t0_trend_volume_return_max,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",3.0,4.0,t3,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",4.0,5,0.0,1972,35.446247464503045,33.798421052631575,33.33,0.5608194726166329,7.226154506437764,-3.0990934799685785,2.3316994318322495,3.1974193548387095,2.093,54.03,248,1.2803288613968016,-1.239699999999988,3.4239622291021674,149,4.197768762677485,-10.665,True
v5_t0_trend_volume_return_max,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",3.0,4.5,t3,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",4.0,5,0.0,2615,35.18164435946463,33.12132132132132,33.33,0.38353996175908206,6.8871282608695665,-3.1464312684365776,2.1888697617385726,3.233226618705036,1.959,81.17,278,1.188058868581205,-1.318700000000006,3.0118831831831834,159,4.12887189292543,-13.97,True
v5_t0_trend_volume_return_max,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",3.0,4.0,t2,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",4.0,5,0.0,2032,35.9251968503937,33.845060975609755,33.33,0.35822637795275564,6.786490410958903,-3.245946236559139,2.0907587237652194,2.8851185770750987,1.588,44.658,253,1.1722345325099774,-1.582400000000006,2.219215853658537,140,4.144192913385827,-12.0625,True
v5_t0_trend_volume_return_max,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",5.0,6.0,t3,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",4.0,5,0.0,865,35.26011560693642,34.9147868852459,33.33,0.9166416184971099,8.9354393442623,-3.450739285714285,2.5894275412964762,3.9549319727891157,1.69,54.503,147,1.4103114537203063,-1.6093000000000024,2.599642295081966,125,4.076300578034682,-4.68,True
v5_t0_trend_volume_return_max,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",5.0,6.5,t3,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",4.0,5,0.0,1157,34.39930855661193,35.02981308411215,33.33,0.5866482281763181,8.298748743718596,-3.4573781291172607,2.400301162846031,3.589721649484536,1.686,56.069,194,1.258655979341368,-2.1195000000000075,2.1144866043613706,132,3.992221261884183,-7.62,True
v5_t0_trend_volume_return_max,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",5.0,6.0,t2,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",4.0,5,0.0,875,34.51428571428571,34.47744262295082,33.33,0.6482011428571429,8.479013245033114,-3.479033158813263,2.437175174244502,2.79074,1.244,38.993,150,1.2845053605863794,-2.1220999999999934,1.8595406557377046,118,3.9005714285714284,-5.69,True
v5_t0_trend_volume_return_max,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",4.0,5.0,t2,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",4.0,5,0.0,1299,35.488837567359504,35.64854489164087,33.33,0.28664280215550425,6.666750542299349,-3.223177804295943,2.068378149481457,2.1761553398058253,1.5275,12.522,206,1.1378551488791837,-2.1438999999999986,1.1527873065015488,131,4.051578137028484,-8.27,True
v5_t0_trend_volume_return_max,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",4.0,5.0,t3,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",4.0,5,0.0,1277,35.317149569303055,35.52331269349845,33.33,0.21611589663273317,6.421866962305988,-3.172254237288137,2.024385967183969,3.648344339622642,1.4975,123.408,212,1.1053219339922382,-2.3830999999999936,0.8544092879256967,125,4.007830853563038,-8.344999999999999,True
v5_t0_trend_volume_return_max,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",4.0,5.5,t1,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t2,t3",4.0,5,0.0,1780,34.32584269662921,35.00516616314199,33.33,0.21307921348314593,7.234942716857606,-3.457030795551751,2.092819863267342,2.7584430894308944,1.7295,68.331,246,1.0938505749288046,-2.4571999999999927,1.145846223564955,140,3.9842696629213483,-12.375,True
v5_t0_trend_volume_return_max,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",3.0,4.5,t2,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",4.0,5,0.0,2716,35.898379970544916,33.87047619047619,33.33,0.3411203976435932,6.728853333333343,-3.2361568064330837,2.0792729573416238,2.5342392857142855,1.5835,21.056,280,1.1644381775942085,-2.518899999999996,2.757354761904762,147,4.110088365243004,-14.647499999999999,True
