strategy_version,active_condition_ids,signal_lo_pct,signal_hi_pct,entry_day,entry_trend_filter,entry_trend_fast_sma,entry_trend_slow_sma,entry_volume_fast_window,entry_volume_slow_window,baseline_filter,early_stop_days,stop_pct,sma_n,cost_bps,trades,win_rate_pct,mean_symbol_win_rate_pct,median_symbol_win_rate_pct,avg_return_pct,avg_win_pct,avg_loss_pct,payoff_ratio,mean_symbol_payoff_ratio,median_symbol_payoff_ratio,max_symbol_payoff_ratio,symbols_with_payoff_ratio,profit_factor,median_symbol_cumulative_return_pct,mean_symbol_cumulative_return_pct,profitable_symbols,avg_days_held,q25_individual_max_drawdown_pct,passes_15pct_drawdown_proxy
v5_t0_trend_volume_return_max,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",3.0,4.5,t3,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",5.0,5,0.0,2613,36.47148871029468,35.11402402402402,33.33,0.4428580176042863,7.008570828961179,-3.326493975903616,2.1068941894167583,3.458628571428571,1.8570000000000002,81.17,280,1.2095579484862788,0.08129999999999526,3.47500990990991,167,4.345962495216226,-14.96,True
v5_t0_trend_volume_return_max,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",3.0,4.0,t3,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",5.0,3,0.0,1975,40.962025316455694,38.983188854489164,40.0,0.4704394936708858,6.012086526576021,-3.374493996569469,1.7816260845886656,3.081802371541502,1.6,74.008,253,1.236136829408155,-0.06420000000000314,2.8765352941176467,161,3.678481012658228,-10.895,True
v5_t0_trend_volume_return_max,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",3.0,4.5,t3,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",5.0,3,0.0,2619,40.282550591828944,38.284504504504504,38.46,0.29740282550591846,5.795986729857825,-3.41168030690537,1.6988657225961437,2.935007042253521,1.4605000000000001,72.727,284,1.1459716800155595,-0.37249999999999783,2.339003603603603,165,3.6311569301260023,-13.9,True
v5_t0_trend_volume_return_max,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",3.0,4.0,t3,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",4.0,3,0.0,1976,39.42307692307692,37.171981424148605,36.36,0.40211437246963544,5.903001283697049,-3.1778279030910594,1.857558515977289,2.7027913385826774,1.722,54.03,254,1.2088882347007575,-0.46549999999999647,2.4600092879256974,156,3.483805668016194,-10.34,True
v5_t0_trend_volume_return_max,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",3.0,4.0,t3,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",3.0,3,0.0,1983,35.95562279374685,33.09804953560371,33.33,0.25998184568835075,5.67427208976157,-2.779694488188975,2.0413294028792595,2.7400120481927708,1.861,43.893,249,1.1460400315980623,-0.7596999999999965,1.5961390092879262,153,3.135148764498235,-9.68,True
v5_t0_trend_volume_return_max,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",3.0,4.0,t2,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",5.0,8,0.0,2019,31.154036651807825,29.99545731707317,28.57,0.47151015354135684,8.988548489666137,-3.3826028776978445,2.6572875429537937,5.810875502008034,2.091,500.118,249,1.2024688242869774,-1.0663999999999896,2.902356707317074,147,5.45121347201585,-12.685,True
v5_t0_trend_volume_return_max,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",3.0,4.0,t3,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",5.0,5,0.0,1971,36.68188736681887,35.4159133126935,33.33,0.6259629629629625,7.348737206085749,-3.268721153846155,2.2481994823690683,3.861254032258064,1.987,99.481,248,1.3024415704525667,-1.1766999999999972,3.8197287925696597,158,4.41400304414003,-11.32,True
v5_t0_trend_volume_return_max,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",3.0,4.0,t2,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",5.0,3,0.0,2031,41.60512063023141,39.604115853658534,42.86,0.18797538158542587,5.505726627218936,-3.6008102866779086,1.5290243553204506,2.45956015037594,1.246,49.645,266,1.089393100529821,-1.2120999999999993,1.163899695121951,148,3.6001969473165927,-11.2625,True
v5_t0_trend_volume_return_max,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",3.0,4.0,t3,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",5.0,8,0.0,1963,31.17677024961793,29.934272445820437,28.57,0.5951406011207337,9.00593300653594,-3.2149296817172472,2.801284599707152,5.911950819672131,2.3834999999999997,290.649,244,1.2689728619172524,-1.2277000000000093,3.61687399380805,151,5.396332144676515,-12.125,True
v5_t0_trend_volume_return_max,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",3.0,4.0,t3,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",4.0,5,0.0,1972,35.446247464503045,33.798421052631575,33.33,0.5608194726166329,7.226154506437764,-3.0990934799685785,2.3316994318322495,3.1974193548387095,2.093,54.03,248,1.2803288613968016,-1.239699999999988,3.4239622291021674,149,4.197768762677485,-10.665,True
