搜索阶段,条件候选编号,启用条件,早期止损触发,强制平仓日,信号下限 (%),信号上限 (%),入场确认日,早期止损日,止损幅度 (%),SMA 周期,trades,win_rate_pct,mean_symbol_win_rate_pct,median_symbol_win_rate_pct,avg_return_pct,avg_win_pct,avg_loss_pct,payoff_ratio,mean_symbol_payoff_ratio,median_symbol_payoff_ratio,max_symbol_payoff_ratio,symbols_with_payoff_ratio,profit_factor,median_symbol_cumulative_return_pct,mean_symbol_cumulative_return_pct,profitable_symbols,avg_days_held,q25_individual_max_drawdown_pct,passes_15pct_drawdown_proxy
完整复验,24,T0-04、T0-05、EX-01、EX-03,盘中低价,未启用,3.0,4.0,t1,"t2,t3",5.0,10,63893,33.42619692298061,33.06207492795389,33.33,0.6007635891255689,9.890061806433486,-4.063321939063382,2.4339843002233783,2.5796253602305472,2.38,9.344,347,1.222085287755297,96.6461,110.6185827089337,269,5.916673187986165,-94.06,False
完整复验,24,T0-04、T0-05、EX-01、EX-03,盘中低价,未启用,3.0,4.5,t1,"t2,t3",5.0,10,63893,33.42619692298061,33.06207492795389,33.33,0.6007635891255689,9.890061806433486,-4.063321939063382,2.4339843002233783,2.5796253602305472,2.38,9.344,347,1.222085287755297,96.6461,110.6185827089337,269,5.916673187986165,-94.06,False
完整复验,24,T0-04、T0-05、EX-01、EX-03,盘中低价,未启用,4.0,5.0,t1,"t2,t3",5.0,10,63893,33.42619692298061,33.06207492795389,33.33,0.6007635891255689,9.890061806433486,-4.063321939063382,2.4339843002233783,2.5796253602305472,2.38,9.344,347,1.222085287755297,96.6461,110.6185827089337,269,5.916673187986165,-94.06,False
完整复验,24,T0-04、T0-05、EX-01、EX-03,盘中低价,未启用,3.0,4.0,t1,"t2,t3",5.0,8,67287,34.442017031521694,34.13818443804035,34.17,0.5241985970544086,9.152643883495141,-4.008903949038811,2.283078866404273,2.3991844380403458,2.225,5.923,347,1.1994549219466135,88.864,101.64772622478385,260,5.387325932200871,-91.57,False
完整复验,24,T0-04、T0-05、EX-01、EX-03,盘中低价,未启用,3.0,4.5,t1,"t2,t3",5.0,8,67287,34.442017031521694,34.13818443804035,34.17,0.5241985970544086,9.152643883495141,-4.008903949038811,2.283078866404273,2.3991844380403458,2.225,5.923,347,1.1994549219466135,88.864,101.64772622478385,260,5.387325932200871,-91.57,False
完整复验,24,T0-04、T0-05、EX-01、EX-03,盘中低价,未启用,4.0,5.0,t1,"t2,t3",5.0,8,67287,34.442017031521694,34.13818443804035,34.17,0.5241985970544086,9.152643883495141,-4.008903949038811,2.283078866404273,2.3991844380403458,2.225,5.923,347,1.1994549219466135,88.864,101.64772622478385,260,5.387325932200871,-91.57,False
完整复验,24,T0-04、T0-05、EX-01、EX-03,盘中低价,未启用,3.0,4.0,t1,"t2,t3",3.0,10,71584,27.85398971837282,27.506887608069164,27.14,0.47607822977201625,9.8082100406239,-3.1268528608771424,3.136767375063663,3.406723342939481,3.095,13.909,347,1.2110368180868671,87.32939999999998,98.2119916426513,269,4.904699374161824,-89.47,False
完整复验,24,T0-04、T0-05、EX-01、EX-03,盘中低价,未启用,3.0,4.5,t1,"t2,t3",3.0,10,71584,27.85398971837282,27.506887608069164,27.14,0.47607822977201625,9.8082100406239,-3.1268528608771424,3.136767375063663,3.406723342939481,3.095,13.909,347,1.2110368180868671,87.32939999999998,98.2119916426513,269,4.904699374161824,-89.47,False
完整复验,24,T0-04、T0-05、EX-01、EX-03,盘中低价,未启用,4.0,5.0,t1,"t2,t3",3.0,10,71584,27.85398971837282,27.506887608069164,27.14,0.47607822977201625,9.8082100406239,-3.1268528608771424,3.136767375063663,3.406723342939481,3.095,13.909,347,1.2110368180868671,87.32939999999998,98.2119916426513,269,4.904699374161824,-89.47,False
完整复验,24,T0-04、T0-05、EX-01、EX-03,盘中低价,未启用,3.0,4.0,t1,"t2,t3",4.0,10,66775,31.248221639835265,30.84778097982709,30.96,0.5280934331710971,9.802835665676215,-3.687349539306019,2.6585045874227498,2.843697406340058,2.605,11.06,347,1.2083111233488764,86.40759999999999,101.62373285302593,264,5.4994533882441035,-94.425,False
