strategy_version,active_condition_ids,signal_lo_pct,signal_hi_pct,entry_day,entry_trend_filter,entry_trend_fast_sma,entry_trend_slow_sma,entry_volume_fast_window,entry_volume_slow_window,baseline_filter,early_stop_days,stop_pct,sma_n,cost_bps,trades,win_rate_pct,mean_symbol_win_rate_pct,median_symbol_win_rate_pct,avg_return_pct,avg_win_pct,avg_loss_pct,payoff_ratio,mean_symbol_payoff_ratio,median_symbol_payoff_ratio,max_symbol_payoff_ratio,symbols_with_payoff_ratio,profit_factor,median_symbol_cumulative_return_pct,mean_symbol_cumulative_return_pct,profitable_symbols,avg_days_held,median_individual_max_drawdown_pct,q25_individual_max_drawdown_pct,passes_15pct_drawdown_proxy
v2_core_breakout_only,"T0-01, EN-01, EX-01, EX-02, EX-03",1.5,2.0,t3,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",2.5,3,0.0,3858,27.864178330741318,26.13018018018018,26.19,-0.48549844479004656,4.386475348837211,-2.367414301113905,1.852854967874996,1.909878787878788,1.735,11.021,99,0.7157096038856965,-15.551499999999995,-16.874331531531535,22,2.957490927941939,-27.19,-44.405,False
v2_core_breakout_only,"T0-01, EN-01, EX-01, EX-02, EX-03",1.5,2.0,t3,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",2.0,3,0.0,3877,25.483621356719112,24.269909909909913,23.81,-0.45255042558679404,4.467891700404859,-2.135276912426445,2.0924179315589204,2.131676767676768,1.81,14.266,99,0.7155806930003236,-12.659200000000004,-15.806552252252255,24,2.7376837761155532,-26.71,-43.47,False
v2_core_breakout_only,"T0-01, EN-01, EX-01, EX-02, EX-03",1.5,2.5,t3,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",2.5,3,0.0,5967,27.3336685101391,27.31796460176991,27.03,-0.5102597620244679,4.497177191906804,-2.3938228782287827,1.878659124201502,1.9912525252525255,1.737,7.437,99,0.7066625214923574,-24.368999999999996,-26.944526548672567,23,2.9743589743589745,-39.77,-63.75,False
v2_core_breakout_only,"T0-01, EN-01, EX-01, EX-02, EX-03",1.5,2.5,t3,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",2.5,5,0.0,5884,25.27192386131883,25.66991150442478,25.3,-0.5199133242692047,4.94236045729657,-2.3671730725494653,2.087874568450378,2.1947171717171714,1.899,8.158,99,0.706090188238171,-24.183299999999996,-27.072131858407083,22,3.416043507817811,-36.38,-70.73,False
v2_core_breakout_only,"T0-01, EN-01, EX-01, EX-02, EX-03",1.5,2.5,t3,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",2.0,5,0.0,5922,23.134076325565687,23.936017699115048,22.58,-0.5005410334346506,5.009394160583941,-2.1588475395430575,2.320402005620198,2.424050505050505,2.02,10.523,99,0.6983660347906152,-23.252799999999997,-26.23166371681416,24,3.147078689631881,-39.28,-67.13,False
v2_core_breakout_only,"T0-01, EN-01, EX-01, EX-02, EX-03",2.0,2.5,t2,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",1.5,5,0.0,2937,19.169220292815798,21.107961165048543,19.05,-0.462200885257065,5.560351687388987,-1.890464195450716,2.9412626278612555,3.02515625,2.6535,11.51,96,0.6975271692750448,-13.097900000000006,-13.179516504854371,30,2.8076268300987404,-23.21,-34.144999999999996,False
v2_core_breakout_only,"T0-01, EN-01, EX-01, EX-02, EX-03",1.5,2.5,t3,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",2.0,3,0.0,6004,24.783477681545637,25.278761061946902,23.68,-0.4974252165223184,4.5853219086021495,-2.172165633303808,2.1109448737700505,2.2343131313131313,1.878,9.892,99,0.6955460717268027,-26.1085,-26.42954690265487,24,2.7348434377081947,-40.06,-65.02,False
v2_core_breakout_only,"T0-01, EN-01, EX-01, EX-02, EX-03",1.5,2.5,t3,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",2.5,10,0.0,5721,20.34609334032512,21.770442477876102,20.31,-0.5724303443453941,6.358617697594502,-2.3428362958086457,2.714068289350871,2.852575757575757,2.59,14.01,99,0.6932577723091831,-26.119799999999994,-28.981210619469028,29,4.427372836916623,-41.73,-74.7,False
v2_core_breakout_only,"T0-01, EN-01, EX-01, EX-02, EX-03",1.5,2.5,t3,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",2.5,8,0.0,5787,21.686538793848282,22.695132743362834,21.51,-0.5674561949196474,5.863264541832669,-2.3482493380405995,2.496866259834669,2.6450404040404036,2.335,13.574,99,0.6914321528864169,-26.993599999999994,-29.060740707964598,25,4.071194055641956,-42.85,-71.7,False
v2_core_breakout_only,"T0-01, EN-01, EX-01, EX-02, EX-03",2.0,2.5,t2,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",2.5,5,0.0,2905,23.820998278829606,25.335533980582525,23.4,-0.5617191049913941,5.267007225433527,-2.384348395842747,2.208992290982671,2.2496907216494844,2.021,8.153,97,0.6907472647580489,-20.4638,-15.84266213592233,29,3.4168674698795183,-25.66,-39.519999999999996,False
