signal_lo_pct,signal_hi_pct,entry_day,entry_trend_filter,entry_trend_fast_sma,entry_trend_slow_sma,entry_volume_fast_window,entry_volume_slow_window,baseline_filter,early_stop_days,stop_pct,sma_n,cost_bps,trades,win_rate_pct,mean_symbol_win_rate_pct,median_symbol_win_rate_pct,avg_return_pct,avg_win_pct,avg_loss_pct,payoff_ratio,mean_symbol_payoff_ratio,median_symbol_payoff_ratio,max_symbol_payoff_ratio,symbols_with_payoff_ratio,profit_factor,median_symbol_cumulative_return_pct,mean_symbol_cumulative_return_pct,profitable_symbols,avg_days_held,median_individual_max_drawdown_pct,q25_individual_max_drawdown_pct,passes_15pct_drawdown_proxy
1.5,2.0,t3,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",2.0,3,0.0,1520,27.236842105263158,26.426826923076927,26.495,-0.18703157894736855,5.036806763285024,-2.1424285714285713,2.3509800188701186,2.704372340425532,1.8664999999999998,45.378,94,0.8800227032527949,-4.543400000000003,-2.7335538461538467,34,2.7888157894736842,-13.585,-19.0,False
1.5,2.0,t3,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",2.0,8,0.0,1499,22.28152101400934,22.259038461538463,22.22,-0.21265310206804533,6.475733532934131,-2.1301819742489263,3.039990766618607,3.409021739130435,2.3725,57.841,92,0.8715514168153945,-4.586250000000003,-3.0650644230769233,34,3.973982655103402,-14.309999999999999,-21.54,False
1.5,2.0,t3,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",2.5,3,0.0,1517,29.72972972972973,28.66596153846154,28.57,-0.21834739617666452,4.954844789356985,-2.407005628517823,2.0585098475270542,2.364789473684211,1.604,32.086,95,0.8709064096324916,-4.968900000000003,-3.184979807692306,36,3.000659195781147,-13.76,-20.95,False
1.5,2.0,t3,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",1.5,3,0.0,1525,23.672131147540984,22.972692307692306,23.08,-0.20094295081967228,5.218656509695292,-1.8817637457044667,2.7732793352024165,3.1117802197802202,2.14,56.542,91,0.8600968180717088,-5.139549999999998,-2.946544230769232,33,2.480655737704918,-12.760000000000002,-18.1725,False
1.5,2.0,t3,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",2.0,10,0.0,1491,20.321931589537222,20.86105769230769,19.615000000000002,-0.23964989939637837,7.104547854785478,-2.1127912457912457,3.3626359769040066,3.5358913043478264,2.5425,52.745,92,0.8576421508374412,-4.770950000000001,-3.435755769230769,33,4.36485580147552,-14.504999999999999,-21.7325,False
1.5,2.0,t3,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",2.0,5,0.0,1508,25.53050397877984,25.087019230769233,25.0,-0.2277566312997347,5.300103896103894,-2.122882457702582,2.496654431748309,2.8049999999999997,1.9729999999999999,49.951,94,0.855932447958242,-4.471449999999994,-3.3024701923076925,33,3.2420424403183024,-14.004999999999999,-19.32,False
1.5,2.0,t3,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",1.5,10,0.0,1499,18.145430286857906,18.76269230769231,18.35,-0.22155303535690465,7.241999999999999,-1.8760651996740014,3.8602069913446617,3.9699545454545455,2.873,65.721,88,0.8557250903270684,-6.987749999999998,-3.1933865384615387,34,3.866577718478986,-14.195,-20.119999999999997,False
1.5,2.0,t3,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",1.5,8,0.0,1507,19.64167219641672,19.755961538461538,20.0,-0.2217591240875912,6.578527027027028,-1.8839265070189921,3.491923385820649,3.7765454545454546,2.5385,72.07,88,0.8535175934131835,-6.846950000000001,-3.2133759615384614,32,3.5142667551426676,-13.76,-20.1525,False
1.5,2.0,t3,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",2.5,8,0.0,1495,24.08026755852843,24.005961538461538,23.67,-0.2683792642140467,6.330819444444443,-2.361517180616741,2.680827180258357,2.945663157894737,2.217,40.745,95,0.8503066971952348,-4.712200000000005,-3.8579576923076924,34,4.2381270903010035,-15.45,-22.625,False
1.5,2.0,t3,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",1.5,5,0.0,1514,22.258916776750333,21.909134615384616,22.73,-0.21799141347424042,5.53967359050445,-1.866532710280373,2.9678952637654725,3.3024044943820225,2.205,62.239,89,0.8497701524089059,-7.6316500000000005,-3.1734788461538455,32,2.8771466314398944,-12.385,-18.45,False
