signal_lo_pct,signal_hi_pct,entry_day,entry_trend_filter,entry_trend_fast_sma,entry_trend_slow_sma,entry_volume_fast_window,entry_volume_slow_window,baseline_filter,early_stop_days,stop_pct,sma_n,cost_bps,trades,win_rate_pct,mean_symbol_win_rate_pct,median_symbol_win_rate_pct,avg_return_pct,avg_win_pct,avg_loss_pct,payoff_ratio,mean_symbol_payoff_ratio,median_symbol_payoff_ratio,max_symbol_payoff_ratio,symbols_with_payoff_ratio,profit_factor,median_symbol_cumulative_return_pct,mean_symbol_cumulative_return_pct,profitable_symbols,avg_days_held,median_individual_max_drawdown_pct,q25_individual_max_drawdown_pct,passes_15pct_drawdown_proxy
1.5,2.0,t3,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",2.0,5,0.0,1508,25.53050397877984,25.087019230769233,25.0,-0.2277566312997347,5.300103896103894,-2.122882457702582,2.496654431748309,2.8049999999999997,1.9729999999999999,49.951,94,0.855932447958242,-4.471449999999994,-3.3024701923076925,33,3.2420424403183024,-14.004999999999999,-19.32,False
2.0,2.5,t2,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",2.0,5,0.0,1006,23.359840954274354,23.75040404040404,22.22,-0.34414811133200807,5.623608510638298,-2.163114137483787,2.599774285225598,3.594666666666666,2.268,51.65,78,0.7924107073260058,-5.726000000000009,-3.497067676767677,36,3.256461232604374,-10.52,-15.995000000000001,False
1.5,2.5,t3,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",2.0,5,0.0,2399,24.385160483534808,23.859714285714286,23.08,-0.349808670279283,5.3092,-2.1747921719955894,2.4412447627711837,2.8700208333333332,1.982,30.738,96,0.7872794554210817,-11.332199999999993,-7.992379047619049,28,3.1871613172155064,-20.17,-28.48,False
2.0,3.0,t2,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",2.0,5,0.0,1706,22.50879249706917,23.2060396039604,21.43,-0.45474267291910897,5.5409010416666655,-2.1962912254160365,2.522844410406944,2.8530434782608696,2.3815,19.415,92,0.7328120462361744,-10.766100000000002,-7.680973267326732,27,3.1957796014067994,-16.28,-25.98,False
2.0,2.5,t3,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",2.0,5,0.0,1132,23.763250883392224,23.07102040816326,22.22,-0.45925971731448767,5.222654275092939,-2.2303314020857474,2.341649438378911,2.882105882352941,1.906,34.831,85,0.7298949854554878,-7.778599999999996,-5.3050306122449,27,3.170494699646643,-11.73,-18.1325,False
2.0,3.0,t3,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",2.0,5,0.0,1880,22.127659574468083,21.480294117647063,21.979999999999997,-0.5449117021276596,5.375360576923078,-2.2271748633879778,2.413533245766828,2.8424736842105265,2.109,30.44,95,0.6858092449144838,-8.279199999999998,-10.043595098039214,33,3.122872340425532,-17.165,-29.135,False
1.5,2.5,t2,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",2.0,5,0.0,2168,23.43173431734317,24.141747572815532,23.08,-0.5298417896678964,4.930350393700786,-2.2007921686746985,2.2402616948013807,2.603773195876289,2.129,18.458,97,0.6855760024414037,-10.45379999999999,-11.152308737864075,29,3.1379151291512914,-19.04,-27.295,False
2.5,3.0,t3,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",2.0,5,0.0,904,20.9070796460177,20.95163265306122,20.0,-0.5592212389380533,5.675989417989417,-2.20740979020979,2.571334712368915,3.049825,2.159,30.369,80,0.6796949798830502,-7.170450000000001,-5.158531632653061,36,3.0951327433628317,-9.21,-15.71,False
1.5,2.0,t2,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",2.0,5,0.0,1350,23.62962962962963,23.62747572815534,22.22,-0.5861096296296296,4.591551724137931,-2.1881212415130946,2.0983991366780272,2.3612999999999995,1.8295,15.415,90,0.649263762557164,-8.546699999999996,-7.6819524271844655,25,3.096296296296296,-13.98,-18.135,False
2.5,3.0,t1,tN-1/tN 任一天收盘>SMA5>SMA10且5日均量>20日均量,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t2,t3",2.0,5,0.0,741,22.267206477732792,22.8219,20.0,-0.6104925775978407,5.020878787878789,-2.2236458333333324,2.2579489559955213,2.499428571428571,1.778,12.346,77,0.6468049371249615,-4.990799999999995,-4.523787,27,3.0931174089068825,-7.97,-12.42,True
