strategy_version,active_condition_ids,signal_lo_pct,signal_hi_pct,entry_day,entry_trend_filter,entry_trend_fast_sma,entry_trend_slow_sma,entry_volume_fast_window,entry_volume_slow_window,baseline_filter,early_stop_days,stop_pct,sma_n,cost_bps,trades,win_rate_pct,mean_symbol_win_rate_pct,median_symbol_win_rate_pct,avg_return_pct,avg_win_pct,avg_loss_pct,payoff_ratio,mean_symbol_payoff_ratio,median_symbol_payoff_ratio,max_symbol_payoff_ratio,symbols_with_payoff_ratio,profit_factor,median_symbol_cumulative_return_pct,mean_symbol_cumulative_return_pct,profitable_symbols,avg_days_held,q25_individual_max_drawdown_pct,passes_15pct_drawdown_proxy
v4_t0_trend_volume,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",2.0,3.0,t2,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",2.5,3,0.0,1018,28.192534381139488,27.070097087378635,27.27,-0.24201768172888016,5.175198606271777,-2.368886456908345,2.184654562560155,3.2023444444444444,1.8485,85.983,90,0.8577250491090155,-3.5514999999999963,-2.3919563106796105,34,3.2200392927308448,-15.505,False
v4_t0_trend_volume,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",2.0,3.0,t2,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",2.0,3,0.0,1022,26.027397260273972,25.301941747572815,25.0,-0.2907573385518591,5.099154135338346,-2.187207671957672,2.3313534424348106,3.3238555555555553,1.8975,85.983,90,0.8202940716136131,-3.2844000000000095,-2.8849417475728174,32,2.9383561643835616,-15.26,False
v4_t0_trend_volume,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",2.5,3.0,t3,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",2.0,8,0.0,501,20.958083832335326,19.510714285714286,16.67,-0.335942115768463,6.722152380952382,-2.2074065656565662,3.0452715351750164,3.695966101694915,2.255,31.545,59,0.8074593592453836,-2.9042000000000012,-1.717401020408163,31,4.0359281437125745,-9.5225,True
v4_t0_trend_volume,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",2.0,3.0,t2,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",2.5,5,0.0,1017,25.762045231071777,24.972524271844666,25.0,-0.3417817109144542,5.434629770992365,-2.346311258278145,2.3162441691477036,3.1926590909090904,2.0665,61.987,88,0.80378498532206,-3.6957000000000018,-3.3746466019417487,34,3.6617502458210422,-16.119999999999997,False
v4_t0_trend_volume,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",2.5,3.0,t3,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",2.5,8,0.0,499,23.04609218436874,21.46234693877551,20.0,-0.36382364729458916,6.447521739130436,-2.4036796875,2.6823547965479224,3.318129032258065,2.1719999999999997,31.545,62,0.8033087149891731,-2.6307000000000027,-1.852532653061224,32,4.35871743486974,-10.1575,True
v4_t0_trend_volume,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",2.0,3.0,t3,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",1.5,8,0.0,1004,18.824701195219124,17.434807692307693,16.67,-0.31146215139442224,6.748417989417991,-1.9486613496932514,3.463104551481094,3.714641025641026,2.7215,21.653,78,0.8030998919125579,-3.4764999999999935,-3.006813461538462,32,3.6762948207171315,-14.8675,True
v4_t0_trend_volume,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",2.0,3.0,t2,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",1.5,3,0.0,1025,22.53658536585366,22.600582524271847,20.0,-0.2916009756097559,5.2093376623376635,-1.8920000000000003,2.7533497158232887,3.8059882352941177,2.239,85.983,85,0.8010405341276279,-3.6838999999999955,-2.901809708737865,34,2.6419512195121952,-13.835,True
v4_t0_trend_volume,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",2.0,3.0,t3,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",2.0,8,0.0,1000,21.4,19.525961538461537,20.0,-0.35220100000000004,6.519116822429905,-2.2230178117048354,2.932552671465275,3.1629367088607596,2.305,18.559,79,0.7984307011675618,-4.113650000000002,-3.3865384615384615,30,4.141,-16.4525,False
v4_t0_trend_volume,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",2.0,3.0,t3,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",1.5,10,0.0,1001,17.482517482517483,16.350865384615386,14.835,-0.3260259740259741,7.312125714285715,-1.9442784503631962,3.7608428529976203,4.267844155844156,2.733,23.12,77,0.796787268928273,-4.120050000000003,-3.1380211538461538,32,4.015984015984016,-15.455,False
v4_t0_trend_volume,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",2.5,3.0,t3,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",2.0,10,0.0,500,20.0,17.9615306122449,16.67,-0.36295200000000005,6.958870000000002,-2.1934075,3.1726298008919915,4.0410701754385965,2.322,31.545,57,0.7931591994294702,-3.19005,-1.8517724489795913,26,4.36,-9.4275,True
