symbol,name,history_days,first_date,last_date,annualized_volatility_pct_252d,median_daily_dollar_volume_252d,market_cap_usd,波动档,流动性档,市值档,历史状态,策略特征组
IPCX,Inflection Point Acquisition Corp. III Class A Ordinary Shares,273,2025-06-16,2026-07-17,3.070213438170469,278713.9931678772,,低波动,低流动性,市值未知,历史≥1年,低流动性－低波动
IPEX,Inflection Point Acquisition Corp. V Class A Ordinary Shares,342,2025-03-07,2026-07-17,2.5325682130628535,27729.00123596191,,低波动,低流动性,市值未知,历史≥1年,低流动性－低波动
IPM,Intelligent Protection Management Corp. Common Stock ,2514,2016-07-18,2026-07-17,49.282074793158664,51471.50012254715,16354669.0,低波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－低波动
JRSH,"Jerash Holdings (US), Inc. Common Stock",2061,2018-05-04,2026-07-17,32.76953442051702,193551.99859142303,57276729.0,低波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－低波动
KEQU,Kewaunee Scientific Corporation Common Stock,2514,2016-07-18,2026-07-17,41.52530816853534,191441.00532531735,109391325.0,低波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－低波动
KFII,K&F Growth Acquisition Corp. II Class A Ordinary shares,338,2025-03-13,2026-07-17,2.113661933039193,6227.999782562256,,低波动,低流动性,市值未知,历史≥1年,低流动性－低波动
KOSS,Koss Corporation Common Stock,2514,2016-07-18,2026-07-17,50.269232073561234,129430.99870681764,35972464.0,低波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－低波动
KTCC,Key Tronic Corporation Common Stock,2514,2016-07-18,2026-07-17,49.3271421640488,38850.50027370453,43111298.0,低波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－低波动
KVAC,Keen Vision Acquisition Corporation Ordinary Shares,711,2023-09-15,2026-07-17,7.675986113929718,0.0,,低波动,低流动性,市值未知,历史≥1年,低流动性－低波动
LARK,Landmark Bancorp Inc. Common Stock,2514,2016-07-18,2026-07-17,28.86884417518798,165594.00058746338,189901809.0,低波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－低波动
LCCC,Lakeshore Acquisition III Corp. Ordinary Shares,269,2025-06-23,2026-07-17,1.512632123413628,509.49997901916504,,低波动,低流动性,市值未知,历史≥1年,低流动性－低波动
LCNB,LCNB Corporation Common Stock,2514,2016-07-18,2026-07-17,30.681107899130765,339981.5050125122,272668574.0,低波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－低波动
LPAA,Launch One Acquisition Corp. Class A Ordinary shares,469,2024-09-03,2026-07-17,2.9202973644243,26474.99918937683,,低波动,低流动性,市值未知,历史≥1年,低流动性－低波动
LPBB,Launch Two Acquisition Corp. Class A Ordinary Shares,407,2024-11-29,2026-07-17,2.298069091126721,8007.749891281128,,低波动,低流动性,市值未知,历史≥1年,低流动性－低波动
LSAK,"Lesaka Technologies, Inc. Common Stock",2514,2016-07-18,2026-07-17,40.061150157500656,223924.5035648346,409250707.0,低波动,低流动性,小盘（0.3B–2B）,历史≥1年,低流动性－低波动
LSBK,"Lake Shore Bancorp, Inc. Common Stock",2514,2016-07-18,2026-07-17,18.363784826699035,154052.0025253296,134925476.0,低波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－低波动
MACI,Melar Acquisition Corp. I Class A Ordinary Shares,502,2024-07-17,2026-07-17,3.8440581947384698,19142.99955368042,,低波动,低流动性,市值未知,历史≥1年,低流动性－低波动
MAYS,"J. W. Mays, Inc. Common Stock",2514,2016-07-18,2026-07-17,32.302678857594465,0.0,76599640.0,低波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－低波动
MBBC,"Marathon Bancorp, Inc. Common Stock",1317,2021-04-20,2026-07-17,30.897442571773823,26048.399877548218,44261190.0,低波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－低波动
MCHX,"Marchex, Inc. Class B Common Stock",2514,2016-07-18,2026-07-17,42.5890413749225,29085.000145435333,79745038.0,低波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－低波动
MDRR,"Medalist Diversified, Inc. Common Stock",1917,2018-11-28,2026-07-17,49.77005053092077,10085.000085830688,18898743.0,低波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－低波动
MGYR,"Magyar Bancorp, Inc. Common Stock",2514,2016-07-18,2026-07-17,21.40451496405183,29342.00038909912,113420894.0,低波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－低波动
MNDO,MIND C.T.I. Ltd. Ordinary Shares,2514,2016-07-18,2026-07-17,39.00215016534206,35581.00069761276,20790721.0,低波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－低波动
NHIC,NewHold Investment Corp III Class A Ordinary Shares,313,2025-04-17,2026-07-17,6.249409178967136,24345.500326156616,,低波动,低流动性,市值未知,历史≥1年,低流动性－低波动
NODK,"NI Holdings, Inc. Common Stock",2347,2017-03-16,2026-07-17,23.688698499947904,143303.99975776672,325859663.0,低波动,低流动性,小盘（0.3B–2B）,历史≥1年,低流动性－低波动
NOEM,CO2 Energy Transition Corp. Common Stock,376,2025-01-16,2026-07-17,2.6458074897980564,2081.999969482422,,低波动,低流动性,市值未知,历史≥1年,低流动性－低波动
NPAC,New Providence Acquisition Corp. III Class A Ordinary Shares,273,2025-06-16,2026-07-17,2.5530936844482657,181372.49693870544,,低波动,低流动性,市值未知,历史≥1年,低流动性－低波动
NSTS,"NSTS Bancorp, Inc. Common Stock",1127,2022-01-19,2026-07-17,17.85158389430446,31533.60013961792,72661771.0,低波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－低波动
NTIC,Northern Technologies International Corporation Common Stock,2514,2016-07-18,2026-07-17,34.67433695374365,85984.99813079834,76826192.0,低波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－低波动
NTWO,Newbury Street II Acquisition Corp Class A Ordinary Shares,388,2024-12-27,2026-07-17,2.3566409729742337,0.0,,低波动,低流动性,市值未知,历史≥1年,低流动性－低波动
OYSE,Oyster Enterprises II Acquisition Corp Class A Ordinary Shares,256,2025-07-11,2026-07-17,2.4741354329651912,3057.0000171661377,,低波动,低流动性,市值未知,历史≥1年,低流动性－低波动
PBFS,"Pioneer Bancorp, Inc. Common Stock",1759,2019-07-18,2026-07-17,24.446767414456453,163241.50619506836,430568673.0,低波动,低流动性,小盘（0.3B–2B）,历史≥1年,低流动性－低波动
PBHC,"Pathfinder Bancorp, Inc. Common Stock (MD)",2514,2016-07-18,2026-07-17,31.472424986419796,30194.99979019165,79921131.0,低波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－低波动
PCAP,ProCap Acquisition Corp Class A Ordinary Shares,256,2025-07-11,2026-07-17,4.388351308856187,186457.9978942871,,低波动,低流动性,市值未知,历史≥1年,低流动性－低波动
PCSC,Perceptive Capital Solutions Corp Class A Ordinary Shares,525,2024-06-12,2026-07-17,26.73936858322201,193522.4986553192,,低波动,低流动性,市值未知,历史≥1年,低流动性－低波动
PFX,PhenixFIN Corporation Common Stock,2514,2016-07-18,2026-07-17,35.511348529741205,24949.499702453613,88706340.0,低波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－低波动
PGAC,Pantages Capital Acquisition Corporation Class A Ordinary Shares,369,2025-01-28,2026-07-17,1.9485944800560104,3112.5,,低波动,低流动性,市值未知,历史≥1年,低流动性－低波动
PLMK,Plum Acquisition Corp. IV Class A Ordinary Shares,366,2025-01-31,2026-07-17,8.650236838738207,27562.599563598633,,低波动,低流动性,市值未知,历史≥1年,低流动性－低波动
PMTR,Perimeter Acquisition Corp. I Class A Ordinary Shares,270,2025-06-20,2026-07-17,5.17455225947279,119707.0020198822,,低波动,低流动性,市值未知,历史≥1年,低流动性－低波动
POCI,"Precision Optics Corporation, Inc. Common stock",2514,2016-07-18,2026-07-17,49.13369710950328,66380.00087738037,47500731.0,低波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－低波动
POLE,Andretti Acquisition Corp. II Class A Ordinary Shares,430,2024-10-28,2026-07-17,5.1740601265576895,41710.50066947937,,低波动,低流动性,市值未知,历史≥1年,低流动性－低波动
PROV,"Provident Financial Holdings, Inc. Common Stock",2514,2016-07-18,2026-07-17,11.895530889109038,91814.00032043456,107626022.0,低波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－低波动
PXS,Pyxis Tankers Inc. Common Stock,2514,2016-07-18,2026-07-17,48.01040818410091,96873.5004544258,44594103.0,低波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－低波动
PYPD,PolyPid Ltd. Ordinary Shares,1521,2020-06-26,2026-07-17,45.06881741411756,245206.99981451035,102476977.0,低波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－低波动
QETA,Quetta Acquisition Corporation Common Stock,658,2023-11-30,2026-07-17,13.62569571158162,0.0,,低波动,低流动性,市值未知,历史≥1年,低流动性－低波动
QSEA,Quartzsea Acquisition Corporation Ordinary Shares,297,2025-05-12,2026-07-17,2.3340487157876946,16583.999633789062,,低波动,低流动性,市值未知,历史≥1年,低流动性－低波动
RAND,Rand Capital Corporation Common Stock,2514,2016-07-18,2026-07-17,44.53277056501129,36390.99998474121,29876329.0,低波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－低波动
RANG,Range Capital Acquisition Corp. Ordinary Shares,378,2025-01-14,2026-07-17,4.154036874719836,3144.750022888183,,低波动,低流动性,市值未知,历史≥1年,低流动性－低波动
RBKB,"Rhinebeck Bancorp, Inc. Common Stock",1884,2019-01-17,2026-07-17,38.23925700921746,105307.49917030334,190113077.0,低波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－低波动
RDAG,Republic Digital Acquisition Company Class A Ordinary Shares,269,2025-06-23,2026-07-17,3.9694520847968406,111027.00219154358,,低波动,低流动性,市值未知,历史≥1年,低流动性－低波动
RDI,Reading International Inc Class A Common Stock,2514,2016-07-18,2026-07-17,43.901007698698194,32137.999606132507,29759611.0,低波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－低波动
RFAI,RF Acquisition Corp II Ordinary Shares,510,2024-07-05,2026-07-17,4.124511020839848,1101.0000228881836,,低波动,低流动性,市值未知,历史≥1年,低流动性－低波动
RGCO,RGC Resources Inc. Common Stock,2514,2016-07-18,2026-07-17,34.998074490466195,233750.0,254767179.0,低波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－低波动
RGS,Regis Corporation Common Stock,2514,2016-07-18,2026-07-17,45.93379736199307,184747.5012779236,73988817.0,低波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－低波动
RIBB,Ribbon Acquisition Corp Class A Ordinary Shares,342,2025-03-07,2026-07-17,5.436805532171791,2049.499988555908,,低波动,低流动性,市值未知,历史≥1年,低流动性－低波动
RMBI,"Richmond Mutual Bancorporation, Inc. Common Stock",1770,2019-07-02,2026-07-17,27.534526300435385,268539.00594711304,263398299.0,低波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－低波动
RSSS,"Research Solutions, Inc Common Stock",2514,2016-07-18,2026-07-17,47.25876662368766,141361.49768829346,72721102.0,低波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－低波动
RVSB,Riverview Bancorp Inc Common Stock,2514,2016-07-18,2026-07-17,28.294088264883865,245957.5041770935,107104515.0,低波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－低波动
SBFG,"SB Financial Group, Inc. Common Stock",2514,2016-07-18,2026-07-17,34.373680847763694,259906.00051879883,169930168.0,低波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－低波动
SDHI,Siddhi Acquisition Corp Class A Common stock,281,2025-06-04,2026-07-17,3.9751785259326646,3085.3500366210938,,低波动,低流动性,市值未知,历史≥1年,低流动性－低波动
SELF,"Global Self Storage, Inc. Common Stock",2514,2016-07-18,2026-07-17,17.93382635168798,122519.4979429245,58479268.0,低波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－低波动
SENEB,Seneca Foods Corp. Class B Common Stock,2514,2016-07-18,2026-07-17,38.06568427592706,0.0,1159302441.0,低波动,低流动性,小盘（0.3B–2B）,历史≥1年,低流动性－低波动
SFBC,"Sound Financial Bancorp, Inc. Common Stock",2514,2016-07-18,2026-07-17,21.863549206012262,191528.5062789917,120297315.0,低波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－低波动
SGA,"Saga Communications, Inc. Class A Common Stock (FL)",2514,2016-07-18,2026-07-17,31.949605934104987,74947.4995136261,57657550.0,低波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－低波动
SIMA,SIM Acquisition Corp. I Class A Ordinary Shares,470,2024-08-30,2026-07-17,9.505160044712651,10049.00016784668,,低波动,低流动性,市值未知,历史≥1年,低流动性－低波动
SNFCA,Security National Financial Corporation Class A Common Stock,2514,2016-07-18,2026-07-17,32.40525552371219,253235.9866833687,255487245.0,低波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－低波动
SSBI,Summit State Bank Common Stock,2514,2016-07-18,2026-07-17,22.74612069042013,51354.99963760376,90888031.0,低波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－低波动
STRR,"Star Equity Holdings, Inc. Common Stock",2514,2016-07-18,2026-07-17,42.94866268251153,75842.99960136414,41246132.0,低波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－低波动
STRS,Stratus Properties Inc. Common Stock,2514,2016-07-18,2026-07-17,47.666519380268966,254643.99700164795,165402021.0,低波动,低流动性,微盘（<0.3B）,历史≥1年,低流动性－低波动
