strategy_version,active_condition_ids,signal_lo_pct,signal_hi_pct,entry_day,entry_trend_filter,entry_trend_fast_sma,entry_trend_slow_sma,entry_volume_fast_window,entry_volume_slow_window,baseline_filter,early_stop_days,stop_pct,sma_n,cost_bps,trades,win_rate_pct,mean_symbol_win_rate_pct,median_symbol_win_rate_pct,avg_return_pct,avg_win_pct,avg_loss_pct,payoff_ratio,mean_symbol_payoff_ratio,median_symbol_payoff_ratio,max_symbol_payoff_ratio,symbols_with_payoff_ratio,profit_factor,median_symbol_cumulative_return_pct,mean_symbol_cumulative_return_pct,profitable_symbols,avg_days_held,q25_individual_max_drawdown_pct,passes_15pct_drawdown_proxy
v5_t0_trend_volume_return_max,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",7.000000000000001,9.5,t2,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",7.000000000000001,5,0.0,149,33.557046979865774,34.63959459459459,20.0,4.6864429530201335,22.971760000000003,-4.548565656565656,5.050330529326596,7.392238095238095,2.547,48.291,21,2.5507284161697923,-0.6967000000000001,9.43636891891892,32,4.10738255033557,-5.935,True
v5_t0_trend_volume_return_max,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",7.000000000000001,9.5,t2,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",9.0,5,0.0,149,33.557046979865774,34.63959459459459,20.0,4.5240604026845626,22.971760000000003,-4.792959595959596,4.792813196123102,6.972095238095237,2.347,39.361,21,2.4206653156122644,-0.6967000000000001,9.10941351351351,32,4.228187919463087,-5.8525,True
v5_t0_trend_volume_return_max,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",7.000000000000001,9.5,t2,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",7.000000000000001,3,0.0,149,35.57046979865772,35.51797297297297,22.5,2.047114093959731,14.211735849056604,-4.668770833333333,3.0439994500458143,3.3318571428571433,1.552,17.463,21,1.6805775729948298,-0.6967000000000001,4.122025675675676,31,3.3758389261744965,-6.1025,True
v5_t0_trend_volume_return_max,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",7.000000000000001,9.5,t2,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",9.0,3,0.0,149,35.57046979865772,35.51797297297297,22.5,1.8847315436241605,14.211735849056604,-4.920802083333333,2.8880933653461685,3.2041428571428567,1.544,17.463,21,1.594501885528699,-0.6967000000000001,3.79507027027027,31,3.4966442953020134,-5.8525,True
v5_t0_trend_volume_return_max,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",7.000000000000001,9.5,t2,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",7.000000000000001,8,0.0,149,29.53020134228188,29.97743243243243,0.0,4.673080536912752,26.33515909090909,-4.404361904761904,5.979335863030707,7.141000000000002,2.7615,49.84,22,2.5056722999352785,-0.699800000000006,9.409416216216215,31,4.617449664429531,-5.965,True
v5_t0_trend_volume_return_max,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",7.000000000000001,9.5,t2,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",9.0,8,0.0,149,29.53020134228188,29.97743243243243,0.0,4.510697986577181,26.33515909090909,-4.634790476190476,5.682060327472459,6.700272727272727,2.5164999999999997,40.624,22,2.3810966049500677,-0.7893999999999957,9.082460810810808,30,4.738255033557047,-5.800000000000001,True
v5_t0_trend_volume_return_max,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",7.000000000000001,9.5,t2,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",7.000000000000001,10,0.0,149,27.516778523489933,26.93689189189189,0.0,5.091402684563759,29.98212195121952,-4.357851851851852,6.880023224855322,8.027227272727272,2.77,40.852,22,2.611908512624728,-0.9784500000000029,10.251733783783783,28,5.369127516778524,-5.72,True
v5_t0_trend_volume_return_max,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",7.000000000000001,9.5,t2,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",9.0,10,0.0,149,27.516778523489933,26.93689189189189,0.0,4.929020134228187,29.98212195121952,-4.58187962962963,6.543629334418609,7.507727272727275,2.9105,33.297,22,2.4842004751083433,-0.9784500000000029,9.924778378378374,27,5.489932885906041,-5.665,True
v5_t0_trend_volume_return_max,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",7.000000000000001,9.5,t2,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",5.0,3,0.0,149,32.88590604026846,32.47743243243243,0.0,2.087845637583893,14.940204081632652,-4.209810000000001,3.548902226379017,3.5263181818181817,1.876,17.463,22,1.738984345659692,-0.9784500000000029,4.203981081081081,29,3.0939597315436242,-5.26,True
v5_t0_trend_volume_return_max,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",7.000000000000001,8.5,t2,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",7.000000000000001,3,0.0,108,33.33333333333333,32.21295081967213,0.0,2.408111111111111,16.71466666666667,-4.745166666666666,3.5224614520037942,2.6023529411764708,1.552,9.504,17,1.7612628407917443,-0.9901000000000049,4.2636409836065585,23,3.3703703703703702,-6.05,True
