symbol,name,history_days,first_date,last_date,annualized_volatility_pct_252d,median_daily_dollar_volume_252d,market_cap_usd,波动档,流动性档,市值档,历史状态,策略特征组
LPTH,"LightPath Technologies, Inc. Class A Common Stock",2514,2016-07-18,2026-07-17,117.74212290441308,20666843.79787445,656777197.0,高波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－高波动
LTBR,Lightbridge Corporation Common Stock,2514,2016-07-18,2026-07-17,97.18442969812342,13472992.44775772,255870604.0,高波动,高流动性,微盘（<0.3B）,历史≥1年,高流动性－高波动
LUNR,"Intuitive Machines, Inc. Class A Common Stock",1169,2021-11-17,2026-07-17,112.2956424530376,153241316.51248932,2934123230.0,高波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－高波动
LWLG,"Lightwave Logic, Inc. Common Stock",2514,2016-07-18,2026-07-17,129.1916413081402,9760556.104373932,960197766.0,高波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－高波动
MBX,"MBX Biosciences, Inc. Common Stock",461,2024-09-13,2026-07-17,134.87596898538493,16014837.992668152,2994836965.0,高波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－高波动
MLTX,MoonLake Immunotherapeutics Class A Ordinary Shares,1441,2020-10-20,2026-07-17,117.02650056381565,21405586.798667908,1448750993.0,高波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－高波动
MLYS,"Mineralys Therapeutics, Inc. Common Stock",860,2023-02-10,2026-07-17,106.0224493919886,34888358.08496475,2234873556.0,高波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－高波动
MVST,"Microvast Holdings, Inc. Common Stock",1837,2019-03-27,2026-07-17,95.24497506387644,10424183.026129007,300541276.0,高波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－高波动
MXL,"MaxLinear, Inc. Common Stock",2514,2016-07-18,2026-07-17,116.23302129643072,23830217.110729218,6432981695.0,高波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－高波动
NB,NioCorp Developments Ltd. Common Stock,834,2023-03-21,2026-07-17,100.48664572928804,23232042.35277176,620200824.0,高波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－高波动
NBIS,Nebius Group N.V. Class A Ordinary Shares,435,2024-10-21,2026-07-17,106.9161634489145,1737810423.8815308,45120248056.0,高波动,高流动性,大盘（10B–200B）,历史≥1年,高流动性－高波动
NFE,New Fortress Energy Inc. Class A Common Stock,1875,2019-01-31,2026-07-17,123.59607716366963,10865738.50030005,101885880.0,高波动,高流动性,微盘（<0.3B）,历史≥1年,高流动性－高波动
NNE,Nano Nuclear Energy Inc. Common Stock,549,2024-05-08,2026-07-17,98.51341498616742,64688760.212516785,834895203.0,高波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－高波动
NTLA,"Intellia Therapeutics, Inc. Common Stock",2514,2016-07-18,2026-07-17,99.26367652721852,58201792.609500885,1589340901.0,高波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－高波动
NUAI,"New Era Energy & Digital, Inc. Common Stock",1135,2022-01-06,2026-07-17,203.5554685225209,24219554.12130356,412760532.0,高波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－高波动
NVTS,Navitas Semiconductor Corporation Common Stock,1189,2021-10-20,2026-07-17,127.66110614847102,212214532.50198364,2753545747.0,高波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－高波动
OLMA,"Olema Pharmaceuticals, Inc. Common Stock",1419,2020-11-19,2026-07-17,160.31832033576035,16411720.182180405,1001875492.0,高波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－高波动
OMER,Omeros Corporation Common Stock,2514,2016-07-18,2026-07-17,188.80429135772607,11507037.65888214,701317190.0,高波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－高波动
ONDS,Ondas Inc. Common Stock,1409,2020-12-04,2026-07-17,125.911700868579,559800233.1904411,3457196930.0,高波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－高波动
OPEN,Opendoor Technologies Inc Common Stock,1527,2020-06-18,2026-07-17,150.77617262085212,357527812.7877712,4341314844.0,高波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－高波动
ORBS,Eightco Holdings Inc. Common Stock,1044,2022-05-18,2026-07-17,3020.447621335529,10106241.445577145,223999064.0,高波动,高流动性,微盘（<0.3B）,历史≥1年,高流动性－高波动
OUST,"Ouster, Inc. Common Stock",1448,2020-10-09,2026-07-17,105.27463985636084,61160818.257808685,2484753098.0,高波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－高波动
PDYN,Palladyne AI Corp. Common Stock,1206,2021-09-27,2026-07-17,98.69260534871032,10853623.753356934,230551818.0,高波动,高流动性,微盘（<0.3B）,历史≥1年,高流动性－高波动
PGEN,"Precigen, Inc. Common Stock",2514,2016-07-18,2026-07-17,104.61651420619368,16155016.70665741,1764729351.0,高波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－高波动
PLUG,"Plug Power, Inc. Common Stock",2514,2016-07-18,2026-07-17,98.55695552375823,191582361.12277508,3027299908.0,高波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－高波动
PRAX,"Praxis Precision Medicines, Inc. Common Stock",1443,2020-10-16,2026-07-17,199.427255422004,115238873.71673584,8765365333.0,高波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－高波动
PSIX,"Power Solutions International, Inc. Common Stock",2514,2016-07-18,2026-07-17,99.59043730196798,37464584.11922455,697276113.0,高波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－高波动
PSNL,"Personalis, Inc. Common Stock",1778,2019-06-20,2026-07-17,93.16826311560204,10120218.61975193,1611657698.0,高波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－高波动
QUBT,Quantum Computing Inc. Common Stock,2514,2016-07-18,2026-07-17,100.16215509709336,196762774.75419044,1759172899.0,高波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－高波动
QURE,uniQure N.V. Ordinary Shares,2514,2016-07-18,2026-07-17,284.6935768612027,38473193.053627014,2538466271.0,高波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－高波动
RCAT,"Red Cat Holdings, Inc. Common Stock",2514,2016-07-18,2026-07-17,115.11169090723348,112224847.6204872,937751638.0,高波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－高波动
REPL,"Replimune Group, Inc. Common Stock",2008,2018-07-20,2026-07-17,227.76649744761204,16022769.08891201,858953960.0,高波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－高波动
RGTI,"Rigetti Computing, Inc. Common Stock",1315,2021-04-22,2026-07-17,105.19284524802676,688909304.5988083,4690147167.0,高波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－高波动
RKLB,Rocket Lab Corporation Common Stock,1416,2020-11-24,2026-07-17,94.78606191327958,1443951199.6822357,39143018660.0,高波动,高流动性,大盘（10B–200B）,历史≥1年,高流动性－高波动
RR,Richtech Robotics Inc. Class B Common Stock,666,2023-11-17,2026-07-17,118.86851114680618,44882305.267095566,357753557.0,高波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－高波动
RZLV,Rezolve AI PLC Ordinary Shares,1174,2021-11-10,2026-07-17,111.70505680159992,42421713.0628705,924904979.0,高波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－高波动
SATL,Satellogic Inc. Class A Common Stock,1333,2021-03-26,2026-07-17,124.15805488143386,14907054.60447073,566292451.0,高波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－高波动
SEDG,"SolarEdge Technologies, Inc. Common Stock",2514,2016-07-18,2026-07-17,96.36316565244988,123298378.7976265,3251949261.0,高波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－高波动
SIDU,"Sidus Space, Inc. Class A Common Stock",1151,2021-12-14,2026-07-17,194.66538704930088,12006504.514950514,151217277.0,高波动,高流动性,微盘（<0.3B）,历史≥1年,高流动性－高波动
SKYT,"SkyWater Technology, Inc. Common Stock",1316,2021-04-21,2026-07-17,96.34851196233,28198444.388389587,1543056319.0,高波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－高波动
SLDP,"Solid Power, Inc. Class A Common Stock",1297,2021-05-18,2026-07-17,111.36517175398568,27972934.308946133,519712329.0,高波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－高波动
SLNH,"Soluna Holdings, Inc. Common Stock",2514,2016-07-18,2026-07-17,193.98922024035755,9418359.661793709,159722172.0,高波动,高流动性,微盘（<0.3B）,历史≥1年,高流动性－高波动
SLS,"SELLAS Life Sciences Group, Inc. Common Stock",2514,2016-07-18,2026-07-17,101.87306653565912,18143642.218470573,2453769651.0,高波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－高波动
SNDK,Sandisk Corporation Common Stock,357,2025-02-13,2026-07-17,109.1485029068762,6954079182.122803,200634965934.0,高波动,高流动性,超大盘（≥200B）,历史≥1年,高流动性－高波动
TLRY,"Tilray Brands, Inc. Common Stock ",2009,2018-07-19,2026-07-17,126.19061612391668,30876419.80688095,501047180.0,高波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－高波动
TMC,TMC the metals company Inc. Common Stock,1217,2021-09-10,2026-07-17,94.011104217204,37930151.10991001,1620247056.0,高波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－高波动
TSSI,"TSS, Inc. Common Stock",2514,2016-07-18,2026-07-17,107.59591532765748,19897263.80572319,274001811.0,高波动,高流动性,微盘（<0.3B）,历史≥1年,高流动性－高波动
USAR,"USA Rare Earth, Inc. Class A Common Stock",754,2023-07-17,2026-07-17,116.5179849056858,211142388.10386655,3576392493.0,高波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－高波动
VELO,"Velo3D, Inc. Common stock",1376,2021-01-25,2026-07-17,190.52905199629075,16388577.191925049,315592611.0,高波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－高波动
VISN,"Vistance Networks, Inc. Common Stock",2514,2016-07-18,2026-07-17,108.7450622062119,73662297.25418091,2736159624.0,高波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－高波动
VOR,Vor Biopharma Inc. Common Stock,1367,2021-02-05,2026-07-17,115.6634272195743,11448440.75946808,980222515.0,高波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－高波动
WULF,TeraWulf Inc. Common Stock,2514,2016-07-18,2026-07-17,105.65429815309088,486788133.6948395,8998872833.0,高波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－高波动
WVE,Wave Life Sciences Ltd. Ordinary Shares,2514,2016-07-18,2026-07-17,168.77838249492214,21989508.75775814,1119780816.0,高波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－高波动
XMTR,"Xometry, Inc. Class A Common Stock",1267,2021-06-30,2026-07-17,92.57590419467029,39291834.47494507,5183085555.0,高波动,高流动性,中盘（2B–10B）,历史≥1年,高流动性－高波动
ZBIO,"Zenas BioPharma, Inc. Common Stock",461,2024-09-13,2026-07-17,110.80919322833012,10332549.559211733,1864328623.0,高波动,高流动性,小盘（0.3B–2B）,历史≥1年,高流动性－高波动
