strategy_version,active_condition_ids,signal_lo_pct,signal_hi_pct,entry_day,entry_trend_filter,entry_trend_fast_sma,entry_trend_slow_sma,entry_volume_fast_window,entry_volume_slow_window,baseline_filter,early_stop_days,stop_pct,sma_n,cost_bps,trades,win_rate_pct,mean_symbol_win_rate_pct,median_symbol_win_rate_pct,avg_return_pct,avg_win_pct,avg_loss_pct,payoff_ratio,mean_symbol_payoff_ratio,median_symbol_payoff_ratio,max_symbol_payoff_ratio,symbols_with_payoff_ratio,profit_factor,median_symbol_cumulative_return_pct,mean_symbol_cumulative_return_pct,profitable_symbols,avg_days_held,q25_individual_max_drawdown_pct,passes_15pct_drawdown_proxy
v4_t0_trend_volume,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",7.000000000000001,8.5,t1,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t2,t3",5.0,10,0.0,105,27.61904761904762,23.470000000000002,0.0,10.982180952380954,51.9304827586207,-4.64282894736842,11.185094981380947,18.626,6.769,61.588,13,4.268016689083908,-5.000000000000004,18.903783606557372,20,6.352380952380952,-2.25,True
v4_t0_trend_volume,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",7.000000000000001,8.5,t1,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t2,t3",7.000000000000001,10,0.0,105,29.523809523809526,25.929016393442623,0.0,10.870904761904761,49.14809677419354,-5.164135135135135,9.517198037635673,20.600166666666667,6.625500000000001,61.588,12,3.986929881602997,-4.379900000000003,18.71220983606557,20,6.761904761904762,-2.21,True
v4_t0_trend_volume,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",7.000000000000001,8.5,t1,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t2,t3",9.0,10,0.0,105,29.523809523809526,25.929016393442623,0.0,10.792666666666667,49.14809677419354,-5.275148648648648,9.316912194840986,20.867833333333333,8.608,61.588,12,3.9030335525493336,-3.169500000000003,18.57754918032787,20,6.876190476190477,-2.21,True
v4_t0_trend_volume,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",7.000000000000001,8.5,t3,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",7.000000000000001,10,0.0,106,31.132075471698112,31.198596491228074,0.0,9.417471698113209,40.80660606060606,-4.77213698630137,8.551013136828054,26.055133333333334,4.186,110.03,15,3.865526447910085,-2.5793000000000066,17.513187719298244,22,6.339622641509434,-6.26,True
v4_t0_trend_volume,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",7.000000000000001,8.5,t3,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t4,t5",9.0,10,0.0,106,31.132075471698112,31.198596491228074,0.0,9.305943396226414,40.80660606060606,-4.934082191780821,8.270353933013434,25.870399999999997,3.256,110.03,15,3.7386499613257738,-2.539699999999989,17.30577894736842,22,6.509433962264151,-6.32,True
v4_t0_trend_volume,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",7.000000000000001,8.5,t1,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t2,t3",5.0,5,0.0,105,34.285714285714285,30.0,0.0,7.608961904761906,31.172027777777785,-4.684811594202898,6.6538487516447455,7.017166666666665,3.7245,29.116,12,3.471602620758738,-5.000000000000004,13.097463934426235,22,4.133333333333334,-2.16,True
v4_t0_trend_volume,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",7.000000000000001,8.5,t1,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t2,t3",7.000000000000001,5,0.0,105,37.142857142857146,33.278688524590166,0.0,7.567333333333334,29.391051282051283,-5.328500000000001,5.515820828009999,6.8652500000000005,3.0305,29.116,12,3.259360055686892,-3.3988999999999936,13.025788524590167,23,4.485714285714286,-2.13,True
v4_t0_trend_volume,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",7.000000000000001,8.5,t1,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t2,t3",5.0,8,0.0,105,27.61904761904762,24.289672131147544,0.0,7.0567714285714285,37.173344827586206,-4.435078947368421,8.381664738942971,13.665500000000002,4.77,49.893,12,3.198283767558614,-5.000000000000004,12.146919672131151,20,4.847619047619047,-2.29,True
v4_t0_trend_volume,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",7.000000000000001,8.5,t1,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t2,t3",9.0,5,0.0,105,37.142857142857146,33.278688524590166,0.0,7.489095238095239,29.391051282051283,-5.452969696969698,5.3899164886950235,6.882083333333333,3.0305,29.116,12,3.184967889236551,-3.144699999999989,12.891127868852461,23,4.6,-2.13,True
v4_t0_trend_volume,"T0-01, T0-02, T0-03, T0-05, T0-06, T0-07, T0-08, EN-01, EX-01, EX-02, EX-03",7.000000000000001,8.5,t2,t0 收盘>SMA5；SMA5>SMA10；收盘>SMA20；量SMA5>量SMA20,5,10,5,20,t0-15~t0；涨幅≤20%；RSI14≤90,"t3,t4",5.0,10,0.0,108,25.925925925925924,23.87967213114754,0.0,6.663203703703707,37.5895,-4.161,9.03376592165345,13.378823529411765,3.613,99.204,17,3.1618432634276328,-2.911600000000003,11.797178688524589,20,5.111111111111111,-4.53,True
